window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
29,14500,15000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00030269158127493867,False,none,0.11439246461834769,0.0,0,0,False,0.7436186002019403,0.0
30,15000,15500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0003351446112693779,False,none,0.11710386346394432,0.0,0,0,False,0.7436186002019403,0.0
31,15500,16000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00030648721467019246,False,none,0.11612159650579981,0.0,0,0,False,0.7436186002019403,0.0
32,16000,16500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0002550498045664762,False,none,0.12287089077588585,0.0,0,0,False,0.7436186002019403,0.0
33,16500,17000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0002764746663254103,False,none,0.08927548706807559,0.0,0,0,False,0.7436186002019403,0.0
34,17000,17500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0002882687871417211,False,none,0.09234448632015943,0.0,0,0,False,0.7436186002019403,0.0
35,17500,18000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00025238925227333286,False,none,0.10272073326565771,0.0,0,0,False,0.7436186002019403,0.0
36,18000,18500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0007720515527009919,False,none,0.09016463426567617,0.0,0,0,False,0.7436186002019403,0.0
37,18500,19000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00025278911199988485,False,none,0.10290036741279858,0.0,0,0,False,0.7436186002019403,0.0
38,19000,19500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00020156505538848624,False,none,0.11461137472917049,0.0,0,0,False,0.7436186002019403,0.0
39,19500,20000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0002083944613745503,False,none,0.0970472870358263,0.0,0,0,False,0.7436186002019403,0.0
40,20000,20500,500,0.0,0.7721755368814192,0.7721755368814192,0.7556818181818182,0.9173560681485463,0.7721755368814192,,,0.992,,0.7721755368814192,0.0,,1.0,0.008,0.006070113704999963,False,none,0.29627105273727866,0.0,0,0,False,0.7436186002019403,0.0
41,20500,21000,500,0.0,0.6428064423839072,0.6428064423839072,0.6278138528138527,0.7690968484357178,0.6428064423839072,,,0.966,,0.6428064423839072,0.0,,1.0,0.034,0.017475006240280384,False,none,0.056543479001743883,0.0,0,0,False,0.7436186002019403,0.0
42,21000,21500,500,0.0,0.7240616246498599,0.6033846872082166,0.7103846153846154,0.8499649187273136,0.6033846872082166,,,0.97,,0.7240616246498599,0.0,,1.0,0.03,0.020036314943357114,False,none,0.06381551270842938,0.0,0,0,False,0.7436186002019403,0.0
43,21500,22000,500,0.0,0.49560975609756097,0.41300813008130083,0.5394736842105263,0.8697658546146552,0.49560975609756097,,,0.986,,0.49560975609756097,0.0,,1.0,0.014,0.011824680063091415,False,none,0.06139038607766666,0.0,0,0,False,0.7436186002019403,0.0
44,22000,22500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.001471108179883902,False,none,0.13049847400239403,0.0,0,0,False,0.7436186002019403,0.0
45,22500,23000,500,0.0,0.998998998998999,0.16649983316649983,0.998,,0.4994994994994995,,,0.998,,0.998998998998999,0.0,,1.0,0.002,0.0012540414273195936,False,none,0.09911566622368062,0.0,0,0,False,0.7436186002019403,0.0
46,23000,23500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0008309883492686543,False,none,0.10993231857635438,0.0,0,0,False,0.7436186002019403,0.0
47,23500,24000,500,0.0,0.8518518518518517,0.4259259259259259,0.8333333333333334,0.9160075229470345,0.8518518518518517,,,0.998,,0.8518518518518517,0.0,,1.0,0.002,0.0056975300466442814,False,none,0.09734296027080255,0.0,0,0,False,0.7436186002019403,0.0
48,24000,24500,500,0.0,0.9520697167755992,0.9520697167755992,0.9666666666666667,0.9426562085552236,0.9520697167755992,,,0.994,,0.9520697167755992,0.0,,1.0,0.006,0.012201417193929105,False,none,0.07287372120950873,0.0,0,0,False,0.7436186002019403,0.0
49,24500,25000,500,0.0,0.670806100217865,0.5590050835148875,0.7866666666666667,0.8471335354637447,0.670806100217865,,,0.984,,0.670806100217865,0.0,,1.0,0.016,0.010159249254676952,False,none,0.07966603642606053,0.0,0,0,False,0.7436186002019403,0.0
50,25000,25500,500,0.0,0.85,0.7083333333333334,0.9199999999999999,0.9262510001900389,0.85,,,0.992,,0.85,0.0,,1.0,0.008,0.005467846058163859,False,none,0.07330033124862412,0.0,0,0,False,0.7436186002019403,0.0
51,25500,26000,500,0.0,0.7814814814814816,0.7814814814814816,0.8205128205128206,0.9480570167865648,0.7814814814814816,,,0.994,,0.7814814814814816,0.0,,1.0,0.006,0.005421712832077459,False,none,0.07563122610359745,0.0,0,0,False,0.7436186002019403,0.0
52,26000,26500,500,0.0,0.5776223776223777,0.4813519813519814,0.6982456140350878,0.7281352022958462,0.5776223776223777,,,0.96,,0.5776223776223777,0.0,,1.0,0.04,0.021844915145742574,False,none,0.08150392999224075,0.0,0,0,False,0.7436186002019403,0.0
53,26500,27000,500,0.0,0.723026973026973,0.482017982017982,0.8303571428571428,0.8172357267559683,0.482017982017982,,,0.978,,0.723026973026973,0.0,,1.0,0.022,0.021727356768042824,False,none,0.06964960593523171,0.0,0,0,False,0.7436186002019403,0.0
54,27000,27500,500,0.0,0.5358585858585859,0.5358585858585859,0.5565476190476191,0.7917741643749224,0.5358585858585859,,,0.972,,0.5358585858585859,0.0,,1.0,0.028,0.02162358409028866,False,none,0.062112391975177206,0.0,0,0,False,0.7436186002019403,0.0
55,27500,28000,500,0.0,0.7104901000037934,0.7104901000037934,0.6771699791436633,0.8002220058023798,0.7104901000037934,,,0.948,,0.7104901000037934,0.0,,1.0,0.052,0.03552862164719341,False,none,0.12424883488956691,0.0,0,0,False,0.7436186002019403,0.0
56,28000,28500,500,0.0,0.8146520146520146,0.6788766788766788,0.8058823529411765,0.8951140549523768,0.8146520146520146,,,0.976,,0.8146520146520146,0.0,,1.0,0.024,0.06223441912978459,False,none,0.13150680680326016,0.0,0,0,False,0.7436186002019403,0.0
57,28500,29000,500,0.0,0.941751518781552,0.941751518781552,0.9512723049308415,0.9477436613907524,0.941751518781552,,,0.99,,0.941751518781552,0.0,,1.0,0.01,0.041567990897464296,False,none,0.10497948702017529,0.0,0,0,False,0.7436186002019403,0.0
