evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28901645785069735,0.28901645785069735,0.3728222352619544,0.4387116030370631,0.28901645785069735,,,0.863,,0.28901645785069735,0.0,,1.0,0.137,0.5184693472739185
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3159076038209771,0.3159076038209771,0.3747883088187902,0.47147271080098,0.3159076038209771,,,0.8966,,0.3159076038209771,0.0,,1.0,0.1034,0.5398229523062836
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34179293896944435,0.34179293896944435,0.37261377000054985,0.532006850301831,0.34179293896944435,,,0.9134,,0.34179293896944435,0.0,,1.0,0.0866,0.5645181964533305
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3077056694409292,0.3077056694409292,0.368362244331861,0.4680687036580347,0.3077056694409292,,,0.887,,0.3077056694409292,0.0,,1.0,0.113,0.5350392765598164
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30618126348735114,0.30618126348735114,0.40126193396838783,0.442680569354688,0.30618126348735114,,,0.8786,,0.30618126348735114,0.0,,1.0,0.1214,0.525724147105384
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3254067006905852,0.3254067006905852,0.37454528019764655,0.46978865520796287,0.3254067006905852,,,0.8968,,0.3254067006905852,0.0,,1.0,0.1032,0.5531040035929409
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3260153220969939,0.3260153220969939,0.36349587641725706,0.48633105595052817,0.3260153220969939,,,0.9112,,0.3260153220969939,0.0,,1.0,0.0888,0.5510204671243675
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31059886046122925,0.31059886046122925,0.3656366099647834,0.4749104642543028,0.31059886046122925,,,0.8774,,0.31059886046122925,0.0,,1.0,0.1226,0.5230817685381929
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2997121483490592,0.2997121483490592,0.33465206610726544,0.48586143894833356,0.2997121483490592,,,0.9192,,0.2997121483490592,0.0,,1.0,0.0808,0.5458944770476987
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.36623129733202536,0.36623129733202536,0.40312236487794023,0.5103542093372054,0.36623129733202536,,,0.919,,0.36623129733202536,0.0,,1.0,0.081,0.5657759076812978
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2896749124543902,0.2896749124543902,0.32236374631550285,0.46890714561094327,0.2896749124543902,,,0.8756,,0.2896749124543902,0.0,,1.0,0.1244,0.529910438457131
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3374499001385849,0.3374499001385849,0.42374388741613916,0.4866063493668379,0.3374499001385849,,,0.9034,,0.3374499001385849,0.0,,1.0,0.0966,0.5495264031893898
