evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9873417721518988,0.16455696202531647,0.975,,0.32911392405063294,,,0.975,,0.9873417721518988,0.0,,1.0,0.025,0.6249663108295588
1,5000,10000,5000,1,0,0,0,False,Benign,0.98989898989899,0.16498316498316498,0.98,,0.32996632996632996,,,0.98,,0.98989898989899,0.0,,1.0,0.02,0.6311958830559301
2,10000,15000,5000,1,0,0,0,False,Benign,0.9920370930349763,0.1653395155058294,0.9842,,0.3306790310116588,,,0.9842,,0.9920370930349763,0.0,,1.0,0.0158,0.61804674539405
3,15000,20000,5000,1,0,0,0,False,Benign,0.9832231825114387,0.1638705304185731,0.967,,0.3277410608371462,,,0.967,,0.9832231825114387,0.0,,1.0,0.033,0.6026840152185691
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3285894874310908,0.3285894874310908,0.39091280390043853,0.4523816897983665,0.3285894874310908,,,0.9426,,0.3285894874310908,0.0,,1.0,0.0574,0.5819957541340892
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2856426343172574,0.2856426343172574,0.3326758081621035,0.44219683704844204,0.2856426343172574,,,0.8868,,0.2856426343172574,0.0,,1.0,0.1132,0.5421076202014985
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31050617506472594,0.31050617506472594,0.37607891644966646,0.45556939309250943,0.31050617506472594,,,0.8668,,0.31050617506472594,0.0,,1.0,0.1332,0.5181322729638703
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3432310253173536,0.3432310253173536,0.38126253812445676,0.5148502891385702,0.3432310253173536,,,0.9078,,0.3432310253173536,0.0,,1.0,0.0922,0.553669890683615
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3409427904616014,0.3409427904616014,0.3911321602665964,0.4743519866174405,0.3409427904616014,,,0.922,,0.3409427904616014,0.0,,1.0,0.078,0.5639382455780796
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30369188326711133,0.30369188326711133,0.3926644062169453,0.4422192041009453,0.30369188326711133,,,0.8678,,0.30369188326711133,0.0,,1.0,0.1322,0.5215235596677609
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.281529514112537,0.281529514112537,0.31964506660112424,0.45222552175154124,0.281529514112537,,,0.892,,0.281529514112537,0.0,,1.0,0.108,0.5399387623807718
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33033432713764116,0.33033432713764116,0.3847137918533346,0.5266506143148011,0.33033432713764116,,,0.9228,,0.33033432713764116,0.0,,1.0,0.0772,0.570194169419692
