evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9901030094930318,0.16501716824883864,0.9804,,0.33003433649767727,,,0.9804,,0.9901030094930318,0.0,,1.0,0.0196,0.639810223144315
1,5000,10000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6433323424062669
2,10000,15000,5000,1,0,0,0,False,Benign,0.9934574735782586,0.16557624559637643,0.987,,0.33115249119275286,,,0.987,,0.9934574735782586,0.0,,1.0,0.013,0.6288938017917374
3,15000,20000,5000,1,0,0,0,False,Benign,0.9883662114314619,0.16472770190524363,0.977,,0.32945540381048727,,,0.977,,0.9883662114314619,0.0,,1.0,0.023,0.6203877156248097
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3751643621188296,0.3751643621188296,0.43921896157735807,0.49160936386792253,0.3751643621188296,,,0.9502,,0.3751643621188296,0.0,,1.0,0.0498,0.5985162152357925
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2864970559772991,0.2864970559772991,0.32994913169647916,0.42895236379544605,0.2864970559772991,,,0.887,,0.2864970559772991,0.0,,1.0,0.113,0.5484839429405653
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30822315446080956,0.30822315446080956,0.360662469005669,0.41867169847526087,0.30822315446080956,,,0.8634,,0.30822315446080956,0.0,,1.0,0.1366,0.5219504602131723
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34883561746654085,0.34883561746654085,0.4019189716271076,0.5264706298123298,0.34883561746654085,,,0.914,,0.34883561746654085,0.0,,1.0,0.086,0.5698212735767031
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3219735840567676,0.3219735840567676,0.39331824652978087,0.4693272611556128,0.3219735840567676,,,0.926,,0.3219735840567676,0.0,,1.0,0.074,0.5775002475541611
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29723194996792623,0.29723194996792623,0.362356856432651,0.40180594626865807,0.29723194996792623,,,0.8662,,0.29723194996792623,0.0,,1.0,0.1338,0.5277430800563959
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3234074026751967,0.3234074026751967,0.36501293365189813,0.47150254476631515,0.3234074026751967,,,0.9008,,0.3234074026751967,0.0,,1.0,0.0992,0.5588643430094755
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30950678165894024,0.30950678165894024,0.36866705805907607,0.49969783520169225,0.30950678165894024,,,0.92,,0.30950678165894024,0.0,,1.0,0.08,0.5776498627446817
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30495800325215466,0.30495800325215466,0.36231799357178396,0.42115391769916766,0.30495800325215466,,,0.866,,0.30495800325215466,0.0,,1.0,0.134,0.5284978732530936
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3421138893883835,0.3421138893883835,0.3915768929424815,0.4527792242360219,0.3421138893883835,,,0.899,,0.3421138893883835,0.0,,1.0,0.101,0.5522959761553085
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3371228709583572,0.3371228709583572,0.36346767107744515,0.5341880495890136,0.3371228709583572,,,0.9168,,0.3371228709583572,0.0,,1.0,0.0832,0.5767763733137086
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3196084809988149,0.3196084809988149,0.39797743322118456,0.4711803504291127,0.3196084809988149,,,0.8932,,0.3196084809988149,0.0,,1.0,0.1068,0.549955032774629
