evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9873417721518988,0.16455696202531647,0.975,,0.32911392405063294,,,0.975,,0.9873417721518988,0.0,,1.0,0.025,0.6300518645775183
1,5000,10000,5000,1,0,0,0,False,Benign,0.988979880699626,0.16482998011660432,0.9782,,0.32965996023320865,,,0.9782,,0.988979880699626,0.0,,1.0,0.0218,0.6346461311838875
2,10000,15000,5000,1,0,0,0,False,Benign,0.99000100999899,0.165000168333165,0.9802,,0.33000033666633,,,0.9802,,0.99000100999899,0.0,,1.0,0.0198,0.6174249783664381
3,15000,20000,5000,1,0,0,0,False,Benign,0.9852866565195332,0.16421444275325553,0.971,,0.32842888550651106,,,0.971,,0.9852866565195332,0.0,,1.0,0.029,0.609994043387697
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3256615151154754,0.3256615151154754,0.37385196895468137,0.4453203818730565,0.3256615151154754,,,0.9454,,0.3256615151154754,0.0,,1.0,0.0546,0.5888410210156596
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27082613177359877,0.27082613177359877,0.3092787658603309,0.41031040129542967,0.27082613177359877,,,0.8832,,0.27082613177359877,0.0,,1.0,0.1168,0.543818584424218
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2857394898982105,0.2857394898982105,0.33841518721572794,0.40417405097036657,0.2857394898982105,,,0.859,,0.2857394898982105,0.0,,1.0,0.141,0.5156004628922006
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3347356129195412,0.3347356129195412,0.3763826630788169,0.5037993207063499,0.3347356129195412,,,0.909,,0.3347356129195412,0.0,,1.0,0.091,0.5608490618756113
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31494024092071965,0.31494024092071965,0.36301562975536344,0.4557299069273869,0.31494024092071965,,,0.9238,,0.31494024092071965,0.0,,1.0,0.0762,0.5702335346516539
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2834935939153357,0.2834935939153357,0.3424077594959945,0.38325236589971146,0.2834935939153357,,,0.8624,,0.2834935939153357,0.0,,1.0,0.1376,0.521477653247318
