window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
30,15000,15500,500,0.0,0.9858012170385395,0.16430020283975658,0.972,,0.32860040567951315,,,0.972,,0.9858012170385395,0.0,,1.0,0.028,0.5602311003690651,False,none,0.11149400738562033,0.0,0,0,False,0.3402745331018427,0.0
31,15500,16000,500,0.0,0.9949748743718593,0.1658291457286432,0.99,,0.3316582914572864,,,0.99,,0.9949748743718593,0.0,,1.0,0.01,0.5862093311679097,False,none,0.11559320788026017,0.0,0,0,False,0.3402745331018427,0.0
32,16000,16500,500,0.0,0.9701338825952626,0.16168898043254376,0.942,,0.3233779608650875,,,0.942,,0.9701338825952626,0.0,,1.0,0.058,0.602335177690891,False,none,0.12664647276775612,0.0,0,0,False,0.3402745331018427,0.0
33,16500,17000,500,0.0,0.9743589743589743,0.1623931623931624,0.95,,0.3247863247863248,,,0.95,,0.9743589743589743,0.0,,1.0,0.05,0.6148628208463832,False,none,0.10279383914129717,0.0,0,0,False,0.3402745331018427,0.0
34,17000,17500,500,0.0,0.9722507708119219,0.16204179513532033,0.946,,0.32408359027064065,,,0.946,,0.9722507708119219,0.0,,1.0,0.054,0.5936605125940733,False,none,0.10891487733626055,0.0,0,0,False,0.3402745331018427,0.0
35,17500,18000,500,0.0,0.9979959919839679,0.16633266533066132,0.996,,0.49899799599198397,,,0.996,,0.9979959919839679,0.0,,1.0,0.004,0.6325231739378663,False,none,0.10879659968358485,0.0,0,0,False,0.3402745331018427,0.0
36,18000,18500,500,0.0,0.9806320081549439,0.163438668025824,0.962,,0.326877336051648,,,0.962,,0.9806320081549439,0.0,,1.0,0.038,0.600384748688969,False,none,0.10851902240994409,0.0,0,0,False,0.3402745331018427,0.0
37,18500,19000,500,0.0,0.9858012170385395,0.16430020283975658,0.972,,0.32860040567951315,,,0.972,,0.9858012170385395,0.0,,1.0,0.028,0.6320672347530772,False,none,0.11301402152059627,0.0,0,0,False,0.3402745331018427,0.0
38,19000,19500,500,0.0,0.998998998998999,0.16649983316649983,0.998,,0.4994994994994995,,,0.998,,0.998998998998999,0.0,,1.0,0.002,0.6356056336031589,False,none,0.11910573137535464,0.0,0,0,False,0.3402745331018427,0.0
39,19500,20000,500,0.0,0.9878542510121457,0.16464237516869096,0.976,,0.4939271255060729,,,0.976,,0.9878542510121457,0.0,,1.0,0.024,0.629204651257743,False,none,0.10542093986832458,0.0,0,0,False,0.3402745331018427,0.0
40,20000,20500,500,0.0,0.46363222387812547,0.46363222387812547,0.5715430622009569,0.40224117198473014,0.46363222387812547,,,0.896,,0.46363222387812547,0.0,,1.0,0.104,0.47913202801983923,False,none,0.31366029504185466,0.0,0,0,False,0.3402745331018427,0.0
41,20500,21000,500,0.0,0.2638868008574849,0.2638868008574849,0.34155844155844156,0.4717563052864778,0.2638868008574849,,,0.92,,0.2638868008574849,0.0,,1.0,0.08,0.5645648344288562,False,none,0.05703393471310565,0.0,0,0,False,0.3402745331018427,0.0
42,21000,21500,500,0.0,0.4158738772022998,0.3465615643352498,0.4008766898028643,0.5351860862042784,0.3465615643352498,,,0.902,,0.4158738772022998,0.0,,1.0,0.098,0.5308281486690991,False,none,0.07312093332698295,0.0,0,0,False,0.3402745331018427,0.0
43,21500,22000,500,0.0,0.35608015640273705,0.29673346366894754,0.5151204281891169,0.5099086136402179,0.29673346366894754,,,0.932,,0.35608015640273705,0.0,,1.0,0.068,0.5538530601627456,False,none,0.06995538697482505,0.0,0,0,False,0.3402745331018427,0.0
44,22000,22500,500,0.0,0.9949748743718593,0.1658291457286432,0.99,,0.3316582914572864,,,0.99,,0.9949748743718593,0.0,,1.0,0.01,0.6141326902775003,False,none,0.16136957258915358,0.0,0,0,False,0.3402745331018427,0.0
45,22500,23000,500,0.0,0.982706002034588,0.16378433367243134,0.966,,0.245676500508647,,,0.966,,0.982706002034588,0.0,,1.0,0.034,0.6253489074850981,False,none,0.11639506579383871,0.0,0,0,False,0.3402745331018427,0.0
46,23000,23500,500,0.0,0.9868287740628167,0.16447146234380278,0.974,,0.32894292468760555,,,0.974,,0.9868287740628167,0.0,,1.0,0.026,0.6332039508651769,False,none,0.12371884650187465,0.0,0,0,False,0.3402745331018427,0.0
47,23500,24000,500,0.0,0.3264887063655031,0.16324435318275154,0.32186234817813764,0.12398312429133454,0.19589322381930185,,,0.954,,0.3264887063655031,0.0,,1.0,0.046,0.6151035995386807,False,none,0.1166400833181013,0.0,0,0,False,0.3402745331018427,0.0
48,24000,24500,500,0.0,0.2978678038379531,0.2978678038379531,0.3155240108728481,0.5208116222273814,0.2978678038379531,,,0.942,,0.2978678038379531,0.0,,1.0,0.058,0.6089534998553096,False,none,0.07814985345718074,0.0,0,0,False,0.3402745331018427,0.0
49,24500,25000,500,0.0,0.35481859956939493,0.2956821663078291,0.43661733615221987,0.5142838482868686,0.2956821663078291,,,0.946,,0.35481859956939493,0.0,,1.0,0.054,0.605104005094274,False,none,0.08765542911417751,0.0,0,0,False,0.3402745331018427,0.0
