evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8453771530390022,0.4226885765195011,0.7321673525377229,,0.36903043287179216,0.2683623737981691,0.09149319131458179,0.7321673525377229,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7540225496480999,0.7380608657435843,0.024691358024691357,0.980806142034549,0.9776,0.2888707037643208,0.3038637812555131
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8644258966839612,0.4322129483419806,0.7612236789829162,,0.44757527917783557,0.3532812671071611,0.10761361605360632,0.7612236789829162,1.0,0.9532823197744664,0.04671768022553363,0.0,0.9322129483419805,0.8951505583556711,0.02264600715137068,0.9532823197744664,0.9654,0.11269939921276155,0.41754260115616026
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8338934229476717,0.41694671147383583,0.715109098394401,,0.4411559162775599,0.34941099546943644,0.06264732882954074,0.715109098394401,1.0,0.9642162582652665,0.035783741734733567,0.0,0.9169467114738359,0.8823118325551198,0.02387813915191437,0.9642162582652665,0.97,0.13072164948453607,0.3988850768282631
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8449809402795425,0.42249047013977126,0.7315731573157316,,0.450396031198515,0.4599091762444651,0.07895069833821848,0.7315731573157316,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9224904701397713,0.90079206239703,0.030253025302530254,0.9629164047768699,0.9654,0.08970374974103998,0.4141357052296547
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8526292033401038,0.4263146016700519,0.7431156569630213,,0.41491918419360596,0.3904319762679736,0.18247518179530992,0.7431156569630213,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8697645609865694,0.8298383683872119,0.022816679779701022,0.9422294548413345,0.96,0.181875,0.3863567067895254
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8340107299626077,0.41700536498130386,0.7152816508644729,,0.3651026338901859,0.2597557190587426,0.2916366570925279,0.7152816508644729,0.7595473833097596,0.693069306930693,0.06647807637906648,0.24045261669024046,0.7967790566361836,0.7302052677803718,0.023982152816508645,0.9335219236209336,0.964,0.2645228215767635,0.36264517983188943
