evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9901030094930318,0.16501716824883864,0.9804,,0.33003433649767727,,,0.9804,,0.9901030094930318,0.0,,1.0,0.0196,0.639810223144315
1,5000,10000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6433323424062669
2,10000,15000,5000,1,0,0,0,False,Benign,0.9934574735782586,0.16557624559637643,0.987,,0.33115249119275286,,,0.987,,0.9934574735782586,0.0,,1.0,0.013,0.6288938017917374
3,15000,20000,5000,1,0,0,0,False,Benign,0.9883662114314619,0.16472770190524363,0.977,,0.32945540381048727,,,0.977,,0.9883662114314619,0.0,,1.0,0.023,0.6203877156248097
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3769159405403297,0.3769159405403297,0.4411117580952045,0.4933804483652204,0.3769159405403297,,,0.9506,,0.3769159405403297,0.0,,1.0,0.0494,0.5977908753053965
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2837343164124608,0.2837343164124608,0.32362763268267253,0.42542091773678903,0.2837343164124608,,,0.8866,,0.2837343164124608,0.0,,1.0,0.1134,0.5471370402851552
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31091088402997863,0.31091088402997863,0.3610755197929157,0.42060356074997696,0.31091088402997863,,,0.8634,,0.31091088402997863,0.0,,1.0,0.1366,0.5204739289615392
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.36202022986628823,0.36202022986628823,0.4119571189066125,0.538832121519351,0.36202022986628823,,,0.9162,,0.36202022986628823,0.0,,1.0,0.0838,0.5705496610602244
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3241499994231945,0.3241499994231945,0.3927338034959909,0.47127421658503926,0.3241499994231945,,,0.9264,,0.3241499994231945,0.0,,1.0,0.0736,0.5769537295624555
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2975077243128566,0.2975077243128566,0.36037890378470894,0.40101538184144603,0.2975077243128566,,,0.8668,,0.2975077243128566,0.0,,1.0,0.1332,0.5270130705436638
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3321356898578112,0.3321356898578112,0.3726673581635484,0.48112157454258936,0.3321356898578112,,,0.903,,0.3321356898578112,0.0,,1.0,0.097,0.5593793325311973
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30526982679141296,0.30526982679141296,0.3594195821578072,0.4965963580800669,0.30526982679141296,,,0.9192,,0.30526982679141296,0.0,,1.0,0.0808,0.574791891316431
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30684726977241483,0.30684726977241483,0.3658227270696619,0.4241017601468688,0.30684726977241483,,,0.8674,,0.30684726977241483,0.0,,1.0,0.1326,0.5282899275671942
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3438113448950255,0.3438113448950255,0.3931228686988706,0.45594410662935736,0.3438113448950255,,,0.8998,,0.3438113448950255,0.0,,1.0,0.1002,0.5516747729379368
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3396076967979569,0.3396076967979569,0.3642716685034228,0.5410162861514333,0.3396076967979569,,,0.9186,,0.3396076967979569,0.0,,1.0,0.0814,0.5769026118863313
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32437629214726366,0.32437629214726366,0.40287875142318025,0.4740124708450388,0.32437629214726366,,,0.8936,,0.32437629214726366,0.0,,1.0,0.1064,0.5485776484023787
