evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9952778056867276,0.16587963428112126,0.9906,,0.3317592685622425,,,0.9906,,0.9952778056867276,0.0,,1.0,0.0094,0.6466100897692233
1,5000,10000,5000,1,0,0,0,False,Benign,0.9954796584630838,0.16591327641051398,0.991,,0.33182655282102796,,,0.991,,0.9954796584630838,0.0,,1.0,0.009,0.6476660643867748
2,10000,15000,5000,1,0,0,0,False,Benign,0.9970915655400662,0.16618192759001102,0.9942,,0.33236385518002204,,,0.9942,,0.9970915655400662,0.0,,1.0,0.0058,0.6369209084591225
3,15000,20000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6261803315201793
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3148832463393811,0.3148832463393811,0.3554901535994475,0.46793104055455803,0.3148832463393811,,,0.9498,,0.3148832463393811,0.0,,1.0,0.0502,0.5966807417201236
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2819592653490787,0.2819592653490787,0.3232464305596489,0.44498952747193454,0.2819592653490787,,,0.8946,,0.2819592653490787,0.0,,1.0,0.1054,0.5551369171803628
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3010620209478334,0.3010620209478334,0.35524724104171157,0.4394715729478861,0.3010620209478334,,,0.8718,,0.3010620209478334,0.0,,1.0,0.1282,0.5297623948658021
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3399193766446014,0.3399193766446014,0.36728356072740187,0.5418680511380747,0.3399193766446014,,,0.92,,0.3399193766446014,0.0,,1.0,0.08,0.572195876405664
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3239198305315329,0.3239198305315329,0.37026672113099507,0.49917995487666295,0.3239198305315329,,,0.933,,0.3239198305315329,0.0,,1.0,0.067,0.5813950722844569
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2876995690143994,0.2876995690143994,0.36374118054302534,0.4182611117834957,0.2876995690143994,,,0.873,,0.2876995690143994,0.0,,1.0,0.127,0.5342201124926891
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28499131128928573,0.28499131128928573,0.31840817358807555,0.45571600248133937,0.28499131128928573,,,0.9008,,0.28499131128928573,0.0,,1.0,0.0992,0.5602547043414575
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31652312742631566,0.31652312742631566,0.36787949660811164,0.5298811090581373,0.31652312742631566,,,0.9272,,0.31652312742631566,0.0,,1.0,0.0728,0.58052593822666
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28042052935136136,0.28042052935136136,0.34150472779837276,0.42414606351143735,0.28042052935136136,,,0.8706,,0.28042052935136136,0.0,,1.0,0.1294,0.5308941161467903
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31964239937389066,0.31964239937389066,0.35757450369486615,0.4648544970125008,0.31964239937389066,,,0.9048,,0.31964239937389066,0.0,,1.0,0.0952,0.554658380600654
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32737499730943304,0.32737499730943304,0.3475385580649742,0.5561023151672044,0.32737499730943304,,,0.9244,,0.32737499730943304,0.0,,1.0,0.0756,0.5828198893619554
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30065774118031585,0.30065774118031585,0.35576292278979965,0.46863125898087354,0.30065774118031585,,,0.896,,0.30065774118031585,0.0,,1.0,0.104,0.5497844100909969
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.308121094455904,0.308121094455904,0.36778850376807787,0.40724585398815727,0.308121094455904,,,0.8856,,0.308121094455904,0.0,,1.0,0.1144,0.5396188096641591
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3207633182365368,0.3207633182365368,0.35838522834175585,0.478488439863381,0.3207633182365368,,,0.9088,,0.3207633182365368,0.0,,1.0,0.0912,0.5707606910074262
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3200261233067275,0.3200261233067275,0.35858471412056553,0.49957987202687987,0.3200261233067275,,,0.9204,,0.3200261233067275,0.0,,1.0,0.0796,0.5667613109560068
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2836590534290001,0.2836590534290001,0.33175029164389136,0.42826764262035616,0.2836590534290001,,,0.8768,,0.2836590534290001,0.0,,1.0,0.1232,0.5280191737286465
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2900733148060191,0.2900733148060191,0.3184836993227742,0.4713373165206619,0.2900733148060191,,,0.9242,,0.2900733148060191,0.0,,1.0,0.0758,0.5589283358121788
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3930507933356298,0.3930507933356298,0.40646950531517884,0.5404293319379387,0.3930507933356298,,,0.9308,,0.3930507933356298,0.0,,1.0,0.0692,0.5824444559546463
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28634110420247766,0.28634110420247766,0.303866096848127,0.43795801720562216,0.28634110420247766,,,0.8796,,0.28634110420247766,0.0,,1.0,0.1204,0.5389093726991336
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3442416080005728,0.3442416080005728,0.4018290069974775,0.46942224335298866,0.3442416080005728,,,0.9104,,0.3442416080005728,0.0,,1.0,0.0896,0.5629692328661464
