window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,queried_label_counts,queried_target_row_indices,query_selection_sha256,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
152,76000,76500,500,0.648,0.7692307692307693,0.38461538461538464,0.625,,0.4239195858914169,0.5127779927474819,0.1174242424242424,0.625,1.0,0.9135802469135802,0.08641975308641975,0.0,0.8846153846153846,0.8478391717828337,0.056818181818181816,0.9135802469135802,0.924,0.12121212121212122,0.36661889369555056,False,latched,0.7114343552299507,0.076,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
153,76500,77000,500,0.468,0.853448275862069,0.4267241379310345,0.7443609022556391,,0.44230375363074403,0.37329878461566157,0.15265728423623165,0.7443609022556391,1.0,0.905982905982906,0.09401709401709402,0.0,0.9267241379310345,0.8846075072614881,0.015037593984962405,0.905982905982906,0.948,0.1350210970464135,0.454452142747183,False,latched,0.5007772727322995,0.052,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
154,77000,77500,500,0.564,0.8279569892473119,0.41397849462365593,0.7064220183486238,,0.44476327766595947,0.3605959083297622,0.0059535428459886785,0.7064220183486238,1.0,1.0,0.0,0.0,0.913978494623656,0.8895265553319189,0.022935779816513763,1.0,0.99,0.1191919191919192,0.3985995422967592,False,latched,0.4337232414571572,0.01,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
155,77500,78000,500,0.56,0.8421052631578947,0.42105263157894735,0.7272727272727273,,0.4540045766590389,0.3569342012628841,0.0,0.7272727272727273,1.0,1.0,0.0,0.0,0.9210526315789473,0.9080091533180779,0.022727272727272728,1.0,0.99,0.1111111111111111,0.389033190140747,False,latched,0.40134046771231235,0.01,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
156,78000,78500,500,0.506,0.8511627906976744,0.4255813953488372,0.7408906882591093,,0.44879816036098574,0.3139638885299606,0.004800691299547141,0.7408906882591093,1.0,1.0,0.0,0.0,0.9255813953488372,0.8975963207219715,0.008097165991902834,1.0,0.996,0.12449799196787148,0.41157502752956054,False,latched,0.5921822455944193,0.004,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
157,78500,79000,500,0.646,0.8867924528301887,0.44339622641509435,0.7966101694915254,,0.4559252425450866,0.5175874375801353,0.12418883699777858,0.7966101694915254,1.0,0.9195046439628483,0.0804953560371517,0.0,0.9433962264150944,0.9118504850901732,0.02824858757062147,0.9195046439628483,0.938,0.06609808102345416,0.4191150466449438,False,latched,0.6792782131462168,0.062,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
158,79000,79500,500,0.588,0.8712328767123287,0.43561643835616437,0.7718446601941747,,0.4564636813629561,0.4200587842211012,0.09289346806683835,0.7718446601941747,1.0,0.9659863945578231,0.034013605442176874,0.0,0.9356164383561644,0.9129273627259122,0.03398058252427184,0.9659863945578231,0.966,0.08281573498964803,0.4770161593974286,False,latched,0.4820644012700547,0.034,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
159,79500,80000,500,0.04,0.8914549653579676,0.4457274826789838,0.8041666666666667,,0.25619707467282526,0.6761699927179804,0.9589583333333334,0.8041666666666667,1.0,0.2,0.8,0.0,0.9457274826789839,0.5123941493456505,0.025,0.2,0.944,0.17372881355932204,0.4696846805806707,False,latched,0.23751210563856903,0.056,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
160,80000,80500,500,0.282,0.8132231404958677,0.4066115702479339,0.6852367688022284,,0.41824480951421084,0.15860379380999468,0.004227661550010865,0.6852367688022284,1.0,1.0,0.0,0.0,0.9066115702479338,0.8364896190284217,0.055710306406685235,1.0,0.96,0.19375,0.40501521388274037,False,latched,0.20207131152635224,0.04,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
161,80500,81000,500,0.954,0.6857142857142857,0.34285714285714286,0.5217391304347826,,0.42064487236901027,0.8534859169345179,0.0,0.5217391304347826,1.0,1.0,0.0,0.0,0.8428571428571429,0.8412897447380205,0.043478260869565216,1.0,0.998,0.02004008016032064,0.4346088069829759,False,latched,0.6886735450817081,0.002,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
162,81000,81500,500,0.144,0.8632138114209827,0.4316069057104914,0.7593457943925234,,0.3994769222430008,0.07772574216063603,0.0,0.7593457943925234,1.0,1.0,0.0,0.0,0.9316069057104914,0.7989538444860016,0.02570093457943925,1.0,0.978,0.18813905930470348,0.44205287970425894,False,latched,0.12147756092423455,0.022,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
163,81500,82000,500,0.814,0.9186046511627907,0.45930232558139533,0.8494623655913979,,0.4778218944980147,0.620191639805605,0.011835882803624728,0.8494623655913979,1.0,1.0,0.0,0.0,0.9593023255813953,0.9556437889960294,0.010752688172043012,1.0,0.998,0.026052104208416832,0.42236100393013076,False,latched,0.7749378479637211,0.002,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
164,82000,82500,500,0.374,0.7725490196078432,0.3862745098039216,0.6293929712460063,,0.3954273312378387,0.35136721505373536,0.2094616527993713,0.6293929712460063,1.0,0.8502673796791443,0.1497326203208556,0.0,0.8862745098039215,0.7908546624756774,0.038338658146964855,0.8502673796791443,0.92,0.22608695652173913,0.34479030138246397,False,latched,0.6404901953308381,0.08,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
165,82500,83000,500,0.656,0.762589928057554,0.381294964028777,0.6162790697674418,,0.3938375350140056,0.5450493934529541,0.16917186613726598,0.6162790697674418,0.9146341463414634,0.8475609756097561,0.06707317073170732,0.08536585365853659,0.8386120371995087,0.7876750700280112,0.03488372093023256,0.9329268292682927,0.944,0.1864406779661017,0.37246364616635885,False,latched,0.5820567872692497,0.056,0,{},[],,50,False,0.6463931307963687,0.017379359096982405
