window,start_row,stop_row,n_rows,shift_score,dominant_shift_feature,dominant_shift_contribution_percent,maximum_absolute_standardized_change,predicted_unknown_rate,novel_prevalence_posthoc,labels_present_posthoc,phase,normalized_shift_score
22,11000,11500,500,0.06359746913763623,pca_component_7,20.477210287106843,0.1627984319472317,0.04,0.0,Backdoor|Benign,pre_change,-0.06127317564636619
23,11500,12000,500,0.05963088747712063,pca_component_25,18.174927098372663,0.14380785246606706,0.048,0.0,Backdoor|Benign,pre_change,-0.26043135810656487
24,12000,12500,500,0.0729116132147186,pca_component_5,38.75815150997523,0.25677528775510244,0.056,0.0,Backdoor|Benign,pre_change,0.4063808812533549
25,12500,13000,500,0.11443203007557337,pca_component_24,66.83089552226114,0.5291895165562566,0.04,0.0,Backdoor|Benign,pre_change,2.4910803693064407
26,13000,13500,500,0.1125866172656334,pca_component_24,61.741486226455855,0.5004380228504323,0.04,0.0,Backdoor|Benign,pre_change,2.3984239985137012
27,13500,14000,500,0.10830625965323264,pca_component_5,32.46882681940342,0.3491096433061111,0.084,0.0,Backdoor|Benign,pre_change,2.1835114326509824
28,14000,14500,500,0.11602478205793108,pca_component_5,42.517051925865175,0.42796408296266647,0.02,0.0,Backdoor|Benign,pre_change,2.571050887264971
29,14500,15000,500,0.10472269537394091,pca_component_5,47.56570853136507,0.4085665298658155,0.042,0.0,Backdoor|Benign,pre_change,2.0035841779829764
30,15000,15500,500,0.06379115624925856,pca_component_5,20.985247901911244,0.1653074837205928,0.04,0.0,Backdoor|Benign,pre_change,-0.051548335363699314
31,15500,16000,500,0.0850155566298098,pca_component_25,24.24241464929797,0.23678889423553356,0.016,0.0,Backdoor|Benign,pre_change,1.0141080321012488
32,16000,16500,500,0.09769456499154765,pca_component_5,36.38117560704328,0.33333717990173445,0.058,0.0,Backdoor|Benign,pre_change,1.6507086310142036
33,16500,17000,500,0.09092625853787231,pca_component_5,34.22075217943476,0.30089092243555204,0.038,0.0,Backdoor|Benign,pre_change,1.3108785891760135
34,17000,17500,500,0.07134915548514957,pca_component_25,21.019709986914727,0.18504492810290504,0.066,0.0,Backdoor|Benign,pre_change,0.3279314080736173
35,17500,18000,500,0.08476559840093943,pca_component_5,31.98102061530559,0.27116946300707373,0.034,0.0,Backdoor|Benign,pre_change,1.001557874102908
36,18000,18500,500,0.08299299023799896,pca_component_5,23.93053267324843,0.22966382019198073,0.052,0.0,Backdoor|Benign,pre_change,0.9125569533707105
37,18500,19000,500,0.060557030477829774,pca_component_4,13.6380151475857,0.12650717100464065,0.014,0.0,Backdoor|Benign,pre_change,-0.21393062460206613
38,19000,19500,500,0.06836159256363185,pca_component_5,25.760312093624872,0.1962739762940224,0.038,0.0,Backdoor|Benign,pre_change,0.17792879817963372
39,19500,20000,500,0.13473032360288664,pca_component_4,32.26511797876055,0.43291932316221254,0.026,0.0,Backdoor|Benign|Exploits,pre_change,3.5102378181960345
40,20000,20500,500,0.07459223825448656,pca_component_20,16.541805519132883,0.1716169121002478,0.048,0.012,Benign|DoS|Exploits|Reconnaissance,post_change,0.4907634194093394
41,20500,21000,500,0.2610463953150698,pca_component_24,71.63387644991589,1.2498327960427498,0.094,0.028,Backdoor|Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,8.0
42,21000,21500,500,0.060804496770542324,pca_component_2,19.699971594501672,0.15266640807374798,0.034,0.018,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.20150558427896115
43,21500,22000,500,0.0758503043151778,pca_component_2,12.312739905184706,0.1505600219693533,0.046,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,0.5539296848504899
44,22000,22500,500,0.060288758078170565,pca_component_1,12.975621753360187,0.12285007201617683,0.048,0.008,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.22740031918876955
45,22500,23000,500,0.06158425390538228,pca_component_16,24.553851357223436,0.17262531523706742,0.062,0.002,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.16235474180899623
46,23000,23500,500,0.2588191677606128,pca_component_16,38.23189467354786,0.905282939755105,0.178,0.012,Backdoor|Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,8.0
47,23500,24000,500,0.6625731516293509,pca_component_13,72.084711454268,3.1822214956793435,0.064,0.006,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,8.0
48,24000,24500,500,0.05632106614490157,pca_component_2,23.34162732494017,0.15392580086017515,0.042,0.012,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.4266142473571185
49,24500,25000,500,0.05878705407011713,pca_component_5,26.68920474685672,0.1718005315791428,0.05,0.002,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.30279940748038475
50,25000,25500,500,0.06268524463587634,pca_component_18,23.172176615618177,0.1706961513321527,0.084,0.002,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.107075074942836
51,25500,26000,500,0.05384238416631922,pca_component_5,35.84164884789412,0.1823447491919355,0.046,0.014,Benign|Exploits|Generic|Reconnaissance,post_change,-0.551066443227742
52,26000,26500,500,0.051375728251964306,pca_component_2,24.709479200086484,0.1444657099473732,0.052,0.01,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.6749148221852973
53,26500,27000,500,0.0614320890304017,pca_component_5,27.006067466069506,0.18059301444823556,0.046,0.004,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.16999479123419256
54,27000,27500,500,0.0657263245869228,pca_component_2,21.995296624948722,0.17437300343131046,0.058,0.006,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,0.045614572618292944
55,27500,28000,500,0.06124385581626199,pca_component_1,23.64580515736137,0.16846689359496597,0.04,0.01,Benign|DoS|Exploits|Reconnaissance,post_change,-0.17944579666283988
56,28000,28500,500,0.0532698496781045,pca_component_5,26.304179854948327,0.1545499408177029,0.032,0.012,Benign|DoS|Exploits|Reconnaissance|Shellcode,post_change,-0.5798128394518911
57,28500,29000,500,0.05782608458485906,pca_component_1,31.316945964941212,0.1830579007819613,0.036,0.008,Benign|DoS|Exploits|Reconnaissance,post_change,-0.3510487446839541
58,29000,29500,500,0.06763795295236696,pca_component_1,20.94704461602131,0.1751164011259345,0.054,0.012,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,0.14159556163736983
59,29500,30000,500,0.056541978001533,pca_component_5,23.61628286216425,0.15543605219352588,0.064,0.014,Benign|DoS|Exploits|Reconnaissance,post_change,-0.4155224792766639
60,30000,30500,500,0.060423907569369,pca_component_5,35.26067672236037,0.20296872239206562,0.018,0.006,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.2206145955276556
61,30500,31000,500,0.04921651755067187,pca_component_8,15.414953279563136,0.10930926555691474,0.048,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.7833266779397343
62,31000,31500,500,0.055256088485320855,pca_component_4,46.526002824693414,0.21320775586348606,0.07,0.006,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,-0.48008573318434894
63,31500,32000,500,0.054742528423862846,pca_component_1,36.28271294767645,0.18653044148724715,0.024,0.012,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.5058710811685451
64,32000,32500,500,0.06415155154838856,pca_component_1,22.176256292248006,0.17089378539873418,0.034,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.03345324016966763
65,32500,33000,500,0.051001371184121735,pca_component_1,38.43256736157952,0.17885724630651503,0.026,0.052,Backdoor|Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.693710924119819
66,33000,33500,500,0.061238995551571966,pca_component_2,17.51815397833902,0.14499306068589934,0.052,0.024,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.17968982579542417
67,33500,34000,500,0.05931306950239757,pca_component_7,13.02849002079723,0.12110788818993781,0.046,0.046,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.27638868751921536
68,34000,34500,500,0.06351347799647115,pca_component_4,26.43355578149915,0.18472202386588146,0.034,0.008,Benign|Exploits|Reconnaissance|Shellcode|Worms,post_change,-0.06549028862898892
69,34500,35000,500,0.05521179257652031,pca_component_5,25.442680727115093,0.15753906767109124,0.048,0.012,Benign|Exploits|Generic|Reconnaissance,post_change,-0.48230978740588537
70,35000,35500,500,0.09633693673667162,pca_component_19,12.276050146709148,0.190940101388338,0.104,0.042,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,1.582543445260137
71,35500,36000,500,0.11924438995999251,pca_component_20,14.304833840167877,0.2551257850312007,0.11,0.032,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,2.7327042484933135
72,36000,36500,500,0.062108820520675914,pca_component_8,14.288767496232323,0.13280843399782166,0.09,0.038,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,-0.13601676553055037
73,36500,37000,500,0.06011216999325711,pca_component_5,25.866648027724494,0.17294478542233888,0.042,0.008,Benign|Exploits|Reconnaissance,post_change,-0.23626663407787732
74,37000,37500,500,0.06598028570613369,pca_component_1,20.259756723673405,0.16799884424844982,0.038,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,0.058365711822376265
75,37500,38000,500,0.058171890127702,pca_component_5,32.098164858027914,0.18643535154030488,0.054,0.01,Benign|DoS|Exploits|Reconnaissance,post_change,-0.33368618687181756
76,38000,38500,500,0.05689833724725323,pca_component_2,26.301914582801928,0.16507003591315564,0.052,0.014,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.3976300303736195
77,38500,39000,500,0.06547423314966436,pca_component_5,19.261308062025627,0.16255049576208505,0.048,0.008,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,0.03295730831489131
78,39000,39500,500,0.06421666589599863,pca_component_5,20.726939065052772,0.16538279521993823,0.036,0.006,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.03018391251376917
79,39500,40000,500,0.059544219115917396,pca_component_1,26.875711148104806,0.17462023795212367,0.058,0.008,Benign|Exploits|Fuzzers|Reconnaissance,post_change,-0.2647828916866894
80,40000,40500,500,0.06015176834007535,pca_component_1,43.70969978400002,0.22496362432726222,0.032,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.23427843984523303
81,40500,41000,500,0.05485299896674351,pca_component_18,22.0463084316437,0.14569454962820216,0.058,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.5003244633453171
82,41000,41500,500,0.05459361186905177,pca_component_20,13.504928334515876,0.11349140144947258,0.05,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.5133480356176698
83,41500,42000,500,0.05671467670624632,pca_component_1,19.358677889819788,0.1411589101956999,0.046,0.014,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.4068514463602601
84,42000,42500,500,0.06782889872227335,pca_component_4,20.82439587340366,0.17509589343935889,0.062,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,0.15118276183585916
85,42500,43000,500,0.05968812529935879,pca_component_2,30.564076696878935,0.18666743859738832,0.062,0.016,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.25755750307960185
86,43000,43500,500,0.07074581693168516,pca_component_2,25.132777727022834,0.20063005872910833,0.068,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,0.2976383698860415
87,43500,44000,500,0.06026027605973437,pca_component_5,16.14871679272635,0.13698566272617632,0.036,0.01,Backdoor|Benign|DoS|Exploits|Reconnaissance|Shellcode,post_change,-0.2288303734546416
88,44000,44500,500,0.06479936085041903,pca_component_2,22.817639090525063,0.17509795127032016,0.074,0.008,Backdoor|Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.0009273692270717002
89,44500,45000,500,0.05473559202625131,pca_component_5,30.084198941494673,0.16982985349113394,0.046,0.01,Benign|Exploits|Generic|Reconnaissance,post_change,-0.5062193509028821
90,45000,45500,500,0.0576489335613253,pca_component_5,25.89222157837865,0.16593993834183793,0.08,0.004,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.3599433241701511
91,45500,46000,500,0.06317811035272218,pca_component_2,25.095765388167994,0.17903660918580105,0.054,0.008,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.08232876974482284
92,46000,46500,500,0.06031361452773332,pca_component_5,30.54563656652184,0.18856667156084753,0.044,0.006,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.22615230118712132
93,46500,47000,500,0.04863074935541128,pca_component_5,38.91503924415331,0.17161082819989426,0.04,0.01,Benign|DoS|Exploits|Reconnaissance,post_change,-0.8127375256407562
94,47000,47500,500,0.25155276046447955,pca_component_24,31.450305302758213,0.7980250232647293,0.172,0.094,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,8.0
95,47500,48000,500,0.3550957858899715,pca_component_16,35.596944435188334,1.1984691736239452,0.242,0.208,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,8.0
96,48000,48500,500,0.23368291278962622,pca_component_16,37.53328677043082,0.80986055174297,0.2,0.128,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,8.0
97,48500,49000,500,0.05571221036101842,pca_component_16,17.60164244449101,0.13222146833034396,0.068,0.02,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.4571843002834425
98,49000,49500,500,0.06536402708985077,pca_component_4,14.854904727969743,0.14251111102232772,0.064,0.008,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,0.027423969927570478
99,49500,50000,500,0.05927065855452737,pca_component_5,24.673840980184952,0.16654558431764568,0.07,0.012,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.2785180996975455
100,50000,50500,500,0.0633850797262098,pca_component_5,28.294347266909057,0.19072686479758177,0.056,0.008,Benign|Exploits|Reconnaissance,post_change,-0.07193704009532864
101,50500,51000,500,0.06140115602892084,pca_component_5,31.881203907953,0.19611864930748021,0.034,0.004,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.1715479069595763
102,51000,51500,500,0.05999409482632702,pca_component_30,15.517889298195241,0.1336902757449377,0.048,0.008,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,-0.24219507263079107
103,51500,52000,500,0.0627980707914857,pca_component_15,18.163371800610804,0.15139778721629715,0.058,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.10141018411030743
104,52000,52500,500,0.08051250140238911,pca_component_11,20.23461770346009,0.20487351123813735,0.034,0.0,Backdoor|Benign|DoS|Exploits|Generic|Worms,post_change,0.7880140369773901
105,52500,53000,500,0.06331424542742073,pca_component_5,30.879984832509606,0.19902835966978827,0.038,0.008,Benign|Exploits|Generic|Reconnaissance,post_change,-0.07549356090091312
106,53000,53500,500,0.068518671313671,pca_component_5,20.83165293691308,0.1769073135837794,0.05,0.01,Backdoor|Benign|DoS|Exploits|Reconnaissance,post_change,0.18581556846154187
107,53500,54000,500,0.05685549379926844,pca_component_1,22.830721631577997,0.15367642340136992,0.058,0.012,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.3997811579593477
108,54000,54500,500,0.05961570607963672,pca_component_2,15.304856713120632,0.1319320513717392,0.06,0.006,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.26119360121382224
109,54500,55000,500,0.05704237007760116,pca_component_2,23.879069748429487,0.157681685325624,0.054,0.008,Benign|DoS|Exploits|Reconnaissance,post_change,-0.39039828294932416
110,55000,55500,500,0.0607380366803905,pca_component_5,24.10489552397379,0.1686896221366964,0.038,0.006,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.20484248035059202
111,55500,56000,500,0.04780308816318222,pca_component_4,42.48867320194515,0.17626558538473985,0.046,0.004,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,-0.8542935839410294
112,56000,56500,500,0.13565384575923023,pca_component_29,24.127221402411585,0.3769300432780492,0.104,0.026,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,3.5566069616703695
113,56500,57000,500,0.06199890019646652,pca_component_18,20.844689033925267,0.16012409384109835,0.062,0.038,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.14153575741287894
114,57000,57500,500,0.06728209645185028,pca_component_26,10.146190418249434,0.12123443944180641,0.072,0.01,Backdoor|Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,0.12372835507888
115,57500,58000,500,0.10705003860576848,pca_component_29,24.121263823996212,0.29741430051494494,0.09,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,2.1204378035179596
116,58000,58500,500,0.046585091422447364,pca_component_4,19.875819386320963,0.11748555209505099,0.04,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.915448008049285
117,58500,59000,500,0.05752475667907911,pca_component_1,16.2524751587143,0.13118661766552958,0.054,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.36617812387638243
118,59000,59500,500,0.07726642520885797,pca_component_16,23.118017822564642,0.21015566721236564,0.116,0.012,Backdoor|Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,0.6250317287430128
119,59500,60000,500,0.06582200200965456,pca_component_17,15.347248332016326,0.14586843947604008,0.058,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,0.05041844235918604
120,60000,60500,500,0.0502826089039061,pca_component_1,14.282098677289087,0.10749513432439116,0.056,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,-0.7297992746443073
121,60500,61000,500,0.14378286192509482,pca_component_4,40.86881381405931,0.519969810695912,0.006,0.002,Benign|Exploits|Fuzzers|Reconnaissance,post_change,3.964756906218019
122,61000,61500,500,0.08594376761600178,pca_component_26,14.325279327459553,0.18400978889700803,0.064,0.004,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,1.06071259713258
123,61500,62000,500,0.08991748882984582,pca_component_19,21.508263466008877,0.2358966821622398,0.022,0.01,Benign|Exploits|Generic|Reconnaissance,post_change,1.2602292495768015
124,62000,62500,500,0.07685344830206864,pca_component_5,17.90595375901576,0.18396579302021399,0.046,0.008,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,0.604296562498255
125,62500,63000,500,0.08448881290226978,pca_component_5,26.707942808938803,0.24699855703295928,0.076,0.01,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,0.9876607451479927
126,63000,63500,500,0.08534099541258432,pca_component_5,26.145336432700514,0.24684811240184956,0.064,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,1.0304479948264857
127,63500,64000,500,0.1039230239369988,pca_component_5,23.682007864250995,0.2860856175373365,0.09,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,1.9634334578977066
128,64000,64500,500,0.13601586335207255,pca_component_5,25.035660360445068,0.38498523815417696,0.134,0.016,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,3.5747835106437043
129,64500,65000,500,0.17616837429695587,pca_component_25,28.74222062335532,0.5342728374715735,0.146,0.022,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,5.590801781639477
130,65000,65500,500,0.222526679018971,pca_component_25,47.971168623919816,0.8718609471491258,0.124,0.018,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,7.918406883603386
131,65500,66000,500,0.25894266617999445,pca_component_25,58.318628321231834,1.1186191627773583,0.116,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,8.0
132,66000,66500,500,0.38586615102038674,pca_component_25,62.78795768085635,1.7296166233389365,0.146,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Worms,post_change,8.0
133,66500,67000,500,0.8982044215788159,pca_component_25,68.48575734318894,4.2048480768393866,0.206,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,8.0
134,67000,67500,500,0.3440834092594879,pca_component_25,59.63057998073171,1.5030493444790576,0.128,0.03,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,8.0
135,67500,68000,500,0.1403846782338327,pca_component_25,46.22465875668719,0.5399226627459873,0.144,0.024,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,3.794137429413983
136,68000,68500,500,0.08736015165964012,pca_component_25,40.134369804451055,0.3130737047375833,0.124,0.022,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,1.131827853526916
137,68500,69000,500,0.09444230387459901,pca_component_25,26.417338837813794,0.2745908714787004,0.074,0.02,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,1.4874157838291862
138,69000,69500,500,0.10252128759415007,pca_component_25,19.594348138553983,0.25671689490107563,0.078,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.893053648222019
139,69500,70000,500,0.10887361108899306,pca_component_25,31.5178340688868,0.34576083572928185,0.108,0.006,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,2.2119975928848654
140,70000,70500,500,0.11419796982493541,pca_component_25,43.03001408716526,0.423759177052044,0.102,0.006,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,2.479328433233309
141,70500,71000,500,0.10534734035916882,pca_component_25,34.11285776618643,0.348062805645402,0.072,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,2.0349469912534577
142,71000,71500,500,0.19431152699854293,pca_component_25,44.105743638231345,0.7299970889595333,0.138,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,6.50175171924299
143,71500,72000,500,0.2907217437862694,pca_component_25,43.67200932641716,1.0868111643900098,0.186,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,8.0
144,72000,72500,500,0.34475157015407054,pca_component_25,45.21394496480519,1.3113464432546358,0.2,0.004,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,8.0
145,72500,73000,500,0.2598131927828995,pca_component_25,43.962642707357745,0.9744915656369483,0.144,0.008,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,8.0
146,73000,73500,500,0.23500425921393558,pca_component_25,41.46866751331143,0.8560729272524182,0.134,0.006,Benign|Exploits|Generic|Reconnaissance,post_change,8.0
147,73500,74000,500,0.2492885024322689,pca_component_25,43.08133414060134,0.9255967261085344,0.172,0.004,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,8.0
148,74000,74500,500,0.1822563911653086,pca_component_5,30.594768696210355,0.5702710734017326,0.132,0.028,Backdoor|Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,5.89647514930451
149,74500,75000,500,0.15193340538719768,pca_component_5,32.05616287741992,0.4866133610616126,0.12,0.018,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,4.373987715237658
150,75000,75500,500,0.09829928403633746,pca_component_25,35.35745428062061,0.3306479527478692,0.064,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.6810709823199252
151,75500,76000,500,0.08268396671514044,pca_component_25,29.206465159569248,0.2527759734335363,0.07,0.01,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,0.8970411847776724
152,76000,76500,500,0.09663533994189082,pca_component_5,40.60684024194442,0.34834579014418454,0.056,0.028,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.5975259781002717
153,76500,77000,500,0.19862590752649625,pca_component_13,59.25994184400428,0.8649509781650049,0.08,0.012,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,6.718372542392051
154,77000,77500,500,0.11721930252843853,pca_component_25,35.81623581892911,0.3968387678514792,0.088,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,2.6310265908250083
