evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8533228470310656,0.4266614235155328,0.7441700960219478,,0.37272920215240324,0.2688064841428771,0.09341883025415407,0.7441700960219478,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7579953966441317,0.7454584043048065,0.02709190672153635,0.980806142034549,0.9762,0.280680188485966,0.28896548824534996
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8765900468645391,0.43829502343226956,0.7802940007945968,,0.4530870254540277,0.35367258750671143,0.10630795567987064,0.7802940007945968,1.0,0.9532823197744664,0.04671768022553363,0.0,0.9382950234322696,0.9061740509080554,0.025824394119984106,0.9532823197744664,0.9638,0.10126582278481013,0.4148663469457057
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8452579034941764,0.4226289517470882,0.7319884726224783,,0.4458461693456349,0.3499399474341859,0.064008426636588,0.7319884726224783,1.0,0.9642162582652665,0.035783741734733567,0.0,0.9226289517470883,0.8916923386912698,0.02470152326060107,0.9642162582652665,0.9696,0.1219059405940594,0.39488466333785777
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8544423440453687,0.42722117202268434,0.7458745874587459,,0.4537736209697996,0.4601272521762395,0.07789345873619419,0.7458745874587459,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9272211720226844,0.9075472419395992,0.030803080308030802,0.9629164047768699,0.9652,0.0841276419394944,0.4058183103541411
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8641644325290437,0.43208221626452187,0.7608182533438238,,0.4199857651054629,0.3895124658776805,0.18032833586951583,0.7608182533438238,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8755321755810394,0.8399715302109259,0.024390243902439025,0.9422294548413345,0.9592,0.17180984153461218,0.38698742674855313
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8441579371474617,0.42207896857373084,0.730340211935304,,0.3711060626059086,0.2575407543848445,0.2882887324665859,0.730340211935304,0.7595473833097596,0.693069306930693,0.06647807637906648,0.24045261669024046,0.8018526602286107,0.7422121252118172,0.025655326268823202,0.9335219236209336,0.9628,0.2523888658080598,0.36781023418884856
