evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9873417721518988,0.16455696202531647,0.975,,0.32911392405063294,,,0.975,,0.9873417721518988,0.0,,1.0,0.025,0.6249663108295588
1,5000,10000,5000,1,0,0,0,False,Benign,0.98989898989899,0.16498316498316498,0.98,,0.32996632996632996,,,0.98,,0.98989898989899,0.0,,1.0,0.02,0.6311958830559301
2,10000,15000,5000,1,0,0,0,False,Benign,0.9920370930349763,0.1653395155058294,0.9842,,0.3306790310116588,,,0.9842,,0.9920370930349763,0.0,,1.0,0.0158,0.61804674539405
3,15000,20000,5000,1,0,0,0,False,Benign,0.9832231825114387,0.1638705304185731,0.967,,0.3277410608371462,,,0.967,,0.9832231825114387,0.0,,1.0,0.033,0.6026840152185691
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32518260389239373,0.32518260389239373,0.3886370470375257,0.4473759624973647,0.32518260389239373,,,0.9416,,0.32518260389239373,0.0,,1.0,0.0584,0.5820807029716322
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28750911579748106,0.28750911579748106,0.3333913461853338,0.4449660012617825,0.28750911579748106,,,0.8872,,0.28750911579748106,0.0,,1.0,0.1128,0.5441347395296176
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30852904062016084,0.30852904062016084,0.37285081895202415,0.45349983890548023,0.30852904062016084,,,0.8664,,0.30852904062016084,0.0,,1.0,0.1336,0.5192600588960965
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3390766840920523,0.3390766840920523,0.37823174801640813,0.5124940131423943,0.3390766840920523,,,0.9074,,0.3390766840920523,0.0,,1.0,0.0926,0.5550186130797354
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34216172207878265,0.34216172207878265,0.3912751297426133,0.47785812465076766,0.34216172207878265,,,0.9228,,0.34216172207878265,0.0,,1.0,0.0772,0.5659159773025242
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30520091280464295,0.30520091280464295,0.3939199903582968,0.4445081817564804,0.30520091280464295,,,0.8684,,0.30520091280464295,0.0,,1.0,0.1316,0.5257782481347426
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27753476425077517,0.27753476425077517,0.31423510324182696,0.44644187152003173,0.27753476425077517,,,0.8918,,0.27753476425077517,0.0,,1.0,0.1082,0.5433473955727106
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3252457756356131,0.3252457756356131,0.381050669772733,0.5129747511363804,0.3252457756356131,,,0.92,,0.3252457756356131,0.0,,1.0,0.08,0.5693963656358844
