evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9952778056867276,0.16587963428112126,0.9906,,0.3317592685622425,,,0.9906,,0.9952778056867276,0.0,,1.0,0.0094,0.6466100897692233
1,5000,10000,5000,1,0,0,0,False,Benign,0.9954796584630838,0.16591327641051398,0.991,,0.33182655282102796,,,0.991,,0.9954796584630838,0.0,,1.0,0.009,0.6476660643867748
2,10000,15000,5000,1,0,0,0,False,Benign,0.9970915655400662,0.16618192759001102,0.9942,,0.33236385518002204,,,0.9942,,0.9970915655400662,0.0,,1.0,0.0058,0.6369209084591225
3,15000,20000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6261803315201793
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3290724525446113,0.3290724525446113,0.3662781678278288,0.48150457526256907,0.3290724525446113,,,0.9514,,0.3290724525446113,0.0,,1.0,0.0486,0.5978418569255239
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2812514595801188,0.2812514595801188,0.32119962290386694,0.4443544157655881,0.2812514595801188,,,0.8946,,0.2812514595801188,0.0,,1.0,0.1054,0.5537550203552968
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29992465625015646,0.29992465625015646,0.3525067321965516,0.43883719459210796,0.29992465625015646,,,0.8718,,0.29992465625015646,0.0,,1.0,0.1282,0.5288502389282186
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34162512964188957,0.34162512964188957,0.36859961205115227,0.5489325798939061,0.34162512964188957,,,0.9218,,0.34162512964188957,0.0,,1.0,0.0782,0.5734073314696523
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3203957033172988,0.3203957033172988,0.3655784634756916,0.5000246241651568,0.3203957033172988,,,0.9336,,0.3203957033172988,0.0,,1.0,0.0664,0.5815719580184542
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2894899912537253,0.2894899912537253,0.366292662418533,0.41924393246073816,0.2894899912537253,,,0.8738,,0.2894899912537253,0.0,,1.0,0.1262,0.5330481507564622
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2852475860733682,0.2852475860733682,0.3169745954100542,0.4564524413083733,0.2852475860733682,,,0.9014,,0.2852475860733682,0.0,,1.0,0.0986,0.5596228858243525
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3128352683835411,0.3128352683835411,0.36300483587255616,0.5277368123639365,0.3128352683835411,,,0.9272,,0.3128352683835411,0.0,,1.0,0.0728,0.5798067223959791
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2820177407945799,0.2820177407945799,0.3388788478816483,0.4264837042555199,0.2820177407945799,,,0.8718,,0.2820177407945799,0.0,,1.0,0.1282,0.5304480550712815
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31933964395782327,0.31933964395782327,0.3523058619561323,0.4651958015010462,0.31933964395782327,,,0.905,,0.31933964395782327,0.0,,1.0,0.095,0.5539715659211276
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32790166580826435,0.32790166580826435,0.3472106816864577,0.5584909642266771,0.32790166580826435,,,0.9252,,0.32790166580826435,0.0,,1.0,0.0748,0.5819977438767657
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3031823121420146,0.3031823121420146,0.3592936197191417,0.4715265555111788,0.3031823121420146,,,0.8972,,0.3031823121420146,0.0,,1.0,0.1028,0.5501845304801618
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3046695796106052,0.3046695796106052,0.3617173058249348,0.403844790058611,0.3046695796106052,,,0.8856,,0.3046695796106052,0.0,,1.0,0.1144,0.5392619732504274
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3247347935300858,0.3247347935300858,0.3590714737149547,0.4854645557578637,0.3247347935300858,,,0.9108,,0.3247347935300858,0.0,,1.0,0.0892,0.5722543622832665
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3132553255692569,0.3132553255692569,0.3516390103644656,0.49781785728069217,0.3132553255692569,,,0.9204,,0.3132553255692569,0.0,,1.0,0.0796,0.5661034326001905
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28967609503611624,0.28967609503611624,0.3340043656591309,0.4299848743854817,0.28967609503611624,,,0.8776,,0.28967609503611624,0.0,,1.0,0.1224,0.5277733629138469
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2839823210438193,0.2839823210438193,0.3135280418878788,0.4698117378330679,0.2839823210438193,,,0.924,,0.2839823210438193,0.0,,1.0,0.076,0.5584432729105399
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3771171813761572,0.3771171813761572,0.39581086528098125,0.5372638277397725,0.3771171813761572,,,0.9308,,0.3771171813761572,0.0,,1.0,0.0692,0.5817543749349856
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2879631877620292,0.2879631877620292,0.3067721414208382,0.4376755387783216,0.2879631877620292,,,0.88,,0.2879631877620292,0.0,,1.0,0.12,0.5387958935990569
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3465949630364824,0.3465949630364824,0.4033032424059488,0.47085066231509815,0.3465949630364824,,,0.9102,,0.3465949630364824,0.0,,1.0,0.0898,0.5621683156672038
