evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9877517967405608,0.16462529945676013,0.9758,,0.32925059891352026,,,0.9758,,0.9877517967405608,0.0,,1.0,0.0242,0.6342726015893192
1,5000,10000,5000,1,0,0,0,False,Benign,0.9888776541961577,0.16481294236602628,0.978,,0.32962588473205257,,,0.978,,0.9888776541961577,0.0,,1.0,0.022,0.6379223336900075
2,10000,15000,5000,1,0,0,0,False,Benign,0.9907145740815503,0.16511909568025837,0.9816,,0.33023819136051674,,,0.9816,,0.9907145740815503,0.0,,1.0,0.0184,0.6232706919234938
3,15000,20000,5000,1,0,0,0,False,Benign,0.9856983466883051,0.1642830577813842,0.9718,,0.3285661155627684,,,0.9718,,0.9856983466883051,0.0,,1.0,0.0282,0.6150361202895213
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29826515015255595,0.29826515015255595,0.35230056076087185,0.41965678825131836,0.29826515015255595,,,0.9394,,0.29826515015255595,0.0,,1.0,0.0606,0.5858719592288525
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2790702135353809,0.2790702135353809,0.3087586402120001,0.41515487526400285,0.2790702135353809,,,0.8808,,0.2790702135353809,0.0,,1.0,0.1192,0.5418618696564615
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31069782756860825,0.31069782756860825,0.3580163006187516,0.4258974102783288,0.31069782756860825,,,0.8602,,0.31069782756860825,0.0,,1.0,0.1398,0.5193151286719501
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3177950120981849,0.3177950120981849,0.3622852615913832,0.489364334447498,0.3177950120981849,,,0.9038,,0.3177950120981849,0.0,,1.0,0.0962,0.5573179679749908
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3348833925572727,0.3348833925572727,0.3826326229949856,0.47022635457974743,0.3348833925572727,,,0.9232,,0.3348833925572727,0.0,,1.0,0.0768,0.5719524349658527
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3010729200141022,0.3010729200141022,0.3630771351226066,0.41191441078294727,0.3010729200141022,,,0.8626,,0.3010729200141022,0.0,,1.0,0.1374,0.5235886532531716
