window,start_row,stop_row,n_rows,shift_score,dominant_shift_feature,dominant_shift_contribution_percent,maximum_absolute_standardized_change,predicted_unknown_rate,novel_prevalence_posthoc,labels_present_posthoc,phase,normalized_shift_score
13,6500,7000,500,0.061562007143598274,pca_component_5,34.4508668556743,0.20440326901953723,0.044,0.0,Backdoor|Benign,pre_change,-0.3775926563200637
14,7000,7500,500,0.05163493680001962,pca_component_4,14.302578916933292,0.11046528447795531,0.068,0.0,Backdoor|Benign,pre_change,-0.7774191101066151
15,7500,8000,500,0.073239141085746,pca_component_5,23.038353716912752,0.19885840538910923,0.076,0.0,Backdoor|Benign,pre_change,0.09272002334171982
16,8000,8500,500,0.06863495251715825,pca_component_5,34.912478546787526,0.22940911401139055,0.052,0.0,Backdoor|Benign,pre_change,-0.09272002334172037
17,8500,9000,500,0.3193690973400001,pca_component_12,57.915644216199475,1.3748832648187732,0.088,0.0,Backdoor|Benign,pre_change,8.0
18,9000,9500,500,0.08466468157680648,pca_component_5,54.19644292678241,0.3525840485223721,0.054,0.0,Backdoor|Benign,pre_change,0.552899429654715
19,9500,10000,500,0.06011055652997961,pca_component_5,43.37780801135407,0.2239543689441335,0.024,0.0,Backdoor|Benign,pre_change,-0.43605183225053856
20,10000,10500,500,0.0658228642695454,pca_component_5,25.95037962574457,0.18968090956261638,0.068,0.0,Backdoor|Benign,pre_change,-0.20598075715984732
21,10500,11000,500,0.06454167103177183,pca_component_5,51.602788708425,0.2622719110406975,0.048,0.0,Backdoor|Benign,pre_change,-0.2575825823857225
22,11000,11500,500,0.49995980028810366,pca_component_12,61.49895099717865,2.217910051093398,0.04,0.0,Backdoor|Benign,pre_change,8.0
23,11500,12000,500,0.05921278656706628,pca_component_5,18.31248861475199,0.1433389347361618,0.048,0.0,Backdoor|Benign,pre_change,-0.4722107560985911
24,12000,12500,500,0.07353356718638411,pca_component_5,35.39763172959057,0.2474843420561343,0.056,0.0,Backdoor|Benign,pre_change,0.10457844074444173
25,12500,13000,500,0.10721556313634444,pca_component_23,54.108290580836545,0.446133388569323,0.04,0.0,Backdoor|Benign,pre_change,1.4611672963715956
26,13000,13500,500,0.1061130590178013,pca_component_23,54.76846433855975,0.4442312493139971,0.04,0.0,Backdoor|Benign,pre_change,1.416762421947863
27,13500,14000,500,0.12468019074230413,pca_component_22,26.670127188490227,0.36423778022240144,0.084,0.0,Backdoor|Benign,pre_change,2.1645792679519547
28,14000,14500,500,0.12311579635244746,pca_component_5,37.0697946733107,0.42403222037502913,0.022,0.0,Backdoor|Benign,pre_change,2.1015711256127028
29,14500,15000,500,0.10533504991694724,pca_component_5,45.705392337776345,0.4028390983212117,0.044,0.0,Backdoor|Benign,pre_change,1.385427032045105
30,15000,15500,500,0.06374652901239128,pca_component_5,21.17188643015119,0.16592480254601105,0.04,0.0,Backdoor|Benign,pre_change,-0.2896080242192489
31,15500,16000,500,0.08317128681975956,pca_component_5,22.776471354835337,0.22453892081856108,0.016,0.0,Backdoor|Benign,pre_change,0.4927508954802056
32,16000,16500,500,0.10684397325679193,pca_component_5,29.70610303381173,0.32941840543922435,0.058,0.0,Backdoor|Benign,pre_change,1.4462010013155164
33,16500,17000,500,0.09468301601626196,pca_component_5,31.456077313240005,0.30039960298744905,0.04,0.0,Backdoor|Benign,pre_change,0.9564016708135266
34,17000,17500,500,0.0739757790382731,pca_component_5,18.500165103672224,0.17999164191783348,0.066,0.0,Backdoor|Benign,pre_change,0.12238913316867
35,17500,18000,500,0.08840795893056275,pca_component_5,29.196966980752993,0.27023103379280133,0.036,0.0,Backdoor|Benign,pre_change,0.7036650894205885
36,18000,18500,500,0.08901770017502182,pca_component_5,20.447992485591616,0.2277071656083288,0.052,0.0,Backdoor|Benign,pre_change,0.7282232592594038
37,18500,19000,500,0.05973572617851721,pca_component_4,12.831978669506242,0.12104753536249116,0.016,0.0,Backdoor|Benign,pre_change,-0.4511486417834457
38,19000,19500,500,0.06795931481972935,pca_component_5,24.369109015435978,0.18977710011356122,0.048,0.0,Backdoor|Benign,pre_change,-0.11993226373671736
39,19500,20000,500,0.1287770082712539,pca_component_4,28.986750081825676,0.3922049617900784,0.026,0.0,Backdoor|Benign|Exploits,pre_change,2.329584246028908
40,20000,20500,500,0.09995238884482993,pca_component_20,40.37019979935745,0.35925152197812904,0.048,0.012,Benign|DoS|Exploits|Reconnaissance,post_change,1.1686329312768264
41,20500,21000,500,0.2620924939657171,pca_component_23,59.36295485209623,1.142318808801599,0.096,0.028,Backdoor|Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,7.699049358616544
42,21000,21500,500,0.06625399109632435,pca_component_2,17.31994297604934,0.15597689226908215,0.034,0.018,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.1886165294151754
43,21500,22000,500,0.08440673652128115,pca_component_22,11.657992404159005,0.1630286687851718,0.046,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,0.5425103366743091
44,22000,22500,500,0.06658026310973952,pca_component_20,29.432486565443124,0.20433086496452735,0.05,0.008,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.1754754739397329
45,22500,23000,500,0.06726598779413306,pca_component_16,24.350665656079954,0.18776988148412513,0.068,0.002,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.14785696622841005
46,23000,23500,500,0.27267288403094747,pca_component_16,35.114600918395865,0.9140307556799677,0.184,0.012,Backdoor|Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,8.0
47,23500,24000,500,0.7952949259964411,pca_component_14,41.20307336205919,2.887805947991816,0.068,0.006,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,8.0
48,24000,24500,500,0.06152962570550217,pca_component_2,20.800078746240274,0.1587419649980291,0.044,0.012,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.37889686341383627
49,24500,25000,500,0.06433062649274127,pca_component_5,21.243705841322395,0.1677289041740174,0.05,0.002,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.26608269235887183
50,25000,25500,500,0.06648214906113893,pca_component_18,23.627457221488562,0.182805194247093,0.084,0.002,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.1794271526083535
51,25500,26000,500,0.054587574876772654,pca_component_5,32.18654770225134,0.175188659043186,0.05,0.014,Benign|Exploits|Generic|Reconnaissance,post_change,-0.658497538012896
52,26000,26500,500,0.05363264492438031,pca_component_2,23.70352635321851,0.1477102674006453,0.052,0.01,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.6969586592969378
53,26500,27000,500,0.06128288630238231,pca_component_5,26.159182336448065,0.1773071639171452,0.046,0.004,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.3888346332839408
54,27000,27500,500,0.06798785378823348,pca_component_2,21.77709231877544,0.1794759525703716,0.064,0.006,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.11878281740695358
55,27500,28000,500,0.06326957331498317,pca_component_1,22.656775463408582,0.17036051532921384,0.042,0.01,Benign|DoS|Exploits|Reconnaissance,post_change,-0.3088180729554632
56,28000,28500,500,0.05605608889128013,pca_component_5,21.87284199284151,0.14830315495265678,0.032,0.012,Benign|DoS|Exploits|Reconnaissance|Shellcode,post_change,-0.599351110070419
57,28500,29000,500,0.059815419873393914,pca_component_1,29.922521088387025,0.18509182416994263,0.036,0.008,Benign|DoS|Exploits|Reconnaissance,post_change,-0.4479388682743549
58,29000,29500,500,0.06676603110880512,pca_component_1,21.85282784500799,0.17655676868533857,0.054,0.012,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.16799341148598326
59,29500,30000,500,0.0613580009936287,pca_component_5,19.014862170489906,0.15135360937450537,0.068,0.014,Benign|DoS|Exploits|Reconnaissance,post_change,-0.3858092854633983
60,30000,30500,500,0.06042451916583343,pca_component_5,33.37216408768358,0.19746056596477335,0.018,0.006,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.4234065539387845
61,30500,31000,500,0.05312178827277293,pca_component_8,15.710826811217478,0.11910971796403622,0.048,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.717534115734352
62,31000,31500,500,0.05881391983022395,pca_component_4,32.30247116207702,0.18909192718508086,0.07,0.006,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,-0.4882756642140292
63,31500,32000,500,0.05735470195315598,pca_component_1,33.74797033485234,0.1884811165166916,0.026,0.012,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.5470476773958863
64,32000,32500,500,0.0670904710798713,pca_component_1,20.7285305008132,0.17279059015275253,0.034,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.15492614404368976
65,32500,33000,500,0.05372521626823817,pca_component_1,35.207199497557546,0.18033038177886035,0.028,0.052,Backdoor|Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.6932302207087208
66,33000,33500,500,0.06354503948790392,pca_component_2,17.235004283981517,0.14923213109102446,0.052,0.024,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.29772329279927146
67,33500,34000,500,0.05905812584534204,pca_component_7,12.712181033453035,0.11911451440251516,0.046,0.046,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.4784399300408378
68,34000,34500,500,0.0614617817774708,pca_component_4,25.356308738190915,0.17507460332202376,0.034,0.008,Benign|Exploits|Reconnaissance|Shellcode|Worms,post_change,-0.3816293712149195
69,34500,35000,500,0.05703855409548229,pca_component_5,21.497530333451806,0.14960213179351414,0.05,0.012,Benign|Exploits|Generic|Reconnaissance,post_change,-0.5597809685312365
70,35000,35500,500,0.11859331804377952,pca_component_20,21.779321657689504,0.31308148403001645,0.102,0.042,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,1.9194220723775817
71,35500,36000,500,0.15361041152453733,pca_component_20,32.57308873765798,0.49593540405965575,0.11,0.032,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,3.3297838230002093
72,36000,36500,500,0.0762714823586037,pca_component_20,24.401748183072776,0.21313150261028468,0.096,0.038,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,0.21485175161959413
73,36500,37000,500,0.061317535390177404,pca_component_5,22.654006518751892,0.16509434217738808,0.042,0.008,Benign|Exploits|Reconnaissance,post_change,-0.3874390934700205
74,37000,37500,500,0.06793464745535756,pca_component_1,19.62681756804253,0.1702516219376839,0.04,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.120925775868664
75,37500,38000,500,0.05667042495640006,pca_component_5,32.02198597203417,0.1814076468824744,0.054,0.01,Benign|DoS|Exploits|Reconnaissance,post_change,-0.5746078774903285
76,38000,38500,500,0.05996775918110573,pca_component_2,25.201535739066813,0.17029673178678356,0.052,0.014,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.44180319248415434
77,38500,39000,500,0.06674243543704954,pca_component_1,17.9709731929332,0.16005263828507582,0.05,0.008,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.1689437597192713
78,39000,39500,500,0.06546931560098883,pca_component_5,18.471533562215445,0.15917111802447845,0.036,0.006,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.22022041755284197
79,39500,40000,500,0.06253827752322651,pca_component_1,24.775822599652276,0.1760901023646977,0.058,0.008,Benign|Exploits|Fuzzers|Reconnaissance,post_change,-0.3382720198871711
80,40000,40500,500,0.05891847428241168,pca_component_1,46.531017243356544,0.22735146380210317,0.036,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.4840645894055529
81,40500,41000,500,0.05683084091532819,pca_component_10,23.457701533512747,0.15570472775995475,0.06,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.5681469034295885
82,41000,41500,500,0.05460619677293449,pca_component_18,16.052773777576263,0.12376332303776327,0.052,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.6577475154536236
83,41500,42000,500,0.05788318304468316,pca_component_1,18.833209704685864,0.14209852358440334,0.046,0.014,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.5257623723254696
84,42000,42500,500,0.06688643206281024,pca_component_2,22.014926134957165,0.1775299518931151,0.062,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.1631440969544787
85,42500,43000,500,0.06376964399848975,pca_component_2,28.34790304520877,0.19206553972619603,0.062,0.016,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.28867703626397007
86,43000,43500,500,0.07430810515793763,pca_component_2,24.1511008079216,0.20657589428451867,0.068,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,0.13577402612574124
87,43500,44000,500,0.06465948686864444,pca_component_1,13.758553188922496,0.13567306193643583,0.036,0.01,Backdoor|Benign|DoS|Exploits|Reconnaissance|Shellcode,post_change,-0.2528373870132389
88,44000,44500,500,0.06743178244783381,pca_component_2,22.284111625245362,0.18006831119394787,0.074,0.008,Backdoor|Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.14117935781508628
89,44500,45000,500,0.0554641636765382,pca_component_5,27.360886308170564,0.16411661042783784,0.046,0.01,Benign|Exploits|Generic|Reconnaissance,post_change,-0.6231917147328205
90,45000,45500,500,0.06081578716910427,pca_component_5,21.857689485873095,0.1608397715464521,0.08,0.004,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.40764769530139044
91,45500,46000,500,0.06447579722119166,pca_component_2,25.511116571580946,0.18421985813660213,0.054,0.008,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.2602357409884226
92,46000,46500,500,0.06164883258329816,pca_component_5,27.334069775436685,0.18232742373262528,0.044,0.006,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.37409564194903944
93,46500,47000,500,0.052942202324635444,pca_component_5,30.311696806655632,0.16488536755303013,0.042,0.01,Benign|DoS|Exploits|Reconnaissance,post_change,-0.7247671875580198
94,47000,47500,500,0.24910072736009684,pca_component_16,27.190832858003,0.7347866208018649,0.172,0.094,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,7.175788034724774
95,47500,48000,500,0.3732014083859475,pca_component_16,33.06102689653836,1.2138818912163347,0.242,0.208,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,8.0
96,48000,48500,500,0.24470810711372531,pca_component_16,35.76509426615476,0.8278526319162653,0.2,0.128,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,6.998869194104914
97,48500,49000,500,0.05972005922485958,pca_component_16,22.811389949616824,0.16135078892199442,0.066,0.02,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.4517796499566295
98,49000,49500,500,0.06314994760400382,pca_component_5,14.353315885730414,0.13533935585558837,0.064,0.008,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.3136361635045556
99,49500,50000,500,0.06011608509920207,pca_component_5,21.764077807953413,0.15864844315572693,0.07,0.012,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.4358291614977158
100,50000,50500,500,0.06133573010130697,pca_component_5,27.93052340875321,0.18336990733609462,0.056,0.008,Benign|Exploits|Reconnaissance,post_change,-0.3867062763772807
101,50500,51000,500,0.06396895635003633,pca_component_5,26.814242640837097,0.18738163407699376,0.034,0.004,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,-0.2806494563278337
102,51000,51500,500,0.06301058302986919,pca_component_21,12.247979626377814,0.124744301316106,0.048,0.008,Benign|DoS|Exploits|Fuzzers|Reconnaissance,post_change,-0.3192492639995839
103,51500,52000,500,0.0633002777959236,pca_component_15,24.08238248323688,0.17572369629853007,0.058,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.3075814076247183
104,52000,52500,500,0.0844302638874865,pca_component_11,19.285353078257092,0.20974273799742832,0.034,0.0,Backdoor|Benign|DoS|Exploits|Generic|Worms,post_change,0.5434579338073252
105,52500,53000,500,0.06623097565366455,pca_component_5,25.635155036260688,0.18969422783448597,0.038,0.008,Benign|Exploits|Generic|Reconnaissance,post_change,-0.1895435081211284
106,53000,53500,500,0.06853038380615852,pca_component_5,19.192075458903474,0.16983184376729232,0.05,0.01,Backdoor|Benign|DoS|Exploits|Reconnaissance,post_change,-0.09693167244352185
107,53500,54000,500,0.06035019556188284,pca_component_1,20.630622776784246,0.15506359198928307,0.058,0.012,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.4264000396270796
108,54000,54500,500,0.06495190611853853,pca_component_2,13.653027859427535,0.13576298495525493,0.06,0.006,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,-0.2410597982929467
109,54500,55000,500,0.06044563626508616,pca_component_2,22.498053492751076,0.16218564604678135,0.054,0.008,Benign|DoS|Exploits|Reconnaissance,post_change,-0.4225560336325657
110,55000,55500,500,0.06538582232375646,pca_component_5,19.326145475117187,0.16260399118034038,0.04,0.006,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.2235832244833306
111,55500,56000,500,0.046504828959758764,pca_component_4,38.081587690961406,0.16234187733995895,0.048,0.004,Benign|DoS|Exploits|Fuzzers|Reconnaissance|Shellcode,post_change,-0.9840412810314816
112,56000,56500,500,0.13890129536870294,pca_component_20,18.211545152954713,0.3353163132699183,0.108,0.026,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,2.7373538766640344
113,56500,57000,500,0.07006589149660014,pca_component_18,19.66697907127934,0.17577231360873855,0.064,0.038,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,-0.03508698177621141
114,57000,57500,500,0.0654970468642776,pca_component_20,10.936770866742263,0.122529670266386,0.076,0.01,Backdoor|Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.2191035026649625
115,57500,58000,500,0.1109364505349935,pca_component_24,17.12757208157745,0.2597150742313981,0.09,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.6110311698056394
116,58000,58500,500,0.051570990211511195,pca_component_4,14.455305400452115,0.11091597348883504,0.042,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.7799946471815196
117,58500,59000,500,0.0632630863996288,pca_component_18,14.653432621477204,0.1369919510355324,0.056,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,-0.30907934242091345
118,59000,59500,500,0.09127541939896193,pca_component_20,35.17960837317196,0.3062487512841808,0.116,0.012,Backdoor|Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,0.8191560158241448
119,59500,60000,500,0.07671952585987855,pca_component_26,22.147905358808913,0.20424302253017754,0.058,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,0.23289732176836522
120,60000,60500,500,0.0559337581641552,pca_component_1,11.64338059603053,0.10796637906696238,0.056,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,-0.6042781488766996
121,60500,61000,500,0.1374455911263309,pca_component_4,36.82831019565801,0.47184211164983697,0.008,0.002,Benign|Exploits|Fuzzers|Reconnaissance,post_change,2.678723379967077
122,61000,61500,500,0.10972467766710367,pca_component_20,27.56314401081254,0.32586947427632074,0.066,0.004,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,1.5622253457513604
123,61500,62000,500,0.12270642901524055,pca_component_20,28.1332402342552,0.36817321001472497,0.024,0.01,Benign|Exploits|Generic|Reconnaissance,post_change,2.0850832913306223
124,62000,62500,500,0.0988887587778294,pca_component_21,20.516196144186555,0.25337883569762076,0.048,0.008,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,1.1257937629108385
125,62500,63000,500,0.09320204519612846,pca_component_5,21.557835790540786,0.24479526402204943,0.076,0.01,Benign|DoS|Exploits|Generic|Reconnaissance|Shellcode,post_change,0.8967535278386599
126,63000,63500,500,0.10049239824674303,pca_component_20,19.979109422447582,0.2540950839164377,0.064,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,1.190382554952856
127,63500,64000,500,0.11922798525160763,pca_component_21,20.039612818871927,0.3019241536233208,0.1,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,1.9449841697797288
128,64000,64500,500,0.17322192495185326,pca_component_22,24.070373132484235,0.48074996459726693,0.134,0.016,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,4.119664582946991
129,64500,65000,500,0.23823620677370091,pca_component_22,25.386697404501845,0.6790251466103904,0.146,0.022,Benign|Exploits|Fuzzers|Generic|Reconnaissance,post_change,6.738204479072875
130,65000,65500,500,0.28519324547199265,pca_component_25,38.873845479940826,1.0058725965827704,0.124,0.018,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,8.0
131,65500,66000,500,0.3224953389163787,pca_component_25,46.605760175307935,1.2454268639772148,0.116,0.004,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,8.0
132,66000,66500,500,0.48206279518321576,pca_component_25,49.46990275966855,1.9180023376368056,0.148,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Worms,post_change,8.0
133,66500,67000,500,1.115135629866262,pca_component_25,53.2922252518952,4.605052744901431,0.206,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode|Worms,post_change,8.0
134,67000,67500,500,0.425570611004262,pca_component_25,47.88024497779915,1.6658074495446928,0.132,0.03,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,8.0
135,67500,68000,500,0.15428397266139324,pca_component_22,29.27678123849657,0.4722342323331114,0.144,0.024,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,3.3569124270532407
136,68000,68500,500,0.09543121867805526,pca_component_25,21.831541643817957,0.25223634308862003,0.124,0.022,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,0.9865365652612104
137,68500,69000,500,0.09435994779507213,pca_component_25,20.865546076875773,0.24382462149592513,0.078,0.02,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,0.9433896524900126
138,69000,69500,500,0.1130025843377178,pca_component_23,20.112144124882278,0.2866768020864557,0.078,0.006,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.6942475592136323
139,69500,70000,500,0.11544851166700776,pca_component_25,21.228887834729896,0.30090329873391014,0.108,0.006,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,1.7927606568791687
140,70000,70500,500,0.1261190373158064,pca_component_22,29.022991769773082,0.3843498585347938,0.102,0.006,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,2.222530798777811
141,70500,71000,500,0.10807605382325242,pca_component_25,21.89919082355698,0.2861004244093791,0.072,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.4958247459468692
142,71000,71500,500,0.22728579152350753,pca_component_22,25.111182839396573,0.6442892148655815,0.138,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,6.29716139733355
143,71500,72000,500,0.34219998243856986,pca_component_22,26.702188392335813,1.0002956954254736,0.186,0.01,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,8.0
144,72000,72500,500,0.4065741178051291,pca_component_22,27.165522560603858,1.19873655534938,0.2,0.004,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,8.0
145,72500,73000,500,0.3020235408358626,pca_component_22,24.81737638226091,0.8511257259471463,0.144,0.008,Benign|DoS|Exploits|Generic|Reconnaissance,post_change,8.0
146,73000,73500,500,0.2684199166685434,pca_component_22,21.619107175640455,0.7060063441428784,0.134,0.006,Benign|Exploits|Generic|Reconnaissance,post_change,7.953895037484531
147,73500,74000,500,0.2944359219335297,pca_component_22,26.173381187107214,0.8521100709953475,0.172,0.004,Benign|Exploits|Generic|Reconnaissance|Shellcode,post_change,8.0
148,74000,74500,500,0.2027876267980167,pca_component_5,24.043310755337608,0.5624884079705158,0.134,0.028,Backdoor|Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,5.310464014574728
149,74500,75000,500,0.16168986493161797,pca_component_5,27.584901915121154,0.4803895034180204,0.12,0.018,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,3.6551949556387826
150,75000,75500,500,0.10376593546656716,pca_component_25,26.56300458778914,0.30252996244047087,0.066,0.008,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.322228782756329
151,75500,76000,500,0.08537590237098025,pca_component_25,22.653065563595533,0.22986549640224002,0.07,0.01,Benign|Exploits|Fuzzers|Generic|Reconnaissance|Shellcode,post_change,0.5815448283626725
152,76000,76500,500,0.09745194347235367,pca_component_5,39.03372541102814,0.344417726094294,0.056,0.028,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,1.067924044207152
153,76500,77000,500,0.23356229491427705,pca_component_14,35.78405812959956,0.7903555700467003,0.08,0.012,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,6.549956230658562
154,77000,77500,500,0.12172105148013405,pca_component_5,26.758566408602384,0.3561821127556944,0.088,0.01,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,post_change,2.045395851646324
