evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9884685413716366,0.16474475689527276,0.9772,,0.32948951379054553,,,0.9772,,0.9884685413716366,0.0,,1.0,0.0228,0.6309279315119193
1,5000,10000,5000,1,0,0,0,False,Benign,0.9903069466882067,0.16505115778136778,0.9808,,0.33010231556273556,,,0.9808,,0.9903069466882067,0.0,,1.0,0.0192,0.6358369937466379
2,10000,15000,5000,1,0,0,0,False,Benign,0.9931534434152235,0.16552557390253725,0.9864,,0.3310511478050745,,,0.9864,,0.9931534434152235,0.0,,1.0,0.0136,0.6226061174652402
3,15000,20000,5000,1,0,0,0,False,Benign,0.9849776695087292,0.16416294491812153,0.9704,,0.32832588983624306,,,0.9704,,0.9849776695087292,0.0,,1.0,0.0296,0.6087084384909135
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.317049704643333,0.317049704643333,0.3960461771530779,0.4396401784617845,0.317049704643333,,,0.9406,,0.317049704643333,0.0,,1.0,0.0594,0.5790997772727676
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29114691088984607,0.29114691088984607,0.321432622090226,0.4412377755114723,0.29114691088984607,,,0.8858,,0.29114691088984607,0.0,,1.0,0.1142,0.5399175767387184
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3161773511648048,0.3161773511648048,0.3738493142883208,0.4439754576210036,0.3161773511648048,,,0.8638,,0.3161773511648048,0.0,,1.0,0.1362,0.5153333752409782
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3198572948943146,0.3198572948943146,0.37666039516991745,0.4993584003421449,0.3198572948943146,,,0.9054,,0.3198572948943146,0.0,,1.0,0.0946,0.5528374697624493
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32435161918958083,0.32435161918958083,0.37864044980964034,0.46576681045371443,0.32435161918958083,,,0.9206,,0.32435161918958083,0.0,,1.0,0.0794,0.5617956407742312
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30638342037329985,0.30638342037329985,0.38269631702879453,0.43443897981024215,0.30638342037329985,,,0.8666,,0.30638342037329985,0.0,,1.0,0.1334,0.5203006402011836
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2840174120447921,0.2840174120447921,0.33325726561542396,0.44002548412243764,0.2840174120447921,,,0.889,,0.2840174120447921,0.0,,1.0,0.111,0.538161479596387
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30258111330756177,0.30258111330756177,0.35635752672249915,0.4987900424400085,0.30258111330756177,,,0.9174,,0.30258111330756177,0.0,,1.0,0.0826,0.5653388764307071
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29436127167242526,0.29436127167242526,0.3608496826628274,0.435780399821931,0.29436127167242526,,,0.8624,,0.29436127167242526,0.0,,1.0,0.1376,0.5165252809852476
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.327299768639792,0.327299768639792,0.3733374304889363,0.47388845385311945,0.327299768639792,,,0.8976,,0.327299768639792,0.0,,1.0,0.1024,0.5428971349609205
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3028969849199366,0.3028969849199366,0.3511084989347865,0.49739737744810164,0.3028969849199366,,,0.907,,0.3028969849199366,0.0,,1.0,0.093,0.5589810912581629
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30379453486038527,0.30379453486038527,0.3625744231801921,0.4604913426017721,0.30379453486038527,,,0.886,,0.30379453486038527,0.0,,1.0,0.114,0.5348038971456925
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3241473943643546,0.3241473943643546,0.4062350084881579,0.4338699068058953,0.3241473943643546,,,0.8776,,0.3241473943643546,0.0,,1.0,0.1224,0.5239141117086416
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3140744673927189,0.3140744673927189,0.36868030888773035,0.4610749744955355,0.3140744673927189,,,0.895,,0.3140744673927189,0.0,,1.0,0.105,0.5519885925515782
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2951443288971255,0.2951443288971255,0.32747570023084044,0.4577317937291336,0.2951443288971255,,,0.9064,,0.2951443288971255,0.0,,1.0,0.0936,0.5442323273509118
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31821410198683325,0.31821410198683325,0.3603103848037083,0.4766900667302211,0.31821410198683325,,,0.8774,,0.31821410198683325,0.0,,1.0,0.1226,0.5231893629620809
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31099878633502875,0.31099878633502875,0.3395980058358139,0.48561792738514387,0.31099878633502875,,,0.9196,,0.31099878633502875,0.0,,1.0,0.0804,0.5443292419749093
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3440722934561915,0.3440722934561915,0.394429544365316,0.4975566856823221,0.3440722934561915,,,0.9156,,0.3440722934561915,0.0,,1.0,0.0844,0.5624809587303579
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29872582393286623,0.29872582393286623,0.3182379232241625,0.4605630855654122,0.29872582393286623,,,0.8746,,0.29872582393286623,0.0,,1.0,0.1254,0.5277200502270636
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3459873323601054,0.3459873323601054,0.4100984302243311,0.4721600877699777,0.3459873323601054,,,0.9006,,0.3459873323601054,0.0,,1.0,0.0994,0.5459921656174038
