evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32656487263785533,0.32656487263785533,0.36273210207130346,0.4742219607448185,0.32656487263785533,,,0.903,,0.32656487263785533,0.0,,1.0,0.097,0.562262436086632
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3086385718606481,0.3086385718606481,0.36302586652217256,0.4896726653018122,0.3086385718606481,,,0.9192,,0.3086385718606481,0.0,,1.0,0.0808,0.5746016531380377
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30840086569012465,0.30840086569012465,0.36401560110840475,0.42265986460926563,0.30840086569012465,,,0.8672,,0.30840086569012465,0.0,,1.0,0.1328,0.5293691844606851
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33570979084800673,0.33570979084800673,0.3727687207032398,0.4430799623055379,0.33570979084800673,,,0.8984,,0.33570979084800673,0.0,,1.0,0.1016,0.5499029043244185
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3345983508220332,0.3345983508220332,0.35931396039291624,0.5284562401257704,0.3345983508220332,,,0.9162,,0.3345983508220332,0.0,,1.0,0.0838,0.5771415567701457
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3117480148116982,0.3117480148116982,0.38715722352269966,0.46232524720204,0.3117480148116982,,,0.892,,0.3117480148116982,0.0,,1.0,0.108,0.5476989698658702
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31902802917952366,0.31902802917952366,0.34403489166970586,0.3782683438379306,0.31902802917952366,,,0.8794,,0.31902802917952366,0.0,,1.0,0.1206,0.5338415445980561
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3592037114535467,0.3592037114535467,0.3862888102286281,0.4865086552905147,0.3592037114535467,,,0.9062,,0.3592037114535467,0.0,,1.0,0.0938,0.5692617617714772
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28329587667218464,0.28329587667218464,0.3282171977064022,0.447523757302747,0.28329587667218464,,,0.9094,,0.28329587667218464,0.0,,1.0,0.0906,0.5570027432576335
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2875004268411924,0.2875004268411924,0.30296876408285256,0.4033697691312158,0.2875004268411924,,,0.8704,,0.2875004268411924,0.0,,1.0,0.1296,0.5236479705844908
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3057651610727269,0.3057651610727269,0.3407181036870406,0.4620341351284163,0.3057651610727269,,,0.922,,0.3057651610727269,0.0,,1.0,0.078,0.5570702178374113
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3873607235411258,0.3873607235411258,0.41443368027132527,0.5286184321112355,0.3873607235411258,,,0.9278,,0.3873607235411258,0.0,,1.0,0.0722,0.5812641837799551
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2999212118519037,0.2999212118519037,0.31734143979165835,0.4286406033313159,0.2999212118519037,,,0.8764,,0.2999212118519037,0.0,,1.0,0.1236,0.5380482007818812
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34653110640526763,0.34653110640526763,0.38513236168590054,0.42726423736379465,0.34653110640526763,,,0.9016,,0.34653110640526763,0.0,,1.0,0.0984,0.5558132734609814
