evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.8258776564518022,0.2752925521506007,0.7034,,0.20646941411295056,,,0.7034,,,,,0.8258776564518022,0.8258776564518022,0.0338,,0.9662,0.2719933761126061,0.4070368798597656
1,5000,10000,5000,1,0,0,0,False,Benign,0.8370740783812071,0.2790246927937357,0.7198,,0.20926851959530177,,,0.7198,,,,,0.8370740783812071,0.8370740783812071,0.0476,,0.9524,0.24422511549769005,0.42373746346009045
2,10000,15000,5000,1,0,0,0,False,Benign,0.8532110091743119,0.28440366972477066,0.744,,0.21330275229357798,,,0.744,,,,,0.8532110091743119,0.8532110091743119,0.0238,,0.9762,0.23786109403810696,0.4345890984823858
3,15000,20000,5000,1,0,0,0,False,Benign,0.8374796558939781,0.2791598852979927,0.7204,,0.20936991397349453,,,0.7204,,,,,0.8374796558939781,0.8374796558939781,0.0356,,0.9644,0.2530070510161759,0.4295110285190261
4,20000,25000,5000,1,1,0,3002,True,Benign|DDoS,0.8417391304347827,0.28057971014492755,0.7267267267267268,,0.09014434269750117,0.5629019994551452,0.5537771282274947,0.7267267267267268,0.0029980013324450365,0.0,0.0029980013324450365,0.997001998667555,0.4223685658836138,0.22536085674375292,0.02952952952952953,0.997001998667555,0.9864,0.7055961070559611,0.2173053232842684
5,25000,30000,5000,1,1,0,3144,True,Benign|DDoS,0.8275426405559065,0.27584754685196883,0.7058189655172413,,0.08304278922345484,0.7008002581048742,0.7130095570654557,0.7058189655172413,0.0,0.0,0.0,1.0,0.41377132027795327,0.2076069730586371,0.02747844827586207,1.0,0.9898,0.7353000606183068,0.11193512821443485
6,30000,35000,5000,1,1,0,4202,True,Benign|DDoS,0.7972871137905049,0.2657623712635016,0.6629072681704261,,0.03827093506963285,0.7678959542992347,0.4705594304657407,0.6629072681704261,0.0,0.0,0.0,1.0,0.39864355689525244,0.09567733767408211,0.09899749373433583,1.0,0.9842,0.8925015240804715,0.2671904239025329
7,35000,40000,5000,1,1,0,3541,True,Benign|DDoS,0.7981878088962109,0.2660626029654036,0.6641535298149417,,0.06493550008376613,0.6638025455359903,0.5528065533700106,0.6641535298149417,0.0,0.0,0.0,1.0,0.39909390444810544,0.16233875020941532,0.12748457847840988,1.0,0.9628,0.7987120897382634,0.20270183646859238
8,40000,45000,5000,1,1,0,2989,True,Benign|DDoS,0.8072360616844603,0.2690786872281534,0.6767777225261065,,0.08558402766860557,0.5762954680757923,0.5812941834297446,0.6767777225261065,0.0,0.0,0.0,1.0,0.40361803084223014,0.21396006917151392,0.147687717553456,1.0,0.9406,0.7106102487773761,0.12604415736444044
9,45000,50000,5000,1,1,0,3101,True,Benign|DDoS,0.7783853329044709,0.25946177763482364,0.6371774618220116,,0.07793880837359099,0.6222446668813109,0.6266982452618947,0.6371774618220116,0.0,0.0,0.0,1.0,0.38919266645223544,0.19484702093397746,0.10373880989994734,1.0,0.9606,0.7480741203414533,0.1481180649236089
10,50000,55000,5000,1,1,0,3118,True,Benign|DDoS,0.8296019900497512,0.2765339966832504,0.7088204038257173,,0.08424376381433533,0.6330585068546344,0.629291099842606,0.7088204038257173,0.0,0.0,0.0,1.0,0.4148009950248756,0.21060940953583834,0.036663124335812966,1.0,0.9862,0.7294666396268505,0.13608887888932747
11,55000,60000,5000,1,1,0,3154,True,Benign|DDoS,0.8256997455470738,0.27523324851569125,0.7031419284940412,,0.08243886948237536,0.6240375239706164,0.6068802208892592,0.7031419284940412,0.0,0.0,0.0,1.0,0.4128498727735369,0.20609717370593839,0.04658721560130011,1.0,0.9828,0.7358567358567358,0.13450067027575216
12,60000,65000,5000,1,1,0,3161,True,Benign|DDoS,0.8215315603973086,0.2738438534657695,0.6971179989124524,,0.08163005412289079,0.6299198233749875,0.6158223550720711,0.6971179989124524,0.0,0.0,0.0,1.0,0.4107657801986543,0.20407513530722698,0.05057096247960848,1.0,0.9814,0.7387405746892195,0.15248557429060283
13,65000,70000,5000,1,1,0,3211,True,Benign|DDoS,0.8446884081369067,0.2815628027123022,0.7311347121296814,,0.0829422954977806,0.6426377405799473,0.6233430394645016,0.7311347121296814,0.0,0.0,0.0,1.0,0.42234420406845335,0.20735573874445148,0.043040804918949134,1.0,0.9846,0.7343083485679464,0.14110332562320554
14,70000,75000,5000,1,1,0,2903,True,Benign|DDoS,0.8661800486618005,0.28872668288726683,0.7639484978540773,,0.09706149651620721,0.5810088899898167,0.6140420734573003,0.7639484978540773,0.0,0.0,0.0,1.0,0.43309002433090027,0.24265374129051803,0.04101096804959466,1.0,0.9828,0.673992673992674,0.12991339211898503
15,75000,80000,5000,1,1,0,3149,True,Benign|DDoS,0.8768203883495146,0.2922734627831715,0.7806591031874662,,0.08968192397207138,0.6499858288324062,0.6521892417288707,0.7806591031874662,0.0,0.0,0.0,1.0,0.4384101941747573,0.22420480993017844,0.021609940572663425,1.0,0.992,0.7086693548387096,0.13697061208495848
16,80000,85000,5000,1,1,0,3161,True,Benign|DDoS,0.8796832165702102,0.29322773885673675,0.7852093529091898,,0.08963376784605835,0.6499363573803845,0.6455785307579684,0.7852093529091898,0.0,0.0,0.0,1.0,0.4398416082851051,0.22408441961514589,0.021207177814029365,1.0,0.9922,0.7089296512799839,0.13218541191517713
17,85000,90000,5000,1,1,0,3063,True,Benign|DDoS,0.880023128071697,0.29334104269056566,0.7857511615900877,,0.09334559950935296,0.6189410284613067,0.624302148429698,0.7857511615900877,0.0,0.0,0.0,1.0,0.4400115640358485,0.2333639987733824,0.02632937532266391,1.0,0.9898,0.6924631238634068,0.10831045024361541
18,90000,95000,5000,1,1,0,2945,True,Benign|DDoS,0.8861788617886179,0.2953929539295393,0.7956204379562044,,0.0985681989449887,0.6180236493273255,0.656837478674317,0.7956204379562044,0.0,0.0,0.0,1.0,0.44308943089430897,0.24642049736247174,0.015571776155717762,1.0,0.9936,0.6708937198067633,0.08578832091796729
19,95000,100000,5000,1,1,0,2645,True,Benign|DDoS,0.8691476590636255,0.2897158863545418,0.7685774946921444,,0.10631424375917768,0.5660048404595288,0.6594934158509224,0.7685774946921444,0.0,0.0,0.0,1.0,0.4345738295318127,0.2657856093979442,0.01910828025477707,1.0,0.991,0.6347124117053481,0.10981380372150781
20,100000,105000,5000,1,1,0,2973,True,Benign|DDoS,0.8637892376681614,0.28792974588938713,0.7602368031573754,,0.09423635529735515,0.6255452771887312,0.6523335907064253,0.7602368031573754,0.0,0.0,0.0,1.0,0.4318946188340807,0.23559088824338786,0.017760236803157376,1.0,0.9928,0.6895648670427075,0.07984029578491617
21,105000,110000,5000,1,1,0,3429,True,Benign|DDoS,0.8289228475587029,0.276307615852901,0.7078294080203692,,0.07277486910994765,0.6732453277533643,0.5963921388672162,0.7078294080203692,0.0,0.0,0.0,1.0,0.41446142377935147,0.18193717277486912,0.021005728835136857,1.0,0.9934,0.7761224078920878,0.15167891356231888
22,110000,115000,5000,1,1,0,3097,True,Benign|DDoS,0.8487598306110102,0.2829199435370034,0.7372569626904887,,0.08764641574262064,0.6163323647546382,0.6079066226346552,0.7372569626904887,0.0,0.0,0.0,1.0,0.4243799153055051,0.2191160393565516,0.027850761954808196,1.0,0.9894,0.7163937740044471,0.11175455455793461
23,115000,120000,5000,1,1,0,3227,True,Benign|DDoS,0.844574780058651,0.28152492668621704,0.7309644670050761,,0.08233799237611181,0.6764494061331485,0.665988519386011,0.7309644670050761,0.0,0.0,0.0,1.0,0.4222873900293255,0.20584498094027953,0.02143260011280316,1.0,0.9924,0.7388149939540508,0.13343972191760933
