evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9873417721518988,0.16455696202531647,0.975,,0.32911392405063294,,,0.975,,0.9873417721518988,0.0,,1.0,0.025,0.6300518645775183
1,5000,10000,5000,1,0,0,0,False,Benign,0.988979880699626,0.16482998011660432,0.9782,,0.32965996023320865,,,0.9782,,0.988979880699626,0.0,,1.0,0.0218,0.6346461311838875
2,10000,15000,5000,1,0,0,0,False,Benign,0.99000100999899,0.165000168333165,0.9802,,0.33000033666633,,,0.9802,,0.99000100999899,0.0,,1.0,0.0198,0.6174249783664381
3,15000,20000,5000,1,0,0,0,False,Benign,0.9852866565195332,0.16421444275325553,0.971,,0.32842888550651106,,,0.971,,0.9852866565195332,0.0,,1.0,0.029,0.609994043387697
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.322635456000604,0.322635456000604,0.3715414609102284,0.43922412072444006,0.322635456000604,,,0.9442,,0.322635456000604,0.0,,1.0,0.0558,0.5886303983039084
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2685984609454514,0.2685984609454514,0.30687391525035196,0.4057088709148178,0.2685984609454514,,,0.8818,,0.2685984609454514,0.0,,1.0,0.1182,0.5435657538355841
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2807259552151717,0.2807259552151717,0.3325248720632901,0.3959532823526407,0.2807259552151717,,,0.8566,,0.2807259552151717,0.0,,1.0,0.1434,0.5144726868089838
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3375272818988256,0.3375272818988256,0.37959878516481677,0.5055112614045252,0.3375272818988256,,,0.9088,,0.3375272818988256,0.0,,1.0,0.0912,0.5621493270503094
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32046756000827553,0.32046756000827553,0.36894766850519417,0.4591424142523031,0.32046756000827553,,,0.9234,,0.32046756000827553,0.0,,1.0,0.0766,0.5706841170712523
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2824829097290799,0.2824829097290799,0.3415943207789607,0.38278640919353074,0.2824829097290799,,,0.8614,,0.2824829097290799,0.0,,1.0,0.1386,0.5221671117877514
