evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.8893824966681475,0.44469124833407375,0.8008,,0.29646083222271585,,,0.8008,,,,,0.8893824966681475,0.8893824966681475,0.0624,,0.9376,0.14590443686006827,0.510707347160046
1,5000,10000,5000,1,0,0,0,False,Benign,0.8729854615124535,0.43649273075622674,0.7746,,0.2909951538374845,,,0.7746,,,,,0.8729854615124535,0.8729854615124535,0.111,,0.889,0.12868391451068617,0.49748922104015103
2,10000,15000,5000,1,0,0,0,False,Benign,0.8815568728330164,0.4407784364165082,0.7882,,0.2938522909443388,,,0.7882,,,,,0.8815568728330164,0.8815568728330164,0.1116,,0.8884,0.11278703286807744,0.49024276334179373
3,15000,20000,5000,1,0,0,0,False,Benign,0.876278233509383,0.4381391167546915,0.7798,,0.29209274450312767,,,0.7798,,,,,0.876278233509383,0.876278233509383,0.0932,,0.9068,0.14005293339214822,0.47924939653319454
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.84400396432111,0.422001982160555,0.7301097393689986,,0.37381223570721644,0.26982797719013085,0.0986341160951952,0.7301097393689986,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7533359552891539,0.7476244714144329,0.022976680384087792,0.980806142034549,0.9786,0.2908236255875741,0.29269077165453533
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8644258966839612,0.4322129483419806,0.7612236789829162,,0.4465539449881109,0.3547490599325689,0.11110081730179205,0.7612236789829162,1.0,0.9540877970197342,0.045912202980265805,0.0,0.9322129483419805,0.8931078899762218,0.01907032181168057,0.9540877970197342,0.9676,0.11430343116990492,0.41662052312628456
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8402960133683457,0.42014800668417285,0.724578015644298,,0.4420000261330448,0.35070280472681387,0.06991014672794489,0.724578015644298,1.0,0.9657720731232984,0.034227926876701675,0.0,0.9201480066841728,0.8840000522660896,0.02140798682585426,0.9657720731232984,0.972,0.12695473251028808,0.4025534826452843
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8453477294379168,0.4226738647189584,0.7321232123212321,,0.4500033913094714,0.46072388101752737,0.0812819496908836,0.7321232123212321,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9226738647189584,0.9000067826189428,0.028052805280528052,0.9629164047768699,0.9662,0.09025046574208238,0.4127875690751901
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8492530556813037,0.42462652784065186,0.7380015735641228,,0.41183705492344846,0.39178623528412393,0.19820314085447477,0.7380015735641228,0.8820179007323027,0.8291293734743694,0.05288852725793328,0.11798209926769732,0.8656354782068032,0.8236741098468969,0.01770259638080252,0.9471114727420668,0.965,0.18880829015544043,0.384183282352648
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8328722538649308,0.4164361269324654,0.7136084774121584,,0.36202153867505005,0.25378805675849214,0.29264639873277426,0.7136084774121584,0.7482319660537482,0.693069306930693,0.055162659123055166,0.25176803394625175,0.7905521099593396,0.7240430773501001,0.019520356943669825,0.9448373408769448,0.9704,0.2706100577081616,0.36272852092605135
10,50000,55000,5000,1,0,0,0,False,Benign,0.8269794721407625,0.41348973607038125,0.705,,0.20674486803519063,,,0.705,,,,,0.8269794721407625,0.8269794721407625,0.0256,,0.9744,0.2764778325123153,0.3922639755773291
11,55000,60000,5000,1,0,0,0,False,Benign,0.8151658767772512,0.4075829383886256,0.688,,0.2037914691943128,,,0.688,,,,,0.8151658767772512,0.8151658767772512,0.0478,,0.9522,0.2774627179164041,0.3771787158417394
12,60000,65000,5000,1,0,0,0,False,Benign,0.8317757009345794,0.4158878504672897,0.712,,0.20794392523364486,,,0.712,,,,,0.8317757009345794,0.8317757009345794,0.0304,,0.9696,0.26567656765676567,0.4069525824044849
13,65000,70000,5000,1,1,0,1819,True,Benign|DoS,0.8315886134067952,0.4157943067033976,0.7117258723671801,,0.21571009115705184,0.33377734962089756,0.48634734928854484,0.7117258723671801,0.14898295766904893,0.14898295766904893,0.0,0.8510170423309511,0.49028578553792207,0.4314201823141037,0.02672115686890915,1.0,0.983,0.4842319430315361,0.17533413190514915
14,70000,75000,5000,1,1,0,3219,True,Benign|DoS,0.8431308866515103,0.42156544332575513,0.7288040426726559,,0.44716999605871727,0.4635596601337407,0.05969730887928723,0.7288040426726559,1.0,0.9602360981671326,0.03976390183286735,0.0,0.9215654433257552,0.8943399921174345,0.044918585064570464,0.9602360981671326,0.9584,0.08409849749582637,0.43412526843209936
15,75000,80000,5000,1,1,0,2720,True,Benign|DoS,0.8470290771175727,0.42351453855878635,0.7346491228070176,,0.4458112267566131,0.37685637185523796,0.07966266769865842,0.7346491228070176,1.0,0.9632352941176471,0.03676470588235294,0.0,0.9235145385587864,0.8916224535132262,0.021052631578947368,0.9632352941176471,0.9704,0.11479802143446001,0.4268606552526827
