evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.843545508625818,0.421772754312909,0.7294238683127572,,0.3687964427169964,0.2717053612519811,0.10340526422491304,0.7294238683127572,0.6626679462571977,0.6444337811900192,0.018234165067178502,0.3373320537428023,0.7531067274415079,0.7375928854339928,0.030864197530864196,0.9817658349328215,0.9744,0.28776683087027916,0.2816231181452001
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8639133378469871,0.43195666892349355,0.7604290822407628,,0.44842931485390364,0.3542584856128416,0.11034142218736195,0.7604290822407628,1.0,0.954893274265002,0.045106725734997986,0.0,0.9319566689234935,0.8968586297078073,0.03377036154151768,0.954893274265002,0.9606,0.10784926087861753,0.4097032289750751
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8299614643545279,0.41498073217726394,0.709345409633594,,0.44089890152762423,0.35153628798617925,0.07623396726864021,0.709345409633594,1.0,0.9657720731232984,0.034227926876701675,0.0,0.914980732177264,0.8817978030552485,0.040345821325648415,0.9657720731232984,0.9628,0.12629829663481512,0.3836672983827666
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.843879173290938,0.421939586645469,0.72992299229923,,0.450008644937651,0.46229883747759193,0.08254593529748952,0.72992299229923,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9219395866454689,0.900017289875302,0.03850385038503851,0.9629164047768699,0.9624,0.08748960931005818,0.3976241736614852
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8492530556813037,0.42462652784065186,0.7380015735641228,,0.4149503767838543,0.3962897226654746,0.21435649997855394,0.7380015735641228,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8680764871571693,0.8299007535677086,0.03776553894571204,0.9422294548413345,0.9524,0.17807643847123059,0.37899669820652615
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8292523669604962,0.4146261834802481,0.7083100948131623,,0.3651405235740107,0.2521747601197517,0.2876773654578429,0.7083100948131623,0.7595473833097596,0.6944837340876945,0.06506364922206506,0.24045261669024046,0.7943998751351279,0.7302810471480214,0.03959843837144451,0.9349363507779349,0.9532,0.2610155266470835,0.35607123739606084
