evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.8875292023584381,0.44376460117921906,0.7978,,0.2958430674528127,,,0.7978,,,,,0.8875292023584381,0.8875292023584381,0.0624,,0.9376,0.14910409556313994,0.5043523734767443
1,5000,10000,5000,1,0,0,0,False,Benign,0.871331828442438,0.435665914221219,0.772,,0.290443942814146,,,0.772,,,,,0.871331828442438,0.871331828442438,0.1124,,0.8876,0.1302388463271744,0.4919918051908918
2,10000,15000,5000,1,0,0,0,False,Benign,0.8799283154121864,0.4399641577060932,0.7856,,0.2933094384707288,,,0.7856,,,,,0.8799283154121864,0.8799283154121864,0.1128,,0.8872,0.1145175834084761,0.4852791712763758
3,15000,20000,5000,1,0,0,0,False,Benign,0.8748874887488749,0.43744374437443745,0.7776,,0.29162916291629165,,,0.7776,,,,,0.8748874887488749,0.8748874887488749,0.0936,,0.9064,0.14210061782877317,0.4742646661385637
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8465189873417721,0.42325949367088606,0.7338820301783264,,0.3696772040097699,0.27402356962120666,0.09755627170498857,0.7338820301783264,0.6626679462571977,0.6425143953934741,0.02015355086372361,0.3373320537428023,0.7545934667994849,0.7393544080195398,0.027777777777777776,0.9798464491362764,0.9754,0.2866516301004716,0.29877718726903185
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8659608019824285,0.43298040099121426,0.7636074692093763,,0.4479607887309013,0.3613820147108484,0.11253864378688871,0.7636074692093763,1.0,0.9508658880386629,0.049134111961337094,0.0,0.9329804009912143,0.8959215774618026,0.025824394119984106,0.9508658880386629,0.9626,0.11011842925410346,0.42209270230177126
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8341732661387089,0.41708663306935445,0.7155207904487444,,0.4404042187903163,0.3572842570311162,0.06944865450677898,0.7155207904487444,1.0,0.9595488136911707,0.04045118630882925,0.0,0.9170866330693545,0.8808084375806327,0.025936599423631124,0.9595488136911707,0.9666,0.12993999586178356,0.4001114080419298
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8453477294379168,0.4226738647189584,0.7321232123212321,,0.4502058590896776,0.4654983400106002,0.08243219042205918,0.7321232123212321,1.0,0.9610307982401005,0.03896920175989944,0.0,0.9226738647189584,0.9004117181793552,0.030803080308030802,0.9610307982401005,0.964,0.08941908713692946,0.41701613303045165
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.851333032083145,0.4256665160415725,0.7411487018095987,,0.41367923786148086,0.39616636963563934,0.19611359109995205,0.7411487018095987,0.8852725793327909,0.8258746948738812,0.059397884458909686,0.11472742066720912,0.868302805707968,0.8273584757229617,0.023210070810385522,0.9406021155410903,0.959,0.18373305526590197,0.3876029560629863
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8355252476051307,0.41776262380256535,0.7175125488008923,,0.36494799242403897,0.25719507423951377,0.29313785892173794,0.7175125488008923,0.7538896746817539,0.6902404526166902,0.06364922206506365,0.24611032531824611,0.7947074611434424,0.7298959848480779,0.025655326268823202,0.9363507779349364,0.9636,0.263387297633873,0.3631738154810433
