evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9950758717716812,0.16584597862861353,0.9902,,0.33169195725722705,,,0.9902,,0.9950758717716812,0.0,,1.0,0.0098,0.6392161415496722
1,5000,10000,5000,1,0,0,0,False,Benign,0.9960847304487501,0.16601412174145835,0.9922,,0.3320282434829167,,,0.9922,,0.9960847304487501,0.0,,1.0,0.0078,0.6428804360077489
2,10000,15000,5000,1,0,0,0,False,Benign,0.9968903601163607,0.16614839335272677,0.9938,,0.33229678670545354,,,0.9938,,0.9968903601163607,0.0,,1.0,0.0062,0.6243410500202896
3,15000,20000,5000,1,0,0,0,False,Benign,0.9917322040734019,0.1652887006789003,0.9836,,0.3305774013578006,,,0.9836,,0.9917322040734019,0.0,,1.0,0.0164,0.6168544049795779
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34751733750103475,0.34751733750103475,0.3849276005428777,0.49644518018505807,0.34751733750103475,,,0.954,,0.34751733750103475,0.0,,1.0,0.046,0.5898008362310107
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28316618825711976,0.28316618825711976,0.31902637342845125,0.4471196580820071,0.28316618825711976,,,0.8966,,0.28316618825711976,0.0,,1.0,0.1034,0.5508546254066203
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2849328487784962,0.2849328487784962,0.32457307464022667,0.4250532111454683,0.2849328487784962,,,0.871,,0.2849328487784962,0.0,,1.0,0.129,0.5223042396927386
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3494497391128914,0.3494497391128914,0.3769225740033357,0.5579249741130188,0.3494497391128914,,,0.924,,0.3494497391128914,0.0,,1.0,0.076,0.570807853154071
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33152762122836915,0.33152762122836915,0.37416439255404915,0.5037563620352774,0.33152762122836915,,,0.9348,,0.33152762122836915,0.0,,1.0,0.0652,0.5768050422868561
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29885218416496867,0.29885218416496867,0.3523678797563361,0.4181032859200678,0.29885218416496867,,,0.8746,,0.29885218416496867,0.0,,1.0,0.1254,0.5282633104851683
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2937877518676884,0.2937877518676884,0.32808378968218177,0.4714262612941152,0.2937877518676884,,,0.9046,,0.2937877518676884,0.0,,1.0,0.0954,0.554663400745198
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3106618826562375,0.3106618826562375,0.35657419857722017,0.5307184711984068,0.3106618826562375,,,0.9286,,0.3106618826562375,0.0,,1.0,0.0714,0.5778317049749048
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29338777673004884,0.29338777673004884,0.34616561754450287,0.43541755029308354,0.29338777673004884,,,0.8744,,0.29338777673004884,0.0,,1.0,0.1256,0.5279603213568609
