evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9952778056867276,0.16587963428112126,0.9906,,0.3317592685622425,,,0.9906,,0.9952778056867276,0.0,,1.0,0.0094,0.6466100897692233
1,5000,10000,5000,1,0,0,0,False,Benign,0.9954796584630838,0.16591327641051398,0.991,,0.33182655282102796,,,0.991,,0.9954796584630838,0.0,,1.0,0.009,0.6476660643867748
2,10000,15000,5000,1,0,0,0,False,Benign,0.9970915655400662,0.16618192759001102,0.9942,,0.33236385518002204,,,0.9942,,0.9970915655400662,0.0,,1.0,0.0058,0.6369209084591225
3,15000,20000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6261803315201793
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3151331448248931,0.3151331448248931,0.35559440714406815,0.47070031362584047,0.3151331448248931,,,0.9504,,0.3151331448248931,0.0,,1.0,0.0496,0.5983810922177513
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27788831043314216,0.27788831043314216,0.32133072174738836,0.443834347957508,0.27788831043314216,,,0.8944,,0.27788831043314216,0.0,,1.0,0.1056,0.5566322503134581
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3011106454953892,0.3011106454953892,0.35532177890694716,0.4407511969975104,0.3011106454953892,,,0.8722,,0.3011106454953892,0.0,,1.0,0.1278,0.5311992237755987
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.341633172869368,0.341633172869368,0.36845116942148476,0.5482076173985561,0.341633172869368,,,0.9216,,0.341633172869368,0.0,,1.0,0.0784,0.5752388154428749
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32414097510795986,0.32414097510795986,0.3703739482380077,0.501517308001498,0.32414097510795986,,,0.9336,,0.32414097510795986,0.0,,1.0,0.0664,0.5833789660441263
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28923293330914474,0.28923293330914474,0.3649599891621645,0.4196116129340299,0.28923293330914474,,,0.8734,,0.28923293330914474,0.0,,1.0,0.1266,0.5357219342719405
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2854824320572755,0.2854824320572755,0.31851736773526923,0.4572284236329016,0.2854824320572755,,,0.9014,,0.2854824320572755,0.0,,1.0,0.0986,0.5621642018934578
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3168852908878975,0.3168852908878975,0.3680971718366706,0.5344089134765699,0.3168852908878975,,,0.9284,,0.3168852908878975,0.0,,1.0,0.0716,0.5828196432850501
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28226816927244064,0.28226816927244064,0.3428318779341388,0.42755111957963243,0.28226816927244064,,,0.8718,,0.28226816927244064,0.0,,1.0,0.1282,0.5341641715201637
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32275931353321147,0.32275931353321147,0.3598068400925906,0.4699168835479286,0.32275931353321147,,,0.9058,,0.32275931353321147,0.0,,1.0,0.0942,0.5568110025146311
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3278181092339616,0.3278181092339616,0.34768469280120096,0.5588844414944422,0.3278181092339616,,,0.9252,,0.3278181092339616,0.0,,1.0,0.0748,0.5853157284962058
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.303530311866481,0.303530311866481,0.3578589218633912,0.4737162627373253,0.303530311866481,,,0.8972,,0.303530311866481,0.0,,1.0,0.1028,0.5520422787439911
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3067379293128212,0.3067379293128212,0.36661099572782474,0.407142169684714,0.3067379293128212,,,0.8862,,0.3067379293128212,0.0,,1.0,0.1138,0.5414560601830196
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32225902554049385,0.32225902554049385,0.35981651016157684,0.4818451827682305,0.32225902554049385,,,0.9096,,0.32225902554049385,0.0,,1.0,0.0904,0.5726323311924763
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32353564750381547,0.32353564750381547,0.36094566202499173,0.5046442618529269,0.32353564750381547,,,0.9214,,0.32353564750381547,0.0,,1.0,0.0786,0.5690896749044265
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2859987746166749,0.2859987746166749,0.33347183230725147,0.4313675931094804,0.2859987746166749,,,0.8778,,0.2859987746166749,0.0,,1.0,0.1222,0.5301133238033653
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2837404298942179,0.2837404298942179,0.31493190379196817,0.4711935124274312,0.2837404298942179,,,0.9244,,0.2837404298942179,0.0,,1.0,0.0756,0.5607701329511291
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3935010653812188,0.3935010653812188,0.40672175756743106,0.545570609845462,0.3935010653812188,,,0.9322,,0.3935010653812188,0.0,,1.0,0.0678,0.585003912245281
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28527239142207855,0.28527239142207855,0.3030587838342412,0.43740925931150104,0.28527239142207855,,,0.8798,,0.28527239142207855,0.0,,1.0,0.1202,0.5401771335934343
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34607554777098465,0.34607554777098465,0.4046660779777247,0.4744075448587105,0.34607554777098465,,,0.911,,0.34607554777098465,0.0,,1.0,0.089,0.5647818360467788
