adaptation_enabled,common_feature_count,eligible_post_evaluation_blocks,evaluation_initial_degradation,evaluation_mean_known_macro_f1,evaluation_mean_novel_auprc,evaluation_mean_resilience_score,evaluation_normalized_recovery_area,evaluation_pre_change_reference,evaluation_recovery_time_blocks,evaluation_window_count,evaluation_window_size,false_trigger_rate,fit_seconds,global_known_balanced_accuracy,global_known_macro_f1,global_known_mcc,global_novel_auprc,global_novel_auroc,global_resilience_score,initial_degradation,initial_known_classes,integrity_checks,label_budget_ceiling,label_budget_fraction,labels_queried,mean_known_macro_f1,mean_novel_auprc,mean_resilience_score,mean_source_forgetting,method,method_type,metric_contract_version,model_size_mb,normalized_recovery_area,novel_target_classes,peak_process_memory_mb,pre_change_reference,prediction_seconds,primary_normalized_recovery_area,recovery_time_evaluation_blocks,recovery_time_observations,recovery_time_windows,resilience_definition,run_name,scenario,seconds_per_target_observation,seed,source_dataset,source_exact_duplicates_removed_before_split,source_reference_macro_f1,stream_first_passage_recovery_time_windows,stream_initial_degradation,stream_mode,stream_normalized_recovery_area,stream_pre_change_reference,stream_window_size,target_dataset,target_rows,trigger_delay_windows,true_change_evaluation_window,true_change_window,update_seconds,updates,window_count,short_method,_summary_path,_config_path,_update_rule,_candidate_multiplier,_is_v015,_modified_time,drift_calibration,drift_trigger_windows,false_trigger_count,label_budget_utilization,pre_change_monitoring_windows,realized_label_fraction_target,update_windows,label_budget_mode,model_update_history,queried_label_totals,query_seed
True,48,20,0.6696666884736677,0.4309445526089397,,0.4309445526089397,0.3227653975983704,0.989226650245949,,24,5000,0.0,0.6008653000171762,0.36319705126067764,0.31597301816465356,0.46915292492364546,,,0.31597301816465356,0.6696666884736677,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",50,0.0,50,0.45831144644020533,,0.45831144644020533,0.0,paired_source_anchored_B050,prototype,1.2-decoupled-support-aware-evaluation,0.2716054916381836,0.3227653975983704,[],499.85546875,0.989226650245949,1.490505900233984,0.3227653975983704,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.2420882501949867e-05,11,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3402745331018427,4,0.5255602344975323,chronological,0.35594821178121394,0.9891924583756577,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.010160199977690354,1,240,anchored_B050,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B050__seed11\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B050__seed11\resolved_config.yaml,source_anchored,20,True,1784378037.595925,"{'calibration_end_window': 30, 'calibration_median': 0.06658449237060762, 'calibration_raw_mad': 0.010700847751783142, 'calibration_scaled_mad': 0.015865076876793685, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11417972300098868, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0004166666666666667,[41],absolute,"[{'anchor_max_alpha': 0.05, 'anchor_reliability_tau': 25.0, 'classes': {'Benign': {'alpha': 0.044092068645640074, 'cumulative_target_count': 39, 'incoming_count': 39, 'reason': 'anchored_update', 'reliability': 0.609375, 'source_anchor_weight': 500.0, 'updated': True}, 'DoS': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}, 'Exploits': {'alpha': 0.0022950401632028557, 'cumulative_target_count': 6, 'incoming_count': 6, 'reason': 'anchored_update', 'reliability': 0.1935483870967742, 'source_anchor_weight': 500.0, 'updated': True}, 'Fuzzers': {'alpha': 0.0, 'cumulative_target_count': 2, 'incoming_count': 2, 'reason': 'insufficient_target_support', 'updated': False}, 'Generic': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}, 'Reconnaissance': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}}, 'minimum_target_samples_per_class': 5, 'update_rule': 'source_anchored'}]","{'Benign': 39, 'DoS': 1, 'Exploits': 6, 'Fuzzers': 2, 'Generic': 1, 'Reconnaissance': 1}",11.0
True,48,20,0.6703756301583346,0.43031006202206346,,0.43031006202206346,0.32199571685426376,0.989226650245949,,24,5000,0.0,0.6006265000032727,0.3626966087480617,0.3152880671054053,0.46687285220886166,,,0.3152880671054053,0.6703756301583346,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",200,0.0,200,0.45754232035356207,,0.45754232035356207,0.0,paired_source_anchored_B200,prototype,1.2-decoupled-support-aware-evaluation,0.2716054916381836,0.32199571685426376,[],500.21484375,0.989226650245949,1.4960858001431916,0.32199571685426376,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.246738166785993e-05,11,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3402745331018427,4,0.5255602344975323,chronological,0.3550202770913117,0.9891924583756577,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.008174899994628504,1,240,anchored_B200,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B200__seed11\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B200__seed11\resolved_config.yaml,source_anchored,20,True,1784378133.5975235,"{'calibration_end_window': 30, 'calibration_median': 0.06658449237060762, 'calibration_raw_mad': 0.010700847751783142, 'calibration_scaled_mad': 0.015865076876793685, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11417972300098868, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0016666666666666668,[41],absolute,"[{'anchor_max_alpha': 0.05, 'anchor_reliability_tau': 25.0, 'classes': {'Benign': {'alpha': 0.05, 'cumulative_target_count': 178, 'incoming_count': 178, 'reason': 'anchored_update', 'reliability': 0.8768472906403941, 'source_anchor_weight': 500.0, 'updated': True}, 'DoS': {'alpha': 0.0, 'cumulative_target_count': 4, 'incoming_count': 4, 'reason': 'insufficient_target_support', 'updated': False}, 'Exploits': {'alpha': 0.006577516851489455, 'cumulative_target_count': 11, 'incoming_count': 11, 'reason': 'anchored_update', 'reliability': 0.3055555555555556, 'source_anchor_weight': 500.0, 'updated': True}, 'Fuzzers': {'alpha': 0.0, 'cumulative_target_count': 4, 'incoming_count': 4, 'reason': 'insufficient_target_support', 'updated': False}, 'Generic': {'alpha': 0.0, 'cumulative_target_count': 2, 'incoming_count': 2, 'reason': 'insufficient_target_support', 'updated': False}, 'Reconnaissance': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}}, 'minimum_target_samples_per_class': 5, 'update_rule': 'source_anchored'}]","{'Benign': 178, 'DoS': 4, 'Exploits': 11, 'Fuzzers': 4, 'Generic': 2, 'Reconnaissance': 1}",11.0
True,48,20,0.6721723863100404,0.42844067911854244,,0.42844067911854244,0.3197280267514268,0.989226650245949,,24,5000,0.0,0.7104498000117019,0.3592297458299782,0.3127289641276913,0.46655447706930825,,,0.3127289641276913,0.6721723863100404,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",50,0.0,50,0.4559071643892906,,0.4559071643892906,0.0,paired_naive_replay_B050,prototype,1.2-decoupled-support-aware-evaluation,0.27037715911865234,0.3197280267514268,[],573.453125,0.989226650245949,1.9623110998945776,0.3197280267514268,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.635259249912148e-05,11,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3402745331018427,4,0.5255602344975323,chronological,0.35303155139155096,0.9891924583756577,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.005483799992362037,1,240,naive_B050,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_naive_replay_B050__seed11\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_naive_replay_B050__seed11\resolved_config.yaml,replay,20,True,1784377987.3251748,"{'calibration_end_window': 30, 'calibration_median': 0.06658449237060762, 'calibration_raw_mad': 0.010700847751783142, 'calibration_scaled_mad': 0.015865076876793685, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11417972300098868, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0004166666666666667,[41],absolute,"[{'classes': {'Benign': {'final_memory_count': 500, 'incoming_count': 39}, 'DoS': {'final_memory_count': 400, 'incoming_count': 1}, 'Exploits': {'final_memory_count': 500, 'incoming_count': 6}, 'Fuzzers': {'final_memory_count': 500, 'incoming_count': 2}, 'Generic': {'final_memory_count': 386, 'incoming_count': 1}, 'Reconnaissance': {'final_memory_count': 500, 'incoming_count': 1}}, 'update_rule': 'replay'}]","{'Benign': 39, 'DoS': 1, 'Exploits': 6, 'Fuzzers': 2, 'Generic': 1, 'Reconnaissance': 1}",11.0
True,48,20,0.6744787412882502,0.42371971724028096,,0.42371971724028096,0.31400117512191883,0.989226650245949,,24,5000,0.0,0.5786539000109769,0.35829647067193077,0.30712203983179126,0.46084167990571656,,,0.30712203983179126,0.6744787412882502,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",200,0.0,200,0.451469494964921,,0.451469494964921,0.00546900539075079,paired_naive_replay_B200,prototype,1.2-decoupled-support-aware-evaluation,0.27074337005615234,0.31400117512191883,[],499.6015625,0.989226650245949,1.5077784000022803,0.31400117512191883,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.2564820000019002e-05,11,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3402745331018427,4,0.5255602344975323,chronological,0.34765326736063124,0.9891924583756577,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.012477899988880381,1,240,naive_B200,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_naive_replay_B200__seed11\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_naive_replay_B200__seed11\resolved_config.yaml,replay,20,True,1784378085.7568781,"{'calibration_end_window': 30, 'calibration_median': 0.06658449237060762, 'calibration_raw_mad': 0.010700847751783142, 'calibration_scaled_mad': 0.015865076876793685, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11417972300098868, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0016666666666666668,[41],absolute,"[{'classes': {'Benign': {'final_memory_count': 500, 'incoming_count': 178}, 'DoS': {'final_memory_count': 403, 'incoming_count': 4}, 'Exploits': {'final_memory_count': 500, 'incoming_count': 11}, 'Fuzzers': {'final_memory_count': 500, 'incoming_count': 4}, 'Generic': {'final_memory_count': 387, 'incoming_count': 2}, 'Reconnaissance': {'final_memory_count': 500, 'incoming_count': 1}}, 'update_rule': 'replay'}]","{'Benign': 178, 'DoS': 4, 'Exploits': 11, 'Fuzzers': 4, 'Generic': 2, 'Reconnaissance': 1}",11.0
False,48,20,0.6710797233552057,0.4298564023547659,,0.4298564023547659,0.3214453964594161,0.989226650245949,,24,5000,0.0,0.6585685999889392,0.36258757192783825,0.3148257545924646,0.46612295007813837,,,0.3148257545924646,0.6710797233552057,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",0,0.0,0,0.45717270487276723,,0.45717270487276723,0.0,paired_prototype_static,prototype,1.2-decoupled-support-aware-evaluation,0.269927978515625,0.3214453964594161,[],570.9375,0.989226650245949,1.4952055001922417,0.3214453964594161,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.2460045834935347e-05,11,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3402745331018427,4,0.5255602344975323,chronological,0.3545718925800893,0.9891924583756577,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.0,0,240,prototype_static,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_prototype_static__seed11\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_prototype_static__seed11\resolved_config.yaml,replay,20,True,1784377928.8787975,"{'calibration_end_window': 30, 'calibration_median': 0.06658449237060762, 'calibration_raw_mad': 0.010700847751783142, 'calibration_scaled_mad': 0.015865076876793685, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11417972300098868, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,0.0,10.0,0.0,[],absolute,[],{},11.0
True,48,20,0.6766763617364688,0.41913968952614816,,0.41913968952614816,0.31020231997757064,0.9858199536479746,,24,5000,0.0,0.6372485999891069,0.3430726439730882,0.300002030942169,0.4291662635799486,,,0.300002030942169,0.6766763617364688,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",50,0.0,50,0.4396212646908512,,0.4396212646908512,0.00042747230200647633,paired_source_anchored_B050,prototype,1.2-decoupled-support-aware-evaluation,0.2716054916381836,0.31020231997757064,[],574.41015625,0.9858199536479746,1.580823999713175,0.31020231997757064,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.3173533330943125e-05,23,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3195107374980352,4,0.6353404873836406,chronological,0.3351123433517448,0.9857827552219698,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.005231700022704899,1,240,anchored_B050,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B050__seed23\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B050__seed23\resolved_config.yaml,source_anchored,20,True,1784378283.031101,"{'calibration_end_window': 30, 'calibration_median': 0.06663309054162181, 'calibration_raw_mad': 0.011179893337708736, 'calibration_scaled_mad': 0.01657530986248697, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11635902012908272, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0004166666666666667,[41],absolute,"[{'anchor_max_alpha': 0.05, 'anchor_reliability_tau': 25.0, 'classes': {'Benign': {'alpha': 0.045584045584045586, 'cumulative_target_count': 40, 'incoming_count': 40, 'reason': 'anchored_update', 'reliability': 0.6153846153846154, 'source_anchor_weight': 500.0, 'updated': True}, 'DoS': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}, 'Exploits': {'alpha': 0.0016501650165016502, 'cumulative_target_count': 5, 'incoming_count': 5, 'reason': 'anchored_update', 'reliability': 0.16666666666666666, 'source_anchor_weight': 500.0, 'updated': True}, 'Fuzzers': {'alpha': 0.0, 'cumulative_target_count': 2, 'incoming_count': 2, 'reason': 'insufficient_target_support', 'updated': False}, 'Generic': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}, 'Reconnaissance': {'alpha': 0.0, 'cumulative_target_count': 1, 'incoming_count': 1, 'reason': 'insufficient_target_support', 'updated': False}}, 'minimum_target_samples_per_class': 5, 'update_rule': 'source_anchored'}]","{'Benign': 40, 'DoS': 1, 'Exploits': 5, 'Fuzzers': 2, 'Generic': 1, 'Reconnaissance': 1}",23.0
True,48,20,0.6766763617364688,0.4191235886748614,,0.4191235886748614,0.31018272104221467,0.9858199536479746,,24,5000,0.0,0.636670799984131,0.3431354177055203,0.300002667127572,0.4288516164931058,,,0.300002667127572,0.6766763617364688,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",200,0.0,200,0.43963467106572135,,0.43963467106572135,0.0004380881271674126,paired_source_anchored_B200,prototype,1.2-decoupled-support-aware-evaluation,0.2716054916381836,0.31018272104221467,[],573.15234375,0.9858199536479746,1.8503493999305647,0.31018272104221467,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.5419578332754705e-05,23,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3195107374980352,4,0.6353404873836406,chronological,0.33512866302234046,0.9857827552219698,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.013173399987863377,1,240,anchored_B200,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B200__seed23\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_source_anchored_B200__seed23\resolved_config.yaml,source_anchored,20,True,1784378389.7201252,"{'calibration_end_window': 30, 'calibration_median': 0.06663309054162181, 'calibration_raw_mad': 0.011179893337708736, 'calibration_scaled_mad': 0.01657530986248697, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11635902012908272, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0016666666666666668,[41],absolute,"[{'anchor_max_alpha': 0.05, 'anchor_reliability_tau': 25.0, 'classes': {'Benign': {'alpha': 0.05, 'cumulative_target_count': 177, 'incoming_count': 177, 'reason': 'anchored_update', 'reliability': 0.8762376237623762, 'source_anchor_weight': 500.0, 'updated': True}, 'DoS': {'alpha': 0.0, 'cumulative_target_count': 4, 'incoming_count': 4, 'reason': 'insufficient_target_support', 'updated': False}, 'Exploits': {'alpha': 0.006577516851489455, 'cumulative_target_count': 11, 'incoming_count': 11, 'reason': 'anchored_update', 'reliability': 0.3055555555555556, 'source_anchor_weight': 500.0, 'updated': True}, 'Fuzzers': {'alpha': 0.0, 'cumulative_target_count': 3, 'incoming_count': 3, 'reason': 'insufficient_target_support', 'updated': False}, 'Generic': {'alpha': 0.0, 'cumulative_target_count': 3, 'incoming_count': 3, 'reason': 'insufficient_target_support', 'updated': False}, 'Reconnaissance': {'alpha': 0.0, 'cumulative_target_count': 2, 'incoming_count': 2, 'reason': 'insufficient_target_support', 'updated': False}}, 'minimum_target_samples_per_class': 5, 'update_rule': 'source_anchored'}]","{'Benign': 177, 'DoS': 4, 'Exploits': 11, 'Fuzzers': 3, 'Generic': 3, 'Reconnaissance': 2}",23.0
True,48,20,0.6829074318576316,0.41981059706810653,,0.41981059706810653,0.31101898943873424,0.9858199536479746,,24,5000,0.0,0.6930731000029482,0.3413319085714645,0.3004157199268424,0.4282052038130647,,,0.3004157199268424,0.6829074318576316,"['Benign', 'DoS', 'Exploits', 'Fuzzers', 'Generic', 'Reconnaissance']","{'change_boundary_aligned_to_evaluation_blocks': True, 'drift_calibration_excludes_target_labels': True, 'evaluation_uses_pre_update_predictions': True, 'initial_model_saw_novel_target_class_names': False, 'label_budget_respected': True, 'predictions_scored_before_updates': True, 'preprocessing_fit_on_source_only': True}",50,0.0,50,0.44217621600346135,,0.44217621600346135,0.0014535810436962502,paired_naive_replay_B050,prototype,1.2-decoupled-support-aware-evaluation,0.27037715911865234,0.31101898943873424,[],573.41015625,0.9858199536479746,1.7503194997261744,0.31101898943873424,,,,"mean(known-class macro-F1, novel safe-or-correct rate when novel rows occur), summarized over support-eligible evaluation blocks",E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,1.4585995831051453e-05,23,NF-UNSW-NB15-v3-Historical-Pilot,3030,0.3195107374980352,4,0.6353404873836406,chronological,0.3382225028254126,0.9857827552219698,500,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,120000,1.0,4,40,0.006242199975531548,1,240,naive_B050,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_naive_replay_B050__seed23\summary.json,C:\Users\ASUS\raids-nids\results\runs\E05_UNSW_paired_5seed_v015__NF-UNSW-NB15-v3-Historical-Pilot-to-NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot__supported_6class_capture_session_and_prevalence_shift__paired_naive_replay_B050__seed23\resolved_config.yaml,replay,20,True,1784378231.9397433,"{'calibration_end_window': 30, 'calibration_median': 0.06663309054162181, 'calibration_raw_mad': 0.011179893337708736, 'calibration_scaled_mad': 0.01657530986248697, 'calibration_start_window': 10, 'calibration_window_count': 20, 'consecutive_windows': 2, 'mad_multiplier': 3.0, 'mean_shift_threshold': 0.11635902012908272, 'monitoring_start_window': 30, 'one_shot': True, 'reference_end_window': 10, 'reference_mode': 'target_warmup', 'reference_start_window': 0, 'target_labels_used': False, 'threshold_method': 'median_plus_scaled_mad'}",[41],0.0,1.0,10.0,0.0004166666666666667,[41],absolute,"[{'classes': {'Benign': {'final_memory_count': 500, 'incoming_count': 40}, 'DoS': {'final_memory_count': 400, 'incoming_count': 1}, 'Exploits': {'final_memory_count': 500, 'incoming_count': 5}, 'Fuzzers': {'final_memory_count': 500, 'incoming_count': 2}, 'Generic': {'final_memory_count': 386, 'incoming_count': 1}, 'Reconnaissance': {'final_memory_count': 500, 'incoming_count': 1}}, 'update_rule': 'replay'}]","{'Benign': 40, 'DoS': 1, 'Exploits': 5, 'Fuzzers': 2, 'Generic': 1, 'Reconnaissance': 1}",23.0
