window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,queried_label_counts,queried_target_row_indices,query_selection_sha256,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
188,94000,94500,500,0.566,0.7420289855072464,0.24734299516908212,0.5898617511520737,,0.33157731813704794,0.43843994056125757,0.26809529237433033,0.5898617511520737,1.0,1.0,0.0,0.0,0.8710144927536232,0.8289432953426199,0.004608294930875576,1.0,0.998,0.17635270541082165,0.37690979016039633,False,latched,0.6936110836217912,0.002,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
189,94500,95000,500,0.508,0.7669172932330827,0.2556390977443609,0.6219512195121951,,0.33481203007518795,0.4028675642220609,0.30583829460341855,0.6219512195121951,1.0,1.0,0.0,0.0,0.8834586466165413,0.8370300751879699,0.012195121951219513,1.0,0.994,0.18108651911468812,0.40770285792354166,False,latched,0.6717008755171079,0.006,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
190,95000,95500,500,0.478,0.7421686746987952,0.24738955823293174,0.5900383141762452,,0.32679194389498295,0.4194541331274747,0.3681206816396544,0.5900383141762452,1.0,1.0,0.0,0.0,0.8710843373493976,0.8169798597374573,0.02681992337164751,1.0,0.986,0.2028397565922921,0.4052801105605428,False,latched,0.6872730818468731,0.014,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
191,95500,96000,500,0.464,0.7328605200945626,0.24428684003152087,0.5783582089552238,,0.31747449812572653,0.3878615878540971,0.32557578486875965,0.5783582089552238,1.0,1.0,0.0,0.0,0.8664302600472813,0.7936862453143163,0.011194029850746268,1.0,0.994,0.22132796780684105,0.3471197093831566,False,latched,0.6168692002846486,0.006,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
192,96000,96500,500,0.518,0.7282321899736148,0.24274406332453827,0.5726141078838174,,0.32740082395963527,0.4593184488618328,0.4030183117320047,0.5726141078838174,1.0,1.0,0.0,0.0,0.8641160949868074,0.8185020598990882,0.008298755186721992,1.0,0.996,0.20281124497991967,0.40596536200122724,False,latched,0.7682407930696434,0.004,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
193,96500,97000,500,0.494,0.8009478672985783,0.2669826224328594,0.6679841897233202,,0.3480222730794875,0.4382921190985863,0.4057224240290602,0.6679841897233202,1.0,1.0,0.0,0.0,0.9004739336492891,0.8700556826987188,0.023715415019762844,1.0,0.988,0.15789473684210525,0.4664819999536568,False,latched,0.7573733401010909,0.012,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
194,97000,97500,500,0.494,0.774818401937046,0.258272800645682,0.6324110671936759,,0.3456972711209999,0.39121364841691575,0.3107967547326815,0.6324110671936759,1.0,1.0,0.0,0.0,0.887409200968523,0.8642431778024998,0.019762845849802372,1.0,0.99,0.17777777777777778,0.43030811710719713,False,latched,0.67787180104407,0.01,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
195,97500,98000,500,0.332,0.8362369337979094,0.2787456445993031,0.718562874251497,,0.4327789099993426,0.23346709071031266,0.2453105836519732,0.718562874251497,1.0,1.0,0.0,0.0,0.9181184668989547,0.8655578199986852,0.0,1.0,1.0,0.188,0.4345606937662597,False,latched,0.4370380452225967,0.0,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
196,98000,98500,500,0.45,0.8247863247863247,0.27492877492877493,0.7018181818181818,,0.3536365102402838,0.31259615101324056,0.2042181818181818,0.7018181818181818,1.0,1.0,0.0,0.0,0.9123931623931624,0.8840912756007095,0.014545454545454545,1.0,0.992,0.15725806451612903,0.4256661941529703,False,latched,0.5263030335365935,0.008,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
197,98500,99000,500,0.674,0.7744360902255639,0.2581453634085213,0.6319018404907976,,0.34691001006790484,0.5166803476223902,0.20520289089949212,0.6319018404907976,1.0,1.0,0.0,0.0,0.887218045112782,0.8672750251697621,0.03680981595092025,1.0,0.988,0.10931174089068826,0.42498054783318223,False,latched,0.8178259982153573,0.012,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
198,99000,99500,500,0.62,0.7702265372168284,0.25674217907227614,0.6263157894736842,,0.3451084815573872,0.4650514355946507,0.20962648556876062,0.6263157894736842,1.0,1.0,0.0,0.0,0.8851132686084142,0.8627712038934681,0.05263157894736842,1.0,0.98,0.12448979591836734,0.4392093033733597,False,latched,0.8065122303136278,0.02,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
199,99500,100000,500,0.766,0.7,0.2333333333333333,0.5384615384615384,,0.3334343434343434,0.6079242227461193,0.16259400593604248,0.5384615384615384,1.0,1.0,0.0,0.0,0.85,0.8335858585858585,0.02564102564102564,1.0,0.994,0.10261569416498995,0.3975712974689015,False,latched,0.8650022431441654,0.006,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
200,100000,100500,500,0.722,0.6886792452830188,0.22955974842767293,0.5251798561151079,,0.33234501347708895,0.5820145792740582,0.21245939536459477,0.5251798561151079,1.0,1.0,0.0,0.0,0.8443396226415094,0.8308625336927223,0.02877697841726619,1.0,0.992,0.125,0.3890554939289701,False,latched,0.8458211274996982,0.008,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
201,100500,101000,500,0.686,0.7131147540983607,0.2377049180327869,0.554140127388535,,0.33265065165069707,0.5917067269013336,0.3103192141278713,0.554140127388535,1.0,1.0,0.0,0.0,0.8565573770491803,0.8316266291267427,0.025477707006369428,1.0,0.992,0.13306451612903225,0.4130218330246785,False,latched,0.9045001269255323,0.008,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
202,101000,101500,500,0.646,0.708029197080292,0.23600973236009734,0.5480225988700564,,0.3307712859753556,0.5479183824958072,0.318920431687394,0.5480225988700564,1.0,1.0,0.0,0.0,0.8540145985401459,0.826928214938389,0.01694915254237288,1.0,0.994,0.15492957746478872,0.3930738274686115,False,latched,0.8203844727734734,0.006,0,{},[],,200,False,0.5026675088984208,0.016675308209041395
