evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.7681694998768169,0.19204237496920423,0.6236,,0.1536338999753634,,,0.6236,,,,,0.7681694998768169,0.7681694998768169,0.0704,,0.9296,0.3291738382099828,0.33198810692399555
1,5000,10000,5000,1,0,0,0,False,Benign,0.811504635131923,0.20287615878298074,0.6828,,0.1623009270263846,,,0.6828,,,,,0.811504635131923,0.811504635131923,0.0712,,0.9288,0.2648578811369509,0.38867602982345734
2,10000,15000,5000,1,0,0,0,False,Benign,0.8052568697729988,0.2013142174432497,0.674,,0.16105137395459976,,,0.674,,,,,0.8052568697729988,0.8052568697729988,0.0558,,0.9442,0.28616818470662997,0.37414050247883457
3,15000,20000,5000,1,0,0,0,False,Benign,0.6568166554734721,0.16420416386836803,0.489,,0.13136333109469442,,,0.489,,,,,0.6568166554734721,0.6568166554734721,0.048,,0.952,0.48634453781512604,0.22400999311709147
4,20000,25000,5000,1,1,0,10,True,Benign|Web Attacks,0.6666666666666666,0.16666666666666666,0.5,,0.11106659544159543,0.04759284571970578,0.7174749498997997,0.5,0.5,0.0,0.5,0.5,0.5833333333333333,0.3331997863247863,0.06893787575150301,0.5,0.9302,0.4635562244678564,0.26411262132638197
5,25000,30000,5000,1,1,0,2,True,Benign|Web Attacks,0.7598014888337469,0.18995037220843672,0.6126450580232092,,0.12663358147229115,0.07142857142857142,0.994797919167667,0.6126450580232092,1.0,0.0,1.0,0.0,0.8799007444168734,0.37990074441687344,0.07102841136454582,0.0,0.9286,0.3405125996123196,0.33879512111244575
6,30000,35000,5000,1,1,0,3,True,Benign|Web Attacks,0.7322085500443993,0.18305213751109983,0.5775465279167501,,0.12201927955352614,0.02714981623575914,0.9108798612500835,0.5775465279167501,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6994376083555329,0.3660578386605784,0.03922353412047228,0.3333333333333333,0.9604,0.39900041649312784,0.2885467262443235
7,35000,40000,5000,1,1,0,5,True,Benign|Web Attacks,0.7349626440420413,0.18374066101051031,0.5809809809809809,,0.12246275899902942,0.04917628193069058,0.8616616616616617,0.5809809809809809,0.4,0.0,0.4,0.6,0.5674813220210206,0.36738827699708826,0.04364364364364364,0.6,0.956,0.39288702928870295,0.30353428272954863
8,40000,45000,5000,1,1,0,3,True,Benign|Web Attacks,0.7226482617586912,0.1806620654396728,0.5657394436661998,,0.12042598509052183,0.04098543575287761,0.881328797278367,0.5657394436661998,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6946574642126789,0.3612779552715655,0.06563938363017811,0.3333333333333333,0.934,0.39464668094218414,0.3146817323397509
9,45000,50000,5000,1,1,0,7,True,Benign|Web Attacks,0.668000533546752,0.167000133386688,0.5015021029441218,,0.11130372938614037,0.11431020868837057,0.8179165116877914,0.5015021029441218,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.6197145524876617,0.33391118815842113,0.05808131383937513,0.42857142857142855,0.9412,0.4679133021674458,0.2839909851759709
10,50000,55000,5000,1,1,0,8,True,Benign|Web Attacks,0.636810486073184,0.159202621518296,0.4671474358974359,,0.1061061061061061,0.007605341276812814,0.3918770032051282,0.4671474358974359,0.25,0.0,0.25,0.75,0.443405243036592,0.3183183183183183,0.06850961538461539,0.75,0.9312,0.4991408934707904,0.2781341205455272
11,55000,60000,5000,1,1,0,3,True,Benign|Web Attacks,0.5959539196403484,0.1489884799100871,0.4244546728036822,,0.09932565327339139,0.06778711484593838,0.9935961576946168,0.4244546728036822,1.0,0.0,1.0,0.0,0.7979769598201742,0.2979769598201742,0.048028817290374226,0.0,0.9514,0.5541307546773176,0.18632244569782985
12,60000,65000,5000,1,1,0,2,True,Benign|Web Attacks,0.5752565564424174,0.14381413911060434,0.40376150460184074,,0.09587609274040289,0.08,0.9953981592637055,0.40376150460184074,1.0,0.0,1.0,0.0,0.7876282782212087,0.2876282782212087,0.0586234493797519,0.0,0.941,0.5710945802337939,0.21255445490486052
13,65000,70000,5000,1,1,0,5,True,Benign|Web Attacks,0.7663620647073351,0.19159051617683379,0.6212212212212213,,0.1276954732510288,0.07241003573405806,0.8876476476476477,0.6212212212212213,0.6,0.0,0.6,0.4,0.6831810323536676,0.38308641975308644,0.05025025025025025,0.4,0.9492,0.34618626211546566,0.34758835416402484
14,70000,75000,5000,1,1,0,4,True,Benign|Web Attacks,0.5766381766381766,0.14415954415954416,0.40512409927942356,,0.09609267435787876,0.04038201009050343,0.5418835068054444,0.40512409927942356,0.5,0.0,0.5,0.5,0.5383190883190883,0.28827802307363626,0.058646917534027225,0.5,0.941,0.5698193411264613,0.21404878839410624
15,75000,80000,5000,1,1,0,7,True,Benign|Web Attacks,0.5962890075906663,0.14907225189766657,0.4247947125976367,,0.09936753338018271,0.06084327887175892,0.5396126004978399,0.4247947125976367,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.5124302180810474,0.2981026001405481,0.06769477268175446,0.5714285714285714,0.9318,0.5447520927237605,0.23128280083869637
16,80000,85000,5000,1,1,0,4,True,Benign|Web Attacks,0.6438653637350705,0.16096634093376763,0.4747798238590873,,0.10729633147871714,0.0674846525600836,0.7832766212970377,0.4747798238590873,0.5,0.0,0.5,0.5,0.5719326818675352,0.32188899443615143,0.04623698959167334,0.5,0.9534,0.5024124187119782,0.2636432758668149
17,85000,90000,5000,1,1,0,12,True,Benign|Web Attacks,0.6039742513294151,0.15099356283235377,0.4326383319967923,,0.1005919917960192,0.05041117641986664,0.7308540497193263,0.4326383319967923,0.25,0.0,0.25,0.75,0.42698712566470753,0.3017759753880576,0.05052125100240577,0.75,0.949,0.5452054794520548,0.224951206859518
18,90000,95000,5000,1,1,0,4,True,Benign|Web Attacks,0.6611282326142301,0.16528205815355754,0.4937950360288231,,0.11017327617006073,0.12561913722569548,0.6676341072858286,0.4937950360288231,0.5,0.0,0.5,0.5,0.5805641163071151,0.3305198285101822,0.03843074459567654,0.5,0.9612,0.48668331252600916,0.23265507183850648
19,95000,100000,5000,1,1,0,3,True,Benign|Web Attacks,0.6367480561996999,0.15918701404992497,0.4670802481488893,,0.10612467603328331,0.24166666666666667,0.9985991594956974,0.4670802481488893,1.0,0.0,1.0,0.0,0.8183740280998499,0.31837402809984994,0.05843506103662197,0.0,0.941,0.5039319872476089,0.21722686498107435
20,100000,105000,5000,1,1,0,5,True,Benign|Web Attacks,0.6356186834198306,0.15890467085495766,0.46586586586586587,,0.1059219809731895,0.134921053232549,0.616136136136136,0.46586586586586587,0.6,0.0,0.6,0.4,0.6178093417099153,0.3177659429195685,0.057257257257257256,0.4,0.9422,0.5060496709828062,0.24737115523919428
21,105000,110000,5000,1,1,0,7,True,Benign|Web Attacks,0.6476164680390033,0.16190411700975083,0.4788704185860204,,0.10790685079880856,0.20916084716118255,0.5948327658722211,0.4788704185860204,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.6095225197337873,0.32372055239642566,0.05868215501702383,0.42857142857142855,0.9406,0.4916011056772273,0.25682234471560733
22,110000,115000,5000,1,1,0,7,True,Benign|Web Attacks,0.7262755102040817,0.1815688775510204,0.5701982775886241,,0.12099961749330614,0.06981424707833939,0.7453005636462475,0.5701982775886241,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.5774234693877551,0.3629988524799184,0.042058882435409575,0.5714285714285714,0.9574,0.4052642573636933,0.3041903484650207
23,115000,120000,5000,1,1,0,1,True,Benign|Web Attacks,0.8295481151955045,0.20738702879887613,0.70874174834967,,0.13824183542081236,0.0002043318348998774,0.02120424084816963,0.70874174834967,0.0,0.0,0.0,1.0,0.41477405759775227,0.4147255062624371,0.019403880776155232,1.0,0.9806,0.2773811951866204,0.4074952973440344
