evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32460145743914515,0.32460145743914515,0.36143900071486956,0.4700110625267437,0.32460145743914515,,,0.9018,,0.32460145743914515,0.0,,1.0,0.0982,0.5595780409970387
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3084064993106515,0.3084064993106515,0.3628444704983734,0.48636447696669743,0.3084064993106515,,,0.9182,,0.3084064993106515,0.0,,1.0,0.0818,0.5731406294070136
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3079603654792293,0.3079603654792293,0.3638300034840543,0.4212700911119373,0.3079603654792293,,,0.8662,,0.3079603654792293,0.0,,1.0,0.1338,0.5275947515363609
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33253464732173166,0.33253464732173166,0.37049998625645086,0.43766832470097283,0.33253464732173166,,,0.8972,,0.33253464732173166,0.0,,1.0,0.1028,0.5481024136851792
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33452284371180063,0.33452284371180063,0.35913129197263277,0.5260192302935339,0.33452284371180063,,,0.9152,,0.33452284371180063,0.0,,1.0,0.0848,0.5747220847759662
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31135168406159824,0.31135168406159824,0.3869005311867994,0.45915814862064225,0.31135168406159824,,,0.8906,,0.31135168406159824,0.0,,1.0,0.1094,0.5458453189847127
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3189131121523841,0.3189131121523841,0.34392595920783225,0.37711015790072133,0.3189131121523841,,,0.8788,,0.3189131121523841,0.0,,1.0,0.1212,0.5324341570152938
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.35911820328755845,0.35911820328755845,0.3861802797315584,0.48501554504980965,0.35911820328755845,,,0.9056,,0.35911820328755845,0.0,,1.0,0.0944,0.5680741508044724
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28309906076029906,0.28309906076029906,0.3281085020542283,0.4457854986347406,0.28309906076029906,,,0.9088,,0.28309906076029906,0.0,,1.0,0.0912,0.5556569489451534
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28475030654650196,0.28475030654650196,0.30113598871426445,0.3980717296717528,0.28475030654650196,,,0.8688,,0.28475030654650196,0.0,,1.0,0.1312,0.5215945182926671
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30360748482029376,0.30360748482029376,0.3392168701768116,0.4575682535290884,0.30360748482029376,,,0.9208,,0.30360748482029376,0.0,,1.0,0.0792,0.5547661020839616
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.387221578804339,0.387221578804339,0.41428953612718106,0.525878781496031,0.387221578804339,,,0.927,,0.387221578804339,0.0,,1.0,0.073,0.5798954358581573
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3000758354654016,0.3000758354654016,0.31726691859037653,0.42834163407154224,0.3000758354654016,,,0.876,,0.3000758354654016,0.0,,1.0,0.124,0.5371321552402168
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3463630953598289,0.3463630953598289,0.384988559557629,0.42466103326232246,0.3463630953598289,,,0.9008,,0.3463630953598289,0.0,,1.0,0.0992,0.5541907267845373
