evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.843316144387148,0.421658072193574,0.7290809327846365,,0.36825994279312013,0.269285488744836,0.09647562985605923,0.7290809327846365,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7529920453221728,0.7365198855862403,0.026406035665294925,0.980806142034549,0.9766,0.28998566455048125,0.2848343822836879
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8621157323688969,0.43105786618444847,0.7576479936432261,,0.44686200580528135,0.35418893072354307,0.1104924691717745,0.7576479936432261,1.0,0.9532823197744664,0.04671768022553363,0.0,0.9310578661844484,0.8937240116105627,0.026221692491060787,0.9532823197744664,0.9636,0.11290992112909921,0.41204177297710654
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.830806257521059,0.4154031287605295,0.7105804857966241,,0.44003521011597235,0.3498949640080955,0.06786017330137796,0.7105804857966241,1.0,0.9642162582652665,0.035783741734733567,0.0,0.9154031287605295,0.8800704202319447,0.027583367641004528,0.9642162582652665,0.9682,0.13137781450113614,0.39202398174563846
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8431434934775692,0.4215717467387846,0.7288228822882288,,0.44986202817588417,0.46052042391791465,0.08072601729060397,0.7288228822882288,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9215717467387846,0.8997240563517683,0.033003300330033,0.9629164047768699,0.9644,0.08979676482787226,0.4082071847409366
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8487318840579711,0.42436594202898553,0.7372147915027537,,0.4137371453169305,0.39192736958798363,0.1943902246970185,0.7372147915027537,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.867815901345503,0.827474290633861,0.02675059008654603,0.9422294548413345,0.958,0.18329853862212944,0.380967327149261
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8303979125896934,0.4151989562948467,0.7099832682654769,,0.3638148675288408,0.2577054668212188,0.29317375208160606,0.7099832682654769,0.7595473833097596,0.693069306930693,0.06647807637906648,0.24045261669024046,0.7949726479497266,0.7276297350576816,0.02788622420524261,0.9335219236209336,0.9612,0.2663337494798169,0.35855132656459027
