window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
134,67000,67500,500,0.0,0.4840276455975441,0.4033563713312867,0.5317222222222222,0.625714042562897,0.4033563713312867,,,0.92,,0.4840276455975441,0.0,,1.0,0.08,0.5708880965778182,False,latched,0.18178785136706,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
135,67500,68000,500,0.0,0.3337999881859531,0.27816665682162756,0.3916138763197587,0.39686029601615247,0.27816665682162756,,,0.874,,0.3337999881859531,0.0,,1.0,0.126,0.5252248928352317,False,latched,0.17054869472724968,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
136,68000,68500,500,0.0,0.4108300264550265,0.4108300264550265,0.38802112492068824,0.5352144430002739,0.4108300264550265,,,0.906,,0.4108300264550265,0.0,,1.0,0.094,0.5462727759259931,False,latched,0.20619567128617838,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
137,68500,69000,500,0.0,0.278428545683907,0.278428545683907,0.2953663270257157,0.4122332265135962,0.278428545683907,,,0.882,,0.278428545683907,0.0,,1.0,0.118,0.5090319489791679,False,latched,0.1772691301700002,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
138,69000,69500,500,0.0,0.31440386294755224,0.31440386294755224,0.3329237071172555,0.4579293188543988,0.31440386294755224,,,0.924,,0.31440386294755224,0.0,,1.0,0.076,0.5541007753239962,False,latched,0.11067620943192837,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
139,69500,70000,500,0.0,0.3217261551839994,0.26810512931999947,0.3702293460255244,0.5098394947287849,0.26810512931999947,,,0.94,,0.3217261551839994,0.0,,1.0,0.06,0.5817323753208417,False,latched,0.11321720613640295,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
140,70000,70500,500,0.0,0.2585919715729276,0.2585919715729276,0.2625044737712419,0.45735897765799194,0.2585919715729276,,,0.91,,0.2585919715729276,0.0,,1.0,0.09,0.5754529578817483,False,latched,0.1690576864469952,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
141,70500,71000,500,0.0,0.30013610969636845,0.30013610969636845,0.28982707873436353,0.5324156167744387,0.30013610969636845,,,0.912,,0.30013610969636845,0.0,,1.0,0.088,0.5816468958546187,False,latched,0.16230251789082092,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
142,71000,71500,500,0.0,0.3039795965490076,0.3039795965490076,0.3429677702533233,0.5076527354387379,0.3039795965490076,,,0.88,,0.3039795965490076,0.0,,1.0,0.12,0.5315063245376096,False,latched,0.17988649611604673,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
143,71500,72000,500,0.0,0.3697952540796606,0.3081627117330505,0.3943722943722944,0.4879934337287394,0.3081627117330505,,,0.904,,0.3697952540796606,0.0,,1.0,0.096,0.5793210735025528,False,latched,0.1333046556913431,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
144,72000,72500,500,0.0,0.2643742841643891,0.2643742841643891,0.3754073664145607,0.5140002010822956,0.2643742841643891,,,0.844,,0.2643742841643891,0.0,,1.0,0.156,0.5188602532456135,False,latched,0.28512439782855564,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
145,72500,73000,500,0.0,0.4313080964979699,0.4313080964979699,0.49866946778711485,0.6253115292873439,0.4313080964979699,,,0.908,,0.4313080964979699,0.0,,1.0,0.092,0.5661218280890442,False,latched,0.21820952695035054,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
146,73000,73500,500,0.0,0.36242416529670457,0.24161611019780305,0.4348066536428407,0.43077207404754664,0.24161611019780305,,,0.892,,0.36242416529670457,0.0,,1.0,0.108,0.5490411576414306,False,latched,0.16033284039435167,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
147,73500,74000,500,0.0,0.43232161634369837,0.36026801361974864,0.45166666666666677,0.5055478074145607,0.36026801361974864,,,0.952,,0.43232161634369837,0.0,,1.0,0.048,0.59947985457643,False,latched,0.09682985846534803,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
148,74000,74500,500,0.0,0.42345621360290076,0.28230414240193386,0.5275889121338913,0.4163407131331747,0.3387649708823206,,,0.952,,0.42345621360290076,0.0,,1.0,0.048,0.5909918142895888,False,latched,0.07283887248246873,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
149,74500,75000,500,0.0,0.3199878677585684,0.26665655646547365,0.38938115330520395,0.4491319729069249,0.3199878677585684,,,0.938,,0.3199878677585684,0.0,,1.0,0.062,0.6025748886587068,False,latched,0.08777856043567563,0.0,0,100,False,0.33980960910809427,0.00046492399374842286
