window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,queried_label_counts,queried_target_row_indices,query_selection_sha256,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
0,0,500,500,0.0,0.6824769433465085,0.17061923583662714,0.518,,0.13649538866930172,,,0.518,,,,,0.6824769433465085,0.6824769433465085,0.072,,0.928,0.4418103448275862,0.24196882175357287,False,warmup,0.2060782247853846,0.072,0,{},[],,0,False,0.48509808145898103,0.0
1,500,1000,500,0.0,0.577524893314367,0.14438122332859174,0.406,,0.11550497866287339,,,0.406,,,,,0.577524893314367,0.577524893314367,0.112,,0.888,0.5427927927927928,0.1906576819645513,False,warmup,0.24654021399773263,0.112,0,{},[],,0,False,0.48509808145898103,0.0
2,1000,1500,500,0.0,0.6338797814207651,0.15846994535519127,0.464,,0.126775956284153,,,0.464,,,,,0.6338797814207651,0.6338797814207651,0.086,,0.914,0.4923413566739606,0.21579631402056973,False,warmup,0.2043101402479766,0.086,0,{},[],,0,False,0.48509808145898103,0.0
3,1500,2000,500,0.0,0.8009592326139089,0.20023980815347722,0.668,,0.1601918465227818,,,0.668,,,,,0.8009592326139089,0.8009592326139089,0.054,,0.946,0.2938689217758985,0.36635551157218277,False,warmup,0.09931020726295432,0.054,0,{},[],,0,False,0.48509808145898103,0.0
4,2000,2500,500,0.0,0.7966305655836342,0.19915764139590855,0.662,,0.15932611311672684,,,0.662,,,,,0.7966305655836342,0.7966305655836342,0.086,,0.914,0.27571115973741794,0.37263133431808615,False,warmup,0.09334843609572716,0.086,0,{},[],,0,False,0.48509808145898103,0.0
5,2500,3000,500,0.0,0.7966305655836342,0.19915764139590855,0.662,,0.15932611311672684,,,0.662,,,,,0.7966305655836342,0.7966305655836342,0.078,,0.922,0.28199566160520606,0.372166703242421,False,warmup,0.09685373914623334,0.078,0,{},[],,0,False,0.48509808145898103,0.0
6,3000,3500,500,0.0,0.8372093023255814,0.20930232558139536,0.72,,0.16744186046511628,,,0.72,,,,,0.8372093023255814,0.8372093023255814,0.05,,0.95,0.24210526315789474,0.41496072794626354,False,warmup,0.1004392898411057,0.05,0,{},[],,0,False,0.48509808145898103,0.0
7,3500,4000,500,0.0,0.8465974625144176,0.2116493656286044,0.734,,0.16931949250288353,,,0.734,,,,,0.8465974625144176,0.8465974625144176,0.052,,0.948,0.22573839662447256,0.41750774763190573,False,warmup,0.09028649636299746,0.052,0,{},[],,0,False,0.48509808145898103,0.0
8,4000,4500,500,0.0,0.8304093567251462,0.20760233918128654,0.71,,0.16608187134502922,,,0.71,,,,,0.8304093567251462,0.8304093567251462,0.054,,0.946,0.24947145877378435,0.3966142082034611,False,warmup,0.11634970311035768,0.054,0,{},[],,0,False,0.48509808145898103,0.0
9,4500,5000,500,0.0,0.8207547169811321,0.20518867924528303,0.696,,0.16415094339622643,,,0.696,,,,,0.8207547169811321,0.8207547169811321,0.07,,0.93,0.25161290322580643,0.38129407045084496,False,warmup,0.11327983919607118,0.07,0,{},[],,0,False,0.48509808145898103,0.0
10,5000,5500,500,0.0,0.7593052109181141,0.18982630272952852,0.612,,0.1518610421836228,,,0.612,,,,,0.7593052109181141,0.7593052109181141,0.108,,0.892,0.31390134529147984,0.34435136656426363,False,warmup,0.12238359989399987,0.108,0,{},[],,0,False,0.48509808145898103,0.0
11,5500,6000,500,0.0,0.8038277511961722,0.20095693779904306,0.672,,0.16076555023923444,,,0.672,,,,,0.8038277511961722,0.8038277511961722,0.092,,0.908,0.2599118942731278,0.3740797409276772,False,warmup,0.10375323981760497,0.092,0,{},[],,0,False,0.48509808145898103,0.0
12,6000,6500,500,0.0,0.7849331713244229,0.19623329283110572,0.646,,0.15698663426488457,,,0.646,,,,,0.7849331713244229,0.7849331713244229,0.084,,0.916,0.29475982532751094,0.36482933069514056,False,warmup,0.13825002823833302,0.084,0,{},[],,0,False,0.48509808145898103,0.0
13,6500,7000,500,0.0,0.8358556461001164,0.2089639115250291,0.718,,0.16717112922002328,,,0.718,,,,,0.8358556461001164,0.8358556461001164,0.074,,0.926,0.22462203023758098,0.4180675395995878,False,warmup,0.14906978642817054,0.074,0,{},[],,0,False,0.48509808145898103,0.0
14,7000,7500,500,0.0,0.8372093023255814,0.20930232558139536,0.72,,0.16744186046511628,,,0.72,,,,,0.8372093023255814,0.8372093023255814,0.052,,0.948,0.24050632911392406,0.41776061164655315,False,warmup,0.15512213202640673,0.052,0,{},[],,0,False,0.48509808145898103,0.0
15,7500,8000,500,0.0,0.7849331713244229,0.19623329283110572,0.646,,0.15698663426488457,,,0.646,,,,,0.7849331713244229,0.7849331713244229,0.056,,0.944,0.3156779661016949,0.3517537345921408,False,warmup,0.08120284030485307,0.056,0,{},[],,0,False,0.48509808145898103,0.0
16,8000,8500,500,0.0,0.8597491448118586,0.21493728620296465,0.754,,0.1719498289623717,,,0.754,,,,,0.8597491448118586,0.8597491448118586,0.034,,0.966,0.2194616977225673,0.4406353500670524,False,warmup,0.10311491706456628,0.034,0,{},[],,0,False,0.48509808145898103,0.0
17,8500,9000,500,0.0,0.778998778998779,0.19474969474969475,0.638,,0.1557997557997558,,,0.638,,,,,0.778998778998779,0.778998778998779,0.074,,0.926,0.31101511879049676,0.35276287928004374,False,warmup,0.1119405912510688,0.074,0,{},[],,0,False,0.48509808145898103,0.0
18,9000,9500,500,0.0,0.7995198079231692,0.1998799519807923,0.666,,0.15990396158463385,,,0.666,,,,,0.7995198079231692,0.7995198079231692,0.08,,0.92,0.27608695652173915,0.3766966498163959,False,warmup,0.13178948460090628,0.08,0,{},[],,0,False,0.48509808145898103,0.0
19,9500,10000,500,0.0,0.8304093567251462,0.20760233918128654,0.71,,0.16608187134502922,,,0.71,,,,,0.8304093567251462,0.8304093567251462,0.06,,0.94,0.24468085106382978,0.41162643745839206,False,warmup,0.09315871335852997,0.06,0,{},[],,0,False,0.48509808145898103,0.0
20,10000,10500,500,0.0,0.7893462469733656,0.1973365617433414,0.652,,0.15786924939467312,,,0.652,,,,,0.7893462469733656,0.7893462469733656,0.068,,0.932,0.30042918454935624,0.3606419038386747,False,warmup,0.10868449170763334,0.068,0,{},[],,0,False,0.48509808145898103,0.0
