evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.7684729064039408,0.1921182266009852,0.624,,0.15369458128078817,,,0.624,,,,,0.7684729064039408,0.7684729064039408,0.0714,,0.9286,0.3280206762868835,0.3319922454234133
1,5000,10000,5000,1,0,0,0,False,Benign,0.8082469312358479,0.20206173280896197,0.6782,,0.16164938624716957,,,0.6782,,,,,0.8082469312358479,0.8082469312358479,0.0714,,0.9286,0.269653241438725,0.3836145074199041
2,10000,15000,5000,1,0,0,0,False,Benign,0.796775357959331,0.19919383948983274,0.6622,,0.15935507159186618,,,0.6622,,,,,0.796775357959331,0.796775357959331,0.0568,,0.9432,0.297921967769296,0.3623181669992181
3,15000,20000,5000,1,0,0,0,False,Benign,0.6460871919848362,0.16152179799620905,0.4772,,0.12921743839696725,,,0.4772,,,,,0.6460871919848362,0.6460871919848362,0.0504,,0.9496,0.4974726200505476,0.21238697053485459
4,20000,25000,5000,1,1,0,10,True,Benign|Web Attacks,0.6573388941208126,0.16433472353020315,0.4895791583166333,,0.10951228258920566,0.04793159830928428,0.7126653306613226,0.4895791583166333,0.5,0.0,0.5,0.5,0.5786694470604064,0.328536847767617,0.07214428857715431,0.5,0.927,0.47292340884573897,0.252055743459074
5,25000,30000,5000,1,1,0,2,True,Benign|Web Attacks,0.7517482517482518,0.18793706293706294,0.6022408963585434,,0.1252913752913753,0.1,0.9963985594237695,0.6022408963585434,1.0,0.0,1.0,0.0,0.8758741258741258,0.3758741258741259,0.07202881152460984,0.0,0.9276,0.3510133678309616,0.32878769324469853
6,30000,35000,5000,1,1,0,3,True,Benign|Web Attacks,0.7015720410549565,0.17539301026373913,0.54032419451671,,0.11691348402182385,0.027152311943142445,0.9111466880128076,0.54032419451671,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6841193538608116,0.35074045206547155,0.04062437462477486,0.3333333333333333,0.959,0.4369134515119917,0.25341121536916
7,35000,40000,5000,1,1,0,5,True,Benign|Web Attacks,0.7149472600977618,0.17873681502444044,0.5563563563563564,,0.11912722908093278,0.05218181857730855,0.866026026026026,0.5563563563563564,0.4,0.0,0.4,0.6,0.557473630048881,0.35738168724279834,0.04464464464464465,0.6,0.955,0.4180104712041885,0.2824475137325286
8,40000,45000,5000,1,1,0,3,True,Benign|Web Attacks,0.711615315199175,0.17790382879979375,0.5523313988393036,,0.11858726475895849,0.041035752343396056,0.8904676139016743,0.5523313988393036,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6891409909329208,0.3557617942768755,0.06704022413448069,0.3333333333333333,0.9326,0.40810636929015653,0.306850750654079
9,45000,50000,5000,1,1,0,7,True,Benign|Web Attacks,0.6574347942995429,0.16435869857488572,0.48968555978369716,,0.10954301075268817,0.11433961610226044,0.8219793425080827,0.48968555978369716,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.6144316828640571,0.3286290322580645,0.061085519727618665,0.42857142857142855,0.9382,0.4787891707525048,0.27832534344244153
