evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9901030094930318,0.16501716824883864,0.9804,,0.33003433649767727,,,0.9804,,0.9901030094930318,0.0,,1.0,0.0196,0.639810223144315
1,5000,10000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6433323424062669
2,10000,15000,5000,1,0,0,0,False,Benign,0.9934574735782586,0.16557624559637643,0.987,,0.33115249119275286,,,0.987,,0.9934574735782586,0.0,,1.0,0.013,0.6288938017917374
3,15000,20000,5000,1,0,0,0,False,Benign,0.9883662114314619,0.16472770190524363,0.977,,0.32945540381048727,,,0.977,,0.9883662114314619,0.0,,1.0,0.023,0.6203877156248097
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3750555941645404,0.3750555941645404,0.4391494592142777,0.4898110991681136,0.3750555941645404,,,0.9498,,0.3750555941645404,0.0,,1.0,0.0502,0.5970878249954273
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28617167456682474,0.28617167456682474,0.32969345195361993,0.4265740767084634,0.28617167456682474,,,0.8856,,0.28617167456682474,0.0,,1.0,0.1144,0.5460998686316886
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30835201652439076,0.30835201652439076,0.3605879311404334,0.417432277420141,0.30835201652439076,,,0.863,,0.30835201652439076,0.0,,1.0,0.137,0.5205968556987224
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3473041309199291,0.3473041309199291,0.40082475204208096,0.5218866390162243,0.3473041309199291,,,0.9128,,0.3473041309199291,0.0,,1.0,0.0872,0.5675023515985979
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31983034716399833,0.31983034716399833,0.3918600112212282,0.46309156885966835,0.31983034716399833,,,0.9246,,0.31983034716399833,0.0,,1.0,0.0754,0.5749182369406187
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29695426458988733,0.29695426458988733,0.36224652986601374,0.4013077446358582,0.29695426458988733,,,0.8656,,0.29695426458988733,0.0,,1.0,0.1344,0.526224353782146
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32340285923060236,0.32340285923060236,0.36494013755376903,0.4705530442562176,0.32340285923060236,,,0.9004,,0.32340285923060236,0.0,,1.0,0.0996,0.5573602599878372
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30917918524909666,0.30917918524909666,0.36841310362575724,0.49508005306617403,0.30917918524909666,,,0.9186,,0.30917918524909666,0.0,,1.0,0.0814,0.5752466088585395
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30631007943276184,0.30631007943276184,0.3633110679837192,0.4210650571422654,0.30631007943276184,,,0.8654,,0.30631007943276184,0.0,,1.0,0.1346,0.5269553266345748
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3390203599240511,0.3390203599240511,0.3893081584956924,0.44740215377044645,0.3390203599240511,,,0.8978,,0.3390203599240511,0.0,,1.0,0.1022,0.5500332124579467
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33551440786255776,0.33551440786255776,0.36228633965384777,0.5301595514863869,0.33551440786255776,,,0.9158,,0.33551440786255776,0.0,,1.0,0.0842,0.574766998140183
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3192490962467092,0.3192490962467092,0.3977574112189844,0.46843908772919524,0.3192490962467092,,,0.892,,0.3192490962467092,0.0,,1.0,0.108,0.547775934222661
