evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8446909667194928,0.4223454833597464,0.7311385459533608,,0.3689521257359001,0.2692375579192725,0.0960958336953574,0.7311385459533608,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7536794564883453,0.7379042514718002,0.026406035665294925,0.980806142034549,0.9766,0.2887569117345894,0.2849080644170318
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8631436314363143,0.43157181571815717,0.7592371871275327,,0.4472547128659239,0.35403847338242217,0.10878135004962629,0.7592371871275327,1.0,0.9532823197744664,0.04671768022553363,0.0,0.9315718157181572,0.8945094257318478,0.025824394119984106,0.9532823197744664,0.9638,0.1122639551774227,0.4105068255938737
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8322115384615385,0.41610576923076925,0.7126389460683409,,0.44073544515602664,0.3498328049269911,0.06705920727421909,0.7126389460683409,1.0,0.9642162582652665,0.035783741734733567,0.0,0.9161057692307693,0.8814708903120533,0.027583367641004528,0.9642162582652665,0.9682,0.13034497004751083,0.3908217619297212
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8453477294379168,0.4226738647189584,0.7321232123212321,,0.45045040200205766,0.46033017952918354,0.07950351917655626,0.7321232123212321,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9226738647189584,0.9009008040041153,0.030803080308030802,0.9629164047768699,0.9652,0.08930791545793618,0.40682327483705183
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8515925005647165,0.42579625028235824,0.7415420928402833,,0.4146646238281584,0.39128913965858286,0.18986222671486802,0.7415420928402833,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8692462095988758,0.8293292476563168,0.025177025963808025,0.9422294548413345,0.9588,0.18168544013350021,0.3815143344228942
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8324922676216833,0.41624613381084163,0.7130507529280535,,0.36472945019914016,0.2577157788427948,0.290745638981076,0.7130507529280535,0.7595473833097596,0.693069306930693,0.06647807637906648,0.24045261669024046,0.7960198254657214,0.7294589003982803,0.026213050752928055,0.9335219236209336,0.9624,0.2649625935162095,0.3574203994736025
