evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.869162049078367,0.4345810245391835,0.7686,,0.28972068302612236,,,0.7686,,,,,0.869162049078367,0.869162049078367,0.062,,0.938,0.18059701492537314,0.48272576531740186
1,5000,10000,5000,1,0,0,0,False,Benign,0.8555733577477683,0.42778667887388416,0.7476,,0.2851911192492561,,,0.7476,,,,,0.8555733577477683,0.8555733577477683,0.111,,0.889,0.15905511811023623,0.4746046644985373
2,10000,15000,5000,1,0,0,0,False,Benign,0.8709495314440555,0.43547476572202776,0.7714,,0.2903165104813518,,,0.7714,,,,,0.8709495314440555,0.8709495314440555,0.112,,0.888,0.1313063063063063,0.4767529044478419
3,15000,20000,5000,1,0,0,0,False,Benign,0.8629903354178511,0.43149516770892554,0.759,,0.2876634451392837,,,0.759,,,,,0.8629903354178511,0.8629903354178511,0.094,,0.906,0.16225165562913907,0.46213674996069415
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8347652347652348,0.4173826173826174,0.71639231824417,,0.37187596918816734,0.27016480962942346,0.10159251097262045,0.71639231824417,0.6626679462571977,0.6444337811900192,0.018234165067178502,0.3373320537428023,0.7487165905112163,0.7437519383763347,0.019890260631001373,0.9817658349328215,0.9808,0.300163132137031,0.28940099646943296
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8530416951469583,0.42652084757347913,0.7437425506555423,,0.4429953821926208,0.35350898350899823,0.11336780212717036,0.7437425506555423,1.0,0.9565042287555376,0.04349577124446234,0.0,0.9265208475734792,0.8859907643852416,0.01628923321414382,0.9565042287555376,0.9702,0.12451041022469594,0.4133980754494014
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.817429406037001,0.4087147030185005,0.6912309592424866,,0.43520525035640534,0.34944417594019483,0.0725509967319241,0.6912309592424866,1.0,0.9657720731232984,0.034227926876701675,0.0,0.9087147030185005,0.8704105007128107,0.018526142445450804,0.9657720731232984,0.9734,0.1448530922539552,0.39158294703632013
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.82368165642187,0.411840828210935,0.7002200220022002,,0.4441191718694426,0.46041419996299665,0.08336151025536243,0.7002200220022002,1.0,0.9641734758013828,0.035826524198617225,0.0,0.9118408282109349,0.8882383437388852,0.028052805280528052,0.9641734758013828,0.967,0.10217166494312306,0.40803392583481096
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8347467338986936,0.4173733669493468,0.7163650668764752,,0.40726658505604574,0.3941264279137858,0.2077668001016607,0.7163650668764752,0.8820179007323027,0.8291293734743694,0.05288852725793328,0.11798209926769732,0.8583823173154981,0.8145331701120915,0.016522423288749016,0.9471114727420668,0.9656,0.2007042253521127,0.378385182779863
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8200065811122079,0.41000329055610396,0.6949247071946458,,0.3571561366381393,0.2551254643225245,0.3004995065676594,0.6949247071946458,0.7468175388967468,0.6944837340876945,0.05233380480905234,0.2531824611032532,0.7834120600044774,0.7143122732762786,0.01784718349135527,0.9476661951909476,0.9724,0.28547922665569725,0.35242810703842764
10,50000,55000,5000,1,0,0,0,False,Benign,0.8157271435338702,0.4078635717669351,0.6888,,0.20393178588346755,,,0.6888,,,,,0.8157271435338702,0.8157271435338702,0.0238,,0.9762,0.29440688383527963,0.3793926528156126
11,55000,60000,5000,1,0,0,0,False,Benign,0.7989430699015133,0.39947153495075666,0.6652,,0.19973576747537833,,,0.6652,,,,,0.7989430699015133,0.7989430699015133,0.046,,0.954,0.3027253668763103,0.35912445617907646
12,60000,65000,5000,1,0,0,0,False,Benign,0.8130563798219584,0.4065281899109792,0.685,,0.2032640949554896,,,0.685,,,,,0.8130563798219584,0.8130563798219584,0.0284,,0.9716,0.2949773569370111,0.38400111904558965
13,65000,70000,5000,1,1,0,1819,True,Benign|DoS,0.809283174246678,0.404641587123339,0.6796604841244892,,0.21005024527476174,0.32875215343648145,0.4749541109518636,0.6796604841244892,0.14898295766904893,0.14898295766904893,0.0,0.8510170423309511,0.4791330659578634,0.4201004905495235,0.025463690663313422,1.0,0.9838,0.5053872738361456,0.1586568805849503
14,70000,75000,5000,1,1,0,3219,True,Benign|DoS,0.8150365934797072,0.4075182967398536,0.6878158338012352,,0.43910253195451643,0.46345670907412684,0.06553592257090872,0.6878158338012352,1.0,0.9602360981671326,0.03976390183286735,0.0,0.9075182967398536,0.8782050639090329,0.04211117349803481,0.9602360981671326,0.9594,0.1002710027100271,0.42615325634182943
15,75000,80000,5000,1,1,0,2720,True,Benign|DoS,0.8334612432847276,0.4167306216423638,0.7144736842105263,,0.4420135018744701,0.37730067226614633,0.08957914086687307,0.7144736842105263,1.0,0.9639705882352941,0.03602941176470588,0.0,0.9167306216423639,0.8840270037489402,0.02017543859649123,0.9639705882352941,0.9712,0.12458813838550246,0.42389085506827756
16,80000,85000,5000,1,1,0,2674,True,Benign|DoS,0.7954427757638529,0.39772138788192646,0.6603611349957008,,0.42235284285083197,0.3668857038214649,0.10330008212583067,0.6603611349957008,0.9708302169035153,0.9401645474943904,0.030665669409124907,0.02916978309648467,0.8831364963336841,0.8447056857016639,0.027515047291487533,0.9693343305908751,0.9708,0.16563658838071693,0.40698527799866785
17,85000,90000,5000,1,1,0,1730,True,Benign|DoS,0.7834821428571429,0.39174107142857145,0.6440366972477064,,0.3976412320855923,0.22715575744889366,0.13134857082250623,0.6440366972477064,0.9132947976878613,0.8647398843930636,0.048554913294797684,0.08670520231213873,0.8483884702725021,0.7952824641711846,0.09755351681957186,0.9514450867052023,0.9194,0.21644550793996084,0.33559632267911454
18,90000,95000,5000,1,1,0,14,True,Benign|DoS,0.7911261971148018,0.3955630985574009,0.6544324107501003,,0.19749425009078805,0.010029720222148448,0.829264798578878,0.6544324107501003,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.4669916699859723,0.3949885001815761,0.09065383072603289,0.8571428571428571,0.9092,0.2822261328640563,0.3628441308888182
19,95000,100000,5000,1,0,0,0,False,Benign,0.798654493032196,0.399327246516098,0.6648,,0.199663623258049,,,0.6648,,,,,0.798654493032196,0.798654493032196,0.0426,,0.9574,0.3056193858366409,0.3651073424593669
20,100000,105000,5000,1,0,0,0,False,Benign,0.8066825775656324,0.4033412887828162,0.676,,0.2016706443914081,,,0.676,,,,,0.8066825775656324,0.8066825775656324,0.0414,,0.9586,0.2948049238472773,0.3764006756254128
21,105000,110000,5000,1,0,0,0,False,Benign,0.8232525300070604,0.4116262650035302,0.6996,,0.2058131325017651,,,0.6996,,,,,0.8232525300070604,0.8232525300070604,0.0292,,0.9708,0.27935723114956734,0.3956348028944974
22,110000,115000,5000,1,0,0,0,False,Benign,0.8366682177757097,0.4183341088878548,0.7192,,0.2091670544439274,,,0.7192,,,,,0.8366682177757097,0.8366682177757097,0.0232,,0.9768,0.26371826371826373,0.4063685623982609
23,115000,120000,5000,1,0,0,0,False,Benign,0.843262001156738,0.421631000578369,0.729,,0.2108155002891845,,,0.729,,,,,0.843262001156738,0.843262001156738,0.0266,,0.9734,0.25107869324018905,0.41549157072102133
