evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.869162049078367,0.4345810245391835,0.7686,,0.28972068302612236,,,0.7686,,,,,0.869162049078367,0.869162049078367,0.062,,0.938,0.18059701492537314,0.48272576531740186
1,5000,10000,5000,1,0,0,0,False,Benign,0.8555733577477683,0.42778667887388416,0.7476,,0.2851911192492561,,,0.7476,,,,,0.8555733577477683,0.8555733577477683,0.111,,0.889,0.15905511811023623,0.4746046644985373
2,10000,15000,5000,1,0,0,0,False,Benign,0.8709495314440555,0.43547476572202776,0.7714,,0.2903165104813518,,,0.7714,,,,,0.8709495314440555,0.8709495314440555,0.112,,0.888,0.1313063063063063,0.4767529044478419
3,15000,20000,5000,1,0,0,0,False,Benign,0.8629903354178511,0.43149516770892554,0.759,,0.2876634451392837,,,0.759,,,,,0.8629903354178511,0.8629903354178511,0.094,,0.906,0.16225165562913907,0.46213674996069415
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8347652347652348,0.4173826173826174,0.71639231824417,,0.37213803105896515,0.2694057653410645,0.09899465915762923,0.71639231824417,0.6626679462571977,0.6444337811900192,0.018234165067178502,0.3373320537428023,0.7487165905112163,0.7442760621179303,0.019204389574759947,0.9817658349328215,0.9812,0.3004484304932735,0.2936247706749287
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8538251366120219,0.42691256830601093,0.7449344457687723,,0.44368117752252856,0.35296943034710326,0.113314039641193,0.7449344457687723,1.0,0.9565042287555376,0.04349577124446234,0.0,0.9269125683060109,0.8873623550450571,0.01628923321414382,0.9565042287555376,0.9702,0.12389198103483817,0.41970536718578594
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8180048661800486,0.4090024330900243,0.6920543433511733,,0.43586536115924995,0.3487274821644905,0.0693429692652906,0.6920543433511733,1.0,0.9657720731232984,0.034227926876701675,0.0,0.9090024330900244,0.8717307223184999,0.018526142445450804,0.9657720731232984,0.9734,0.14444216149578795,0.39864180199594995
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8244422890397672,0.4122211445198836,0.7013201320132013,,0.444457371514137,0.46028276627494435,0.08334353234192056,0.7013201320132013,1.0,0.9641734758013828,0.035826524198617225,0.0,0.9122211445198836,0.888914743028274,0.028052805280528052,0.9641734758013828,0.967,0.10175801447776629,0.41602586587394297
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.83447959651536,0.41723979825768,0.7159716758457907,,0.40746510118823104,0.39263364048382576,0.20105610607537874,0.7159716758457907,0.8820179007323027,0.8291293734743694,0.05288852725793328,0.11798209926769732,0.8582487486238313,0.8149302023764621,0.016129032258064516,0.9471114727420668,0.9658,0.2010768275005177,0.38168732206048606
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8198124074378805,0.40990620371894027,0.6946458449525934,,0.3576003422645588,0.2570253820229967,0.3033145558201744,0.6946458449525934,0.7468175388967468,0.6944837340876945,0.05233380480905234,0.2531824611032532,0.7833149731673137,0.7152006845291176,0.01784718349135527,0.9476661951909476,0.9724,0.28568490333196217,0.354764022967834
10,50000,55000,5000,1,0,0,0,False,Benign,0.8158673771462404,0.4079336885731202,0.689,,0.2039668442865601,,,0.689,,,,,0.8158673771462404,0.8158673771462404,0.0234,,0.9766,0.2944910915420848,0.37993553842341843
11,55000,60000,5000,1,0,0,0,False,Benign,0.7987987987987988,0.3993993993993994,0.665,,0.1996996996996997,,,0.665,,,,,0.7987987987987988,0.7987987987987988,0.0458,,0.9542,0.3030811150702159,0.35909638593739435
12,60000,65000,5000,1,0,0,0,False,Benign,0.8141823787501482,0.4070911893750741,0.6866,,0.20354559468753705,,,0.6866,,,,,0.8141823787501482,0.8141823787501482,0.0276,,0.9724,0.2939119703825586,0.3858836083335916
13,65000,70000,5000,1,1,0,1819,True,Benign|DoS,0.8103964098728497,0.40519820493642483,0.6812323168814838,,0.21052960843095275,0.32820139990374264,0.4738858868429044,0.6812323168814838,0.14898295766904893,0.14898295766904893,0.0,0.8510170423309511,0.4796896837709493,0.4210592168619055,0.024834957560515562,1.0,0.9842,0.5045722414143466,0.16060526333650932
14,70000,75000,5000,1,1,0,3219,True,Benign|DoS,0.8177895784931961,0.40889478924659806,0.6917462099943852,,0.4392146940721662,0.46378550934832047,0.06671766928499875,0.6917462099943852,0.9925442684063374,0.95278036657347,0.03976390183286735,0.007455731593662628,0.9051669234497668,0.8784293881443324,0.04098820887142055,0.9602360981671326,0.9598,0.10418837257762034,0.42876180884268994
15,75000,80000,5000,1,1,0,2720,True,Benign|DoS,0.8340577857325492,0.4170288928662746,0.7153508771929824,,0.4423293206974498,0.3764347219452717,0.08410861713106296,0.7153508771929824,1.0,0.9639705882352941,0.03602941176470588,0.0,0.9170288928662746,0.8846586413948996,0.02017543859649123,0.9639705882352941,0.9712,0.12417627677100494,0.4258691097999608
16,80000,85000,5000,1,1,0,2674,True,Benign|DoS,0.7970002585983967,0.39850012929919837,0.6625107480653483,,0.42259149189253564,0.36706487628221024,0.10328947072249509,0.6625107480653483,0.9678384442782348,0.93717277486911,0.030665669409124907,0.03216155572176515,0.8824193514383158,0.8451829837850713,0.02708512467755804,0.9693343305908751,0.971,0.16642636457260557,0.40894357127849873
17,85000,90000,5000,1,1,0,1730,True,Benign|DoS,0.7834821428571429,0.39174107142857145,0.6440366972477064,,0.3980433437091987,0.22741042337952658,0.1319308479609694,0.6440366972477064,0.9132947976878613,0.8647398843930636,0.048554913294797684,0.08670520231213873,0.8483884702725021,0.7960866874183974,0.09755351681957186,0.9514450867052023,0.9194,0.21644550793996084,0.34053929036790953
18,90000,95000,5000,1,1,0,14,True,Benign|DoS,0.7921511627906976,0.3960755813953488,0.6558363417569194,,0.19775036284470246,0.010120350536580523,0.8304681680132944,0.6558363417569194,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.4675041528239202,0.3955007256894049,0.09045326915363017,0.8571428571428571,0.9094,0.2808445128656257,0.3645743481222506
19,95000,100000,5000,1,0,0,0,False,Benign,0.7990873063528281,0.39954365317641405,0.6654,,0.19977182658820702,,,0.6654,,,,,0.7990873063528281,0.7990873063528281,0.0418,,0.9582,0.3055729492798998,0.36599631182826553
20,100000,105000,5000,1,0,0,0,False,Benign,0.8072519083969466,0.4036259541984733,0.6768,,0.20181297709923665,,,0.6768,,,,,0.8072519083969466,0.8072519083969466,0.0412,,0.9588,0.29411764705882354,0.3774717164859237
21,105000,110000,5000,1,0,0,0,False,Benign,0.8246356370474848,0.4123178185237424,0.7016,,0.2061589092618712,,,0.7016,,,,,0.8246356370474848,0.8246356370474848,0.0288,,0.9712,0.2775947281713344,0.3979417120526425
22,110000,115000,5000,1,0,0,0,False,Benign,0.8361266294227188,0.4180633147113594,0.7184,,0.2090316573556797,,,0.7184,,,,,0.8361266294227188,0.8361266294227188,0.023,,0.977,0.2646878198567042,0.40590524237487935
23,115000,120000,5000,1,0,0,0,False,Benign,0.8441978733240869,0.42209893666204346,0.7304,,0.21104946833102173,,,0.7304,,,,,0.8441978733240869,0.8441978733240869,0.0262,,0.9738,0.24994865475456973,0.41715141785210236
