evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.869162049078367,0.4345810245391835,0.7686,,0.28972068302612236,,,0.7686,,,,,0.869162049078367,0.869162049078367,0.062,,0.938,0.18059701492537314,0.48272576531740186
1,5000,10000,5000,1,0,0,0,False,Benign,0.8555733577477683,0.42778667887388416,0.7476,,0.2851911192492561,,,0.7476,,,,,0.8555733577477683,0.8555733577477683,0.111,,0.889,0.15905511811023623,0.4746046644985373
2,10000,15000,5000,1,0,0,0,False,Benign,0.8709495314440555,0.43547476572202776,0.7714,,0.2903165104813518,,,0.7714,,,,,0.8709495314440555,0.8709495314440555,0.112,,0.888,0.1313063063063063,0.4767529044478419
3,15000,20000,5000,1,0,0,0,False,Benign,0.8629903354178511,0.43149516770892554,0.759,,0.2876634451392837,,,0.759,,,,,0.8629903354178511,0.8629903354178511,0.094,,0.906,0.16225165562913907,0.46213674996069415
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.9149767441860465,0.45748837209302323,0.843278463648834,,0.19094579903711756,0.28271839554360845,0.16080549697347876,0.843278463648834,0.019193857965451054,0.0,0.019193857965451054,0.980806142034549,0.46708530107574875,0.3818915980742351,0.044238683127572016,0.980806142034549,0.9662,0.49099565307389775,0.29983955092304454
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.9037456445993032,0.4518728222996516,0.824394119984108,,0.16112750427084951,0.39803843473186595,0.2688265105378473,0.824394119984108,0.04671768022553363,0.0,0.04671768022553363,0.9532823197744664,0.47523166241241843,0.32225500854169903,0.04370282081843464,0.9532823197744664,0.9548,0.5653540008378718,0.2089202474421461
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8759833410458121,0.43799167052290605,0.7793330588719638,,0.1567312468951813,0.3794183604436297,0.19367509058105906,0.7793330588719638,0.03500583430571762,0.0,0.03500583430571762,0.9649941656942824,0.45549458767576484,0.3134624937903626,0.05063812268423219,0.9649941656942824,0.9574,0.6045540004177982,0.21628355365825053
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8774313059586292,0.4387156529793146,0.7816281628162817,,0.12986656918296471,0.5086902709654828,0.23606002963589884,0.7816281628162817,0.03708359522313011,0.0,0.03708359522313011,0.9629164047768699,0.45725745059087963,0.25973313836592943,0.041804180418041806,0.9629164047768699,0.9612,0.704327923429047,0.17093459259809018
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8887431693989071,0.44437158469945354,0.7997639653815893,,0.1496393346091565,0.4561555968653721,0.37920334635247455,0.7997639653815893,0.05288852725793328,0.0,0.05288852725793328,0.9471114727420668,0.47081584832842016,0.299278669218313,0.04681353265145555,0.9471114727420668,0.9502,0.5720900862976216,0.17479213015850223
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.899831262463568,0.449915631231784,0.8179029559397658,,0.18900631524681016,0.2665325279268098,0.38583135263570184,0.8179029559397658,0.05374823196605375,0.0,0.05374823196605375,0.9462517680339463,0.4767897472148109,0.3780126304936203,0.046291132180702736,0.9462517680339463,0.9516,0.3835645229087852,0.2765020021999599
10,50000,55000,5000,1,0,0,0,False,Benign,0.8924576365045963,0.44622881825229815,0.8058,,0.29748587883486544,,,0.8058,,,,,0.8924576365045963,0.8924576365045963,0.0456,,0.9544,0.15569991617770326,0.4982951328749427
11,55000,60000,5000,1,0,0,0,False,Benign,0.8529479238357421,0.42647396191787107,0.7436,,0.28431597461191405,,,0.7436,,,,,0.8529479238357421,0.8529479238357421,0.0722,,0.9278,0.1985341668463031,0.43876281199112704
12,60000,65000,5000,1,0,0,0,False,Benign,0.8847998215679714,0.4423999107839857,0.7934,,0.2949332738559905,,,0.7934,,,,,0.8847998215679714,0.8847998215679714,0.0544,,0.9456,0.1609560067681895,0.4940576490625772
13,65000,70000,5000,1,1,0,1819,True,Benign|DoS,0.8725855041644516,0.4362927520822258,0.7739704495441685,,0.16673438981443858,0.3324149451312979,0.4886457334375576,0.7739704495441685,0.0,0.0,0.0,1.0,0.4362927520822258,0.33346877962887717,0.05972964476579692,1.0,0.962,0.4881496881496882,0.17134290733285695
14,70000,75000,5000,1,1,0,3219,True,Benign|DoS,0.8805782526712759,0.44028912633563794,0.7866367209432903,,0.15,0.525748681360872,0.2666721785775398,0.7866367209432903,0.0403852127990059,0.0,0.0403852127990059,0.9596147872009941,0.46048173273514087,0.3,0.07748455923638406,0.9596147872009941,0.9464,0.7039306846999155,0.15558664844841605
15,75000,80000,5000,1,1,0,2720,True,Benign|DoS,0.8888888888888888,0.4444444444444444,0.8,,0.16061993659739346,0.5057468083286183,0.445953302373581,0.8,0.0375,0.0,0.0375,0.9625,0.4631944444444444,0.3212398731947869,0.03859649122807018,0.9625,0.962,0.6207900207900208,0.09982962926059571
16,80000,85000,5000,1,1,0,2674,True,Benign|DoS,0.8614782183064121,0.43073910915320607,0.7566638005159071,,0.1543859649122807,0.4739794722209314,0.414500064633093,0.7566638005159071,0.031413612565445025,0.0,0.031413612565445025,0.9685863874345549,0.4464459154359286,0.3087719298245614,0.061478933791917455,0.9685863874345549,0.9546,0.631259166142887,0.11898328848891987
17,85000,90000,5000,1,1,0,1730,True,Benign|DoS,0.8430921634530338,0.4215460817265169,0.7287461773700306,,0.18061239957556466,0.24662864477687205,0.24246168531579784,0.7287461773700306,0.05202312138728324,0.0,0.05202312138728324,0.9479768786127167,0.44755764242015855,0.3612247991511293,0.11406727828746177,0.9479768786127167,0.9074,0.4747630592902799,0.22403408414963333
18,90000,95000,5000,1,1,0,14,True,Benign|DoS,0.8643662453023574,0.4321831226511787,0.7611311672683514,,0.21579665643125212,0.009473073760302913,0.8203827860867572,0.7611311672683514,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.5036116940797501,0.43159331286250424,0.11271560369033293,0.8571428571428571,0.8872,0.1444995491433724,0.47093368415643916
19,95000,100000,5000,1,0,0,0,False,Benign,0.8651838402178847,0.4325919201089424,0.7624,,0.28839461340596156,,,0.7624,,,,,0.8651838402178847,0.8651838402178847,0.077,,0.923,0.17399783315276274,0.46424971372261475
20,100000,105000,5000,1,0,0,0,False,Benign,0.8681380871533673,0.43406904357668363,0.767,,0.2893793623844558,,,0.767,,,,,0.8681380871533673,0.8681380871533673,0.0718,,0.9282,0.17366946778711484,0.4686964341017698
21,105000,110000,5000,1,0,0,0,False,Benign,0.8958816385116485,0.44794081925582424,0.8114,,0.29862721283721616,,,0.8114,,,,,0.8958816385116485,0.8958816385116485,0.057,,0.943,0.1395546129374337,0.509043168599755
22,110000,115000,5000,1,0,0,0,False,Benign,0.9008573312816004,0.4504286656408002,0.8196,,0.3002857770938668,,,0.8196,,,,,0.9008573312816004,0.9008573312816004,0.0496,,0.9504,0.13762626262626262,0.5082890726035946
23,115000,120000,5000,1,0,0,0,False,Benign,0.9105567055234774,0.4552783527617387,0.8358,,0.30351890184115915,,,0.8358,,,,,0.9105567055234774,0.9105567055234774,0.0436,,0.9564,0.1260978670012547,0.52396027564565
