evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9884685413716366,0.16474475689527276,0.9772,,0.32948951379054553,,,0.9772,,0.9884685413716366,0.0,,1.0,0.0228,0.6309279315119193
1,5000,10000,5000,1,0,0,0,False,Benign,0.9903069466882067,0.16505115778136778,0.9808,,0.33010231556273556,,,0.9808,,0.9903069466882067,0.0,,1.0,0.0192,0.6358369937466379
2,10000,15000,5000,1,0,0,0,False,Benign,0.9931534434152235,0.16552557390253725,0.9864,,0.3310511478050745,,,0.9864,,0.9931534434152235,0.0,,1.0,0.0136,0.6226061174652402
3,15000,20000,5000,1,0,0,0,False,Benign,0.9849776695087292,0.16416294491812153,0.9704,,0.32832588983624306,,,0.9704,,0.9849776695087292,0.0,,1.0,0.0296,0.6087084384909135
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3170542639359087,0.3170542639359087,0.3941519859389824,0.44903230084397905,0.3170542639359087,,,0.9434,,0.3170542639359087,0.0,,1.0,0.0566,0.585103558750233
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2944874417738289,0.2944874417738289,0.32470787959625275,0.4511559649074158,0.2944874417738289,,,0.8896,,0.2944874417738289,0.0,,1.0,0.1104,0.5462716627003859
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3250980706301762,0.3250980706301762,0.3818477690813699,0.45760248971202727,0.3250980706301762,,,0.8684,,0.3250980706301762,0.0,,1.0,0.1316,0.5220104788575275
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32285026292976843,0.32285026292976843,0.37892222344902704,0.5085836320441364,0.32285026292976843,,,0.9082,,0.32285026292976843,0.0,,1.0,0.0918,0.5582007897210471
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.332802853475364,0.332802853475364,0.3852108098957692,0.48744322925719635,0.332802853475364,,,0.926,,0.332802853475364,0.0,,1.0,0.074,0.5716639726190356
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31077880947445563,0.31077880947445563,0.3840687987056122,0.4418317607749419,0.31077880947445563,,,0.8704,,0.31077880947445563,0.0,,1.0,0.1296,0.526481369741514
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2863080696154982,0.2863080696154982,0.3317925647900548,0.44545933385443176,0.2863080696154982,,,0.8912,,0.2863080696154982,0.0,,1.0,0.1088,0.5431293315301988
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30454496393919844,0.30454496393919844,0.35637932928619875,0.5085202334042217,0.30454496393919844,,,0.9204,,0.30454496393919844,0.0,,1.0,0.0796,0.5713161406721631
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29733672316758486,0.29733672316758486,0.36190075265234406,0.44149989974371007,0.29733672316758486,,,0.8656,,0.29733672316758486,0.0,,1.0,0.1344,0.521651203698097
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3335628120761665,0.3335628120761665,0.37819236764859326,0.4835672078025213,0.3335628120761665,,,0.901,,0.3335628120761665,0.0,,1.0,0.099,0.5485266706373646
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.309177981739795,0.309177981739795,0.3509854611941095,0.5169124287960586,0.309177981739795,,,0.9132,,0.309177981739795,0.0,,1.0,0.0868,0.5681868765245246
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3110630006646207,0.3110630006646207,0.3676566423991187,0.47446256816814525,0.3110630006646207,,,0.8912,,0.3110630006646207,0.0,,1.0,0.1088,0.5428868816116719
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3260751715450905,0.3260751715450905,0.4056280582131515,0.4391597328812867,0.3260751715450905,,,0.8814,,0.3260751715450905,0.0,,1.0,0.1186,0.5316659703054698
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31929455090053604,0.31929455090053604,0.3701562681495825,0.4710746525626209,0.31929455090053604,,,0.899,,0.31929455090053604,0.0,,1.0,0.101,0.5586507259214235
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30190007037537864,0.30190007037537864,0.3345188943200703,0.4700682765991558,0.30190007037537864,,,0.91,,0.30190007037537864,0.0,,1.0,0.09,0.552812976591056
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3208810967620018,0.3208810967620018,0.36290826899073036,0.47354324737595155,0.3208810967620018,,,0.8794,,0.3208810967620018,0.0,,1.0,0.1206,0.5278963566279924
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3136735735003733,0.3136735735003733,0.3425647764187764,0.4949941665690156,0.3136735735003733,,,0.9218,,0.3136735735003733,0.0,,1.0,0.0782,0.5523670334336415
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34679905266516825,0.34679905266516825,0.3951841786988977,0.5069374226172466,0.34679905266516825,,,0.919,,0.34679905266516825,0.0,,1.0,0.081,0.5690891012163815
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3005401093457574,0.3005401093457574,0.3197156447723066,0.4618626954556571,0.3005401093457574,,,0.8764,,0.3005401093457574,0.0,,1.0,0.1236,0.5327649351076931
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3514408193445504,0.3514408193445504,0.41503111763636813,0.48264909852154225,0.3514408193445504,,,0.9034,,0.3514408193445504,0.0,,1.0,0.0966,0.5527885040530985
