evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9002529418233807,0.45012647091169034,0.8186,,0.3000843139411269,,,0.8186,,,,,0.9002529418233807,0.9002529418233807,0.0638,,0.9362,0.12561418500320445,0.5212008057374992
1,5000,10000,5000,1,0,0,0,False,Benign,0.88268156424581,0.441340782122905,0.79,,0.29422718808193665,,,0.79,,,,,0.88268156424581,0.88268156424581,0.1122,,0.8878,0.11015994593376886,0.5065570368233356
2,10000,15000,5000,1,0,0,0,False,Benign,0.8911066755378133,0.44555333776890665,0.8036,,0.29703555851260444,,,0.8036,,,,,0.8911066755378133,0.8911066755378133,0.114,,0.886,0.09300225733634311,0.5000078224848385
3,15000,20000,5000,1,0,0,0,False,Benign,0.8815568728330164,0.4407784364165082,0.7882,,0.2938522909443388,,,0.7882,,,,,0.8815568728330164,0.8815568728330164,0.107,,0.893,0.11735722284434491,0.4807464631495605
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8627145085803433,0.43135725429017163,0.7585733882030178,,0.16818635416514174,0.2739427209926195,0.12236249009370499,0.7585733882030178,0.02015355086372361,0.003838771593090211,0.016314779270633396,0.9798464491362764,0.44143402972203344,0.3363727083302835,0.03017832647462277,0.9836852207293666,0.9756,0.5448954489544895,0.3399534655459504
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8808359270787016,0.4404179635393508,0.7870480731029003,,0.16720506313867514,0.36358329308145937,0.18445956941048952,0.7870480731029003,0.07088199758356827,0.03705195328231978,0.03383004430124849,0.9291180024164317,0.47585896233113495,0.3344101262773503,0.03774334525228447,0.9661699556987515,0.9642,0.5700062227753578,0.34349881113186503
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8652184069142723,0.43260920345713616,0.7624536846438864,,0.15130873927314764,0.3560930584583633,0.12090759923323757,0.7624536846438864,0.043562816024893036,0.014780241151302996,0.028782574873590042,0.9564371839751069,0.4543906114695827,0.3026174785462953,0.03993412927130506,0.97121742512641,0.9658,0.6086146200041417,0.36558182043057763
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8605452836101536,0.4302726418050768,0.7552255225522553,,0.1285425189040803,0.4743697758463218,0.1518870931719193,0.7552255225522553,0.04399748585795098,0.01697045883092395,0.02702702702702703,0.9560025141420491,0.45227138473405226,0.2570850378081606,0.040154015401540157,0.972972972972973,0.9682,0.7052261929353439,0.34113505890925605
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8709749056184766,0.4354874528092383,0.7714398111723053,,0.15258442233105918,0.4364068049937492,0.31336364375481335,0.7714398111723053,0.06590724165988608,0.015459723352318959,0.05044751830756713,0.934092758340114,0.4684410736391813,0.30516884466211835,0.036585365853658534,0.9495524816924329,0.9566,0.5820614676980974,0.25422085066411737
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8555927876176799,0.42779639380883994,0.7476296709425544,,0.18432003694097504,0.271867507967903,0.3541376924721394,0.7476296709425544,0.07496463932107496,0.014144271570014143,0.06082036775106082,0.925035360678925,0.46527871346937744,0.3686400738819501,0.03625209146681539,0.9391796322489392,0.9568,0.4354096989966555,0.26548607624470993
10,50000,55000,5000,1,0,0,0,False,Benign,0.845665473854323,0.4228327369271615,0.7326,,0.21141636846358075,,,0.7326,,,,,0.845665473854323,0.845665473854323,0.032,,0.968,0.2431818181818182,0.41386009567805776
11,55000,60000,5000,1,0,0,0,False,Benign,0.8342270925623688,0.4171135462811844,0.7156,,0.2085567731405922,,,0.7156,,,,,0.8342270925623688,0.8342270925623688,0.0616,,0.9384,0.23742540494458653,0.3963807772547015
12,60000,65000,5000,1,0,0,0,False,Benign,0.8647973663298899,0.43239868316494495,0.7618,,0.21619934158247248,,,0.7618,,,,,0.8647973663298899,0.8647973663298899,0.0406,,0.9594,0.20596205962059622,0.44959729388931824
13,65000,70000,5000,1,1,0,1819,True,Benign|DoS,0.854106628242075,0.4270533141210375,0.7453630933668658,,0.16270930551743068,0.31947801467600034,0.4580960102062843,0.7453630933668658,0.0,0.0,0.0,1.0,0.4270533141210375,0.32541861103486136,0.04275385099025464,1.0,0.9728,0.5125411184210527,0.13880763105092167
14,70000,75000,5000,1,1,0,3219,True,Benign|DoS,0.8692063492063492,0.4346031746031746,0.7686692869174621,,0.1445227179623683,0.4821462883798443,0.16603829138437745,0.7686692869174621,0.04597701149425287,0.014290152221186705,0.03168685927306617,0.9540229885057471,0.45759168035030107,0.2890454359247366,0.06906232453677709,0.9683131407269339,0.955,0.7036649214659686,0.31336266822319997
