evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.99000100999899,0.165000168333165,0.9802,,0.33000033666633,,,0.9802,,0.99000100999899,0.0,,1.0,0.0198,0.6374117913315179
1,5000,10000,5000,1,0,0,0,False,Benign,0.9914271306101866,0.16523785510169778,0.983,,0.33047571020339556,,,0.983,,0.9914271306101866,0.0,,1.0,0.017,0.6413491122309019
2,10000,15000,5000,1,0,0,0,False,Benign,0.9934574735782586,0.16557624559637643,0.987,,0.33115249119275286,,,0.987,,0.9934574735782586,0.0,,1.0,0.013,0.6285406539638752
3,15000,20000,5000,1,0,0,0,False,Benign,0.988673139158576,0.16477885652642935,0.9776,,0.3295577130528587,,,0.9776,,0.988673139158576,0.0,,1.0,0.0224,0.6202554927515062
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.379250010846007,0.379250010846007,0.46287376542262865,0.4867803790614395,0.379250010846007,,,0.9504,,0.379250010846007,0.0,,1.0,0.0496,0.5994971691940255
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29512849890678705,0.29512849890678705,0.3201024482280009,0.43464004732850203,0.29512849890678705,,,0.8896,,0.29512849890678705,0.0,,1.0,0.1104,0.5546935006636632
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3116879873757126,0.3116879873757126,0.35919264573970516,0.4192767268424946,0.3116879873757126,,,0.8646,,0.3116879873757126,0.0,,1.0,0.1354,0.5269927372461695
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.370032650536084,0.370032650536084,0.40148660329928026,0.54391348818935,0.370032650536084,,,0.918,,0.370032650536084,0.0,,1.0,0.082,0.5734501091170512
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34953577180782025,0.34953577180782025,0.39824279819438163,0.5016528457222909,0.34953577180782025,,,0.9318,,0.34953577180782025,0.0,,1.0,0.0682,0.583333670323704
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3063024300352721,0.3063024300352721,0.3679591223311975,0.4088427533167074,0.3063024300352721,,,0.8692,,0.3063024300352721,0.0,,1.0,0.1308,0.5338764972787337
