evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8571428571428571,0.42857142857142855,0.75,,0.37430284025506566,0.2695842197604552,0.09673464162249973,0.75,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7599054017000274,0.7486056805101313,0.027434842249657063,0.980806142034549,0.976,0.27704918032786885,0.2894041212788089
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8805870580386924,0.4402935290193462,0.7866507747318237,,0.4548285015709461,0.3545886999225171,0.10808787798347796,0.7866507747318237,1.0,0.9532823197744664,0.04671768022553363,0.0,0.9402935290193462,0.9096570031418922,0.027810885975367503,0.9532823197744664,0.9628,0.09700872455338595,0.4143480095166683
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8504495977283483,0.42522479886417414,0.7398106216550021,,0.4483035954769625,0.35059327256512773,0.06751301329600402,0.7398106216550021,1.0,0.9642162582652665,0.035783741734733567,0.0,0.9252247988641742,0.896607190953925,0.03046521202140799,0.9642162582652665,0.9668,0.11543235415804716,0.3938667150599607
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8587570621468926,0.4293785310734463,0.7524752475247525,,0.4550406932116525,0.46064151409603454,0.07906859196290464,0.7524752475247525,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9293785310734464,0.910081386423305,0.034103410341034104,0.9629164047768699,0.964,0.08049792531120332,0.4024933803825164
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8689655172413793,0.43448275862068964,0.7682926829268293,,0.4221838676422053,0.39074326050448294,0.1896157571512984,0.7682926829268293,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8779327179372072,0.8443677352844106,0.02793076317859953,0.9422294548413345,0.9574,0.16628368498015458,0.38916177255174234
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8486113340825172,0.4243056670412586,0.7370329057445622,,0.3742558883259677,0.2557733787047256,0.2885813997701261,0.7370329057445622,0.7595473833097596,0.693069306930693,0.06647807637906648,0.24045261669024046,0.8040793586961383,0.7485117766519354,0.03067484662576687,0.9335219236209336,0.9592,0.2445788156797331,0.37102979779841755
