evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9952778056867276,0.16587963428112126,0.9906,,0.3317592685622425,,,0.9906,,0.9952778056867276,0.0,,1.0,0.0094,0.6466100897692233
1,5000,10000,5000,1,0,0,0,False,Benign,0.9954796584630838,0.16591327641051398,0.991,,0.33182655282102796,,,0.991,,0.9954796584630838,0.0,,1.0,0.009,0.6476660643867748
2,10000,15000,5000,1,0,0,0,False,Benign,0.9970915655400662,0.16618192759001102,0.9942,,0.33236385518002204,,,0.9942,,0.9970915655400662,0.0,,1.0,0.0058,0.6369209084591225
3,15000,20000,5000,1,0,0,0,False,Benign,0.9912236457177444,0.1652039409529574,0.9826,,0.3304078819059148,,,0.9826,,0.9912236457177444,0.0,,1.0,0.0174,0.6261803315201793
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32331304390781823,0.32331304390781823,0.3622486191732303,0.4775115056209041,0.32331304390781823,,,0.9508,,0.32331304390781823,0.0,,1.0,0.0492,0.599272116010937
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2863201034171258,0.2863201034171258,0.32657976389298227,0.4498998535736622,0.2863201034171258,,,0.8952,,0.2863201034171258,0.0,,1.0,0.1048,0.5589196549241257
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3014588901682874,0.3014588901682874,0.35358566779583606,0.44118177345592413,0.3014588901682874,,,0.8722,,0.3014588901682874,0.0,,1.0,0.1278,0.5313537492707461
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.336635014511534,0.336635014511534,0.36629609598284935,0.5443047271386786,0.336635014511534,,,0.9206,,0.336635014511534,0.0,,1.0,0.0794,0.5747047676200348
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3229655408092269,0.3229655408092269,0.37030246349999923,0.5012668126926073,0.3229655408092269,,,0.9332,,0.3229655408092269,0.0,,1.0,0.0668,0.5835414214332851
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2932930826212142,0.2932930826212142,0.36917242508112885,0.4250422669355954,0.2932930826212142,,,0.8742,,0.2932930826212142,0.0,,1.0,0.1258,0.536481425407617
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28746063419445583,0.28746063419445583,0.32095270285016203,0.4578006218722669,0.28746063419445583,,,0.9012,,0.28746063419445583,0.0,,1.0,0.0988,0.5628880237739576
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3161814897890541,0.3161814897890541,0.3655526418068283,0.5351236741311748,0.3161814897890541,,,0.9282,,0.3161814897890541,0.0,,1.0,0.0718,0.5829730071591543
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28644236812858326,0.28644236812858326,0.3432707374708426,0.43005342690000187,0.28644236812858326,,,0.8718,,0.28644236812858326,0.0,,1.0,0.1282,0.5341925583504266
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32611530051966897,0.32611530051966897,0.361598417356384,0.4749961865087016,0.32611530051966897,,,0.9064,,0.32611530051966897,0.0,,1.0,0.0936,0.557488492304446
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3283633241120134,0.3283633241120134,0.3454799054705555,0.5598692159488815,0.3283633241120134,,,0.9252,,0.3283633241120134,0.0,,1.0,0.0748,0.5853388556956343
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30395934335837715,0.30395934335837715,0.35876024006538687,0.47528049144983797,0.30395934335837715,,,0.897,,0.30395934335837715,0.0,,1.0,0.103,0.5522286351136122
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3112673441061929,0.3112673441061929,0.3705792496960787,0.4122955488339387,0.3112673441061929,,,0.8868,,0.3112673441061929,0.0,,1.0,0.1132,0.5426414094056273
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32362622835046123,0.32362622835046123,0.3580288403051206,0.48411628792588496,0.32362622835046123,,,0.9098,,0.32362622835046123,0.0,,1.0,0.0902,0.5733386126869555
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3204295006430436,0.3204295006430436,0.35938361610810704,0.5064440626484783,0.3204295006430436,,,0.9214,,0.3204295006430436,0.0,,1.0,0.0786,0.5696583583484938
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2930705668535853,0.2930705668535853,0.3362215092694189,0.4372435458341718,0.2930705668535853,,,0.8786,,0.2930705668535853,0.0,,1.0,0.1214,0.5309932474192356
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29582178681862775,0.29582178681862775,0.32255904260351476,0.479854050113535,0.29582178681862775,,,0.9254,,0.29582178681862775,0.0,,1.0,0.0746,0.5624239251769079
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3873077926379092,0.3873077926379092,0.4077247605704341,0.5458680347681782,0.3873077926379092,,,0.9318,,0.3873077926379092,0.0,,1.0,0.0682,0.585079194085
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29586779550853876,0.29586779550853876,0.31242360506161704,0.45042015032119215,0.29586779550853876,,,0.8822,,0.29586779550853876,0.0,,1.0,0.1178,0.5433920908053534
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3515131425535855,0.3515131425535855,0.4082829399219987,0.4790150658313517,0.3515131425535855,,,0.9112,,0.3515131425535855,0.0,,1.0,0.0888,0.5654727406102353
