evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.8875292023584381,0.44376460117921906,0.7978,,0.2958430674528127,,,0.7978,,,,,0.8875292023584381,0.8875292023584381,0.0624,,0.9376,0.14910409556313994,0.5043523734767443
1,5000,10000,5000,1,0,0,0,False,Benign,0.871331828442438,0.435665914221219,0.772,,0.290443942814146,,,0.772,,,,,0.871331828442438,0.871331828442438,0.1124,,0.8876,0.1302388463271744,0.4919918051908918
2,10000,15000,5000,1,0,0,0,False,Benign,0.8799283154121864,0.4399641577060932,0.7856,,0.2933094384707288,,,0.7856,,,,,0.8799283154121864,0.8799283154121864,0.1128,,0.8872,0.1145175834084761,0.4852791712763758
3,15000,20000,5000,1,0,0,0,False,Benign,0.8748874887488749,0.43744374437443745,0.7776,,0.29162916291629165,,,0.7776,,,,,0.8748874887488749,0.8748874887488749,0.0936,,0.9064,0.14210061782877317,0.4742646661385637
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8453771530390022,0.4226885765195011,0.7321673525377229,,0.3689508490836825,0.273258856771766,0.09434643465531359,0.7321673525377229,0.6626679462571977,0.6425143953934741,0.02015355086372361,0.3373320537428023,0.7540225496480999,0.737901698167365,0.024691358024691357,0.9798464491362764,0.9772,0.28898894801473596,0.30111205783940864
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8649379932356257,0.43246899661781285,0.7620182757250695,,0.4473878172828637,0.3609174870568319,0.11138179029398321,0.7620182757250695,1.0,0.9508658880386629,0.049134111961337094,0.0,0.9324689966178128,0.8947756345657274,0.022248708780294002,0.9508658880386629,0.9644,0.11260887598506844,0.4238850595568939
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8338934229476717,0.41694671147383583,0.715109098394401,,0.44029068330692356,0.3567073957865076,0.06641644885098526,0.715109098394401,1.0,0.9595488136911707,0.04045118630882925,0.0,0.9169467114738359,0.8805813666138471,0.023466447097571015,0.9595488136911707,0.9678,0.131225459805745,0.4032968978557447
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8446139180171592,0.4223069590085796,0.731023102310231,,0.45017176932764447,0.46494997337460375,0.08154919828877921,0.731023102310231,1.0,0.9610307982401005,0.03896920175989944,0.0,0.9223069590085796,0.9003435386552889,0.030253025302530254,0.9610307982401005,0.9642,0.09002281684297864,0.4205635585195857
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8505539226769161,0.42527696133845805,0.7399685287175453,,0.4133933711227395,0.3951492064768118,0.18947523749102946,0.7399685287175453,0.8860862489829129,0.8258746948738812,0.060211554109031735,0.11391375101708706,0.8683200858299145,0.826786742245479,0.021636506687647522,0.9397884458909682,0.9594,0.18469877006462374,0.3884955695197238
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8349577647823262,0.4174788823911631,0.716675962074735,,0.36435131354047645,0.2588748851493829,0.29347746343433645,0.716675962074735,0.7538896746817539,0.6902404526166902,0.06364922206506365,0.24611032531824611,0.7944237197320401,0.7287026270809529,0.023145566090351368,0.9363507779349364,0.9654,0.2653822249844624,0.36426275976978695
