evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9884685413716366,0.16474475689527276,0.9772,,0.32948951379054553,,,0.9772,,0.9884685413716366,0.0,,1.0,0.0228,0.6309279315119193
1,5000,10000,5000,1,0,0,0,False,Benign,0.9903069466882067,0.16505115778136778,0.9808,,0.33010231556273556,,,0.9808,,0.9903069466882067,0.0,,1.0,0.0192,0.6358369937466379
2,10000,15000,5000,1,0,0,0,False,Benign,0.9931534434152235,0.16552557390253725,0.9864,,0.3310511478050745,,,0.9864,,0.9931534434152235,0.0,,1.0,0.0136,0.6226061174652402
3,15000,20000,5000,1,0,0,0,False,Benign,0.9849776695087292,0.16416294491812153,0.9704,,0.32832588983624306,,,0.9704,,0.9849776695087292,0.0,,1.0,0.0296,0.6087084384909135
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3147479089576988,0.3147479089576988,0.3958369727157123,0.44080579755105737,0.3147479089576988,,,0.941,,0.3147479089576988,0.0,,1.0,0.059,0.5824002086942578
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2886843306958485,0.2886843306958485,0.32369136998999953,0.4442295300702791,0.2886843306958485,,,0.8864,,0.2886843306958485,0.0,,1.0,0.1136,0.5426777925288576
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31930148863088215,0.31930148863088215,0.3830547274289764,0.45322076188410343,0.31930148863088215,,,0.8654,,0.31930148863088215,0.0,,1.0,0.1346,0.5185208550083571
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3220697242639167,0.3220697242639167,0.3804118016714913,0.5089686790649806,0.3220697242639167,,,0.9074,,0.3220697242639167,0.0,,1.0,0.0926,0.5568675438002944
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32537250961657754,0.32537250961657754,0.38137820858172455,0.47453932358649814,0.32537250961657754,,,0.9224,,0.32537250961657754,0.0,,1.0,0.0776,0.5678202270632746
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30577848237111643,0.30577848237111643,0.38398867669235853,0.4349520461255596,0.30577848237111643,,,0.8674,,0.30577848237111643,0.0,,1.0,0.1326,0.5231554968484163
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2856432232715068,0.2856432232715068,0.3374105256673518,0.4433516112431258,0.2856432232715068,,,0.8882,,0.2856432232715068,0.0,,1.0,0.1118,0.5395195610791569
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2975708306697458,0.2975708306697458,0.3520835416316823,0.4962637454113211,0.2975708306697458,,,0.9172,,0.2975708306697458,0.0,,1.0,0.0828,0.5673002792131018
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29320636330642685,0.29320636330642685,0.3632441462602687,0.43984740993447174,0.29320636330642685,,,0.8634,,0.29320636330642685,0.0,,1.0,0.1366,0.5189869732698157
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33387921467011217,0.33387921467011217,0.38115869273000197,0.48532894838107377,0.33387921467011217,,,0.9004,,0.33387921467011217,0.0,,1.0,0.0996,0.5474544660058724
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2949920228596488,0.2949920228596488,0.34730601800105415,0.5011871933574429,0.2949920228596488,,,0.9086,,0.2949920228596488,0.0,,1.0,0.0914,0.5618064822921721
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2984720012259591,0.2984720012259591,0.36197756477804893,0.45892431194432415,0.2984720012259591,,,0.8848,,0.2984720012259591,0.0,,1.0,0.1152,0.5357511681677333
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3162878291654911,0.3162878291654911,0.3942715011368431,0.42506139596472453,0.3162878291654911,,,0.877,,0.3162878291654911,0.0,,1.0,0.123,0.5274179464783071
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30720744581428083,0.30720744581428083,0.3654598010881593,0.46356193525166456,0.30720744581428083,,,0.8966,,0.30720744581428083,0.0,,1.0,0.1034,0.5560558920086378
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29900466042145774,0.29900466042145774,0.33321502651364504,0.46852627647766093,0.29900466042145774,,,0.908,,0.29900466042145774,0.0,,1.0,0.092,0.5502599545201585
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.312344874152763,0.312344874152763,0.3553311539890081,0.4630414374619792,0.312344874152763,,,0.8754,,0.312344874152763,0.0,,1.0,0.1246,0.5230624727112633
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3076682477473796,0.3076682477473796,0.3440535317735762,0.4894111760703634,0.3076682477473796,,,0.9188,,0.3076682477473796,0.0,,1.0,0.0812,0.5492418157766201
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3462904796548561,0.3462904796548561,0.3990880826028016,0.5056166943880033,0.3462904796548561,,,0.9168,,0.3462904796548561,0.0,,1.0,0.0832,0.5663470297972824
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2968730421928885,0.2968730421928885,0.3219998325025037,0.45804514521075435,0.2968730421928885,,,0.874,,0.2968730421928885,0.0,,1.0,0.126,0.5298191731200789
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3469719330943914,0.3469719330943914,0.41310264600325125,0.48223305613550915,0.3469719330943914,,,0.9022,,0.3469719330943914,0.0,,1.0,0.0978,0.5511277352414017
