evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8819018404907976,0.4409509202453988,0.7887517146776406,,0.38609703734599216,0.26914722214016246,0.09435367513671344,0.7887517146776406,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7722848933739976,0.7721940746919843,0.028120713305898493,0.980806142034549,0.9756,0.25358753587535876,0.3155065902691959
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8813333333333333,0.44066666666666665,0.7878426698450537,,0.45537606837606837,0.3543934527118592,0.10691886392826805,0.7878426698450537,1.0,0.9524768425291985,0.04752315747080145,0.0,0.9406666666666667,0.9107521367521367,0.027810885975367503,0.9524768425291985,0.9624,0.09642560266001662,0.4135306617234859
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8523505787857312,0.4261752893928656,0.7426924660354055,,0.4491722806095094,0.35071733565252505,0.06481643834651277,0.7426924660354055,1.0,0.9634383508362505,0.036561649163749516,0.0,0.9261752893928656,0.8983445612190188,0.02881844380403458,0.9634383508362505,0.9672,0.11476426799007444,0.39463994827557775
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8612590040714062,0.4306295020357031,0.7563256325632564,,0.4561952541625056,0.4606117145271436,0.07835327844538068,0.7563256325632564,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9306295020357032,0.9123905083250112,0.033003300330033,0.9629164047768699,0.9644,0.07942762339278307,0.4035784393966417
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8717265867731913,0.43586329338659563,0.7726199842643587,,0.42365589972002693,0.38979860185564025,0.18225303909775492,0.7726199842643587,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8793132527031131,0.8473117994400539,0.02714398111723053,0.9422294548413345,0.9578,0.16433493422426393,0.3906116049968234
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8628508006976375,0.43142540034881877,0.7587841606246514,,0.3824969842854603,0.25664960243106844,0.28781975480633076,0.7587841606246514,0.7595473833097596,0.6916548797736917,0.06789250353606789,0.24045261669024046,0.8111990920036986,0.7649939685709206,0.02928053541550474,0.9321074964639321,0.9598,0.22921441967076475,0.38657531428118064
