evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.8653126063769432,0.4326563031884716,0.7626,,0.28843753545898104,,,0.7626,,,,,0.8653126063769432,0.8653126063769432,0.0614,,0.9386,0.18751331770722351,0.4773131656028804
1,5000,10000,5000,1,0,0,0,False,Benign,0.8522896820842419,0.42614484104212097,0.7426,,0.2840965606947473,,,0.7426,,,,,0.8522896820842419,0.8522896820842419,0.1102,,0.8898,0.16543043380534952,0.4699062772192594
2,10000,15000,5000,1,0,0,0,False,Benign,0.8672405980969642,0.4336202990484821,0.7656,,0.2890801993656547,,,0.7656,,,,,0.8672405980969642,0.8672405980969642,0.1118,,0.8882,0.13803197478045484,0.4717855116523058
3,15000,20000,5000,1,0,0,0,False,Benign,0.8571428571428571,0.42857142857142855,0.75,,0.2857142857142857,,,0.75,,,,,0.8571428571428571,0.8571428571428571,0.0934,,0.9066,0.1727332892124421,0.45460648173923845
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.8324324324324325,0.41621621621621624,0.7129629629629629,,0.37226527073886373,0.2705390814956009,0.09817088984199954,0.7129629629629629,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7475501893448151,0.7445305414777275,0.0205761316872428,0.980806142034549,0.98,0.3020408163265306,0.2848801826799425
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8475274725274725,0.42376373626373626,0.735399284862932,,0.44087102382512916,0.35521014347783125,0.10714895456765922,0.735399284862932,1.0,0.9524768425291985,0.04752315747080145,0.0,0.9237637362637363,0.8817420476502583,0.0166865315852205,0.9524768425291985,0.968,0.12892561983471074,0.40252750666872567
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8040374199901527,0.40201870999507633,0.6722931247426924,,0.4311282698990617,0.3529357184131423,0.06865601519561618,0.6722931247426924,1.0,0.9634383508362505,0.036561649163749516,0.0,0.9020187099950763,0.8622565397981234,0.019761218608480857,0.9634383508362505,0.9716,0.15397282832441334,0.37999311784861123
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.8160208401172256,0.4080104200586128,0.6892189218921893,,0.4421152504396266,0.46140610172787216,0.07863746776940422,0.6892189218921893,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9080104200586128,0.8842305008792531,0.028052805280528052,0.9629164047768699,0.9662,0.1063961912647485,0.3989200579371234
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.827490774907749,0.4137453874538745,0.7057435090479937,,0.4055343426629655,0.3905344201563474,0.1890370338124232,0.7057435090479937,0.8820179007323027,0.8291293734743694,0.05288852725793328,0.11798209926769732,0.8547543378200259,0.811068685325931,0.01730920535011802,0.9471114727420668,0.9652,0.20596767509324493,0.369602845785037
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8117958913187542,0.4058979456593771,0.683212493028444,,0.35459149203081664,0.2529561994638936,0.2878221213883001,0.683212493028444,0.7482319660537482,0.6916548797736917,0.056577086280056574,0.25176803394625175,0.7800139286862512,0.7091829840616333,0.019799219185722253,0.9434229137199435,0.9698,0.29305011342544857,0.34552447401497216
