window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
0,0,500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0023413687926240323,False,none,0.11239783129532437,0.0,0,0,False,0.5482764939522271,0.0
1,500,1000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0030080030857736048,False,none,0.0908554495211968,0.0,0,0,False,0.5482764939522271,0.0
2,1000,1500,500,0.0,0.998998998998999,0.16649983316649983,0.998,,0.4994994994994995,,,0.998,,0.998998998998999,0.0,,1.0,0.002,0.006128895836298739,False,none,0.10713942492804493,0.0,0,0,False,0.5482764939522271,0.0
3,1500,2000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.001825318369421236,False,none,0.12156050823421873,0.0,0,0,False,0.5482764939522271,0.0
4,2000,2500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002495918370105321,False,none,0.11590679272800368,0.0,0,0,False,0.5482764939522271,0.0
5,2500,3000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003551326776090491,False,none,0.11185556130238104,0.0,0,0,False,0.5482764939522271,0.0
6,3000,3500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002720696581282489,False,none,0.09788922514262435,0.0,0,0,False,0.5482764939522271,0.0
7,3500,4000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002772980518955359,False,none,0.09891415312439067,0.0,0,0,False,0.5482764939522271,0.0
8,4000,4500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0023154005665759012,False,none,0.12245760242273974,0.0,0,0,False,0.5482764939522271,0.0
9,4500,5000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003009287502293123,False,none,0.10120003733473734,0.0,0,0,False,0.5482764939522271,0.0
10,5000,5500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0030660840128556976,False,none,0.09245064897303812,0.0,0,0,False,0.5482764939522271,0.0
11,5500,6000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.004653635120651735,False,none,0.10833012941669884,0.0,0,0,False,0.5482764939522271,0.0
12,6000,6500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0029119858598910453,False,none,0.09281371551161978,0.0,0,0,False,0.5482764939522271,0.0
13,6500,7000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0026358719793905514,False,none,0.10653764557293365,0.0,0,0,False,0.5482764939522271,0.0
14,7000,7500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0027529733789142252,False,none,0.09528856993752356,0.0,0,0,False,0.5482764939522271,0.0
15,7500,8000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0021152327178007857,False,none,0.11069344665745712,0.0,0,0,False,0.5482764939522271,0.0
16,8000,8500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.004669299400151049,False,none,0.12466631884623687,0.0,0,0,False,0.5482764939522271,0.0
17,8500,9000,500,0.0,0.9979959919839679,0.16633266533066132,0.996,,0.33266533066132264,,,0.996,,0.9979959919839679,0.0,,1.0,0.004,0.006140070876614556,False,none,0.11611635475842717,0.0,0,0,False,0.5482764939522271,0.0
18,9000,9500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003534594276819308,False,none,0.10691863262310614,0.0,0,0,False,0.5482764939522271,0.0
19,9500,10000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002877337196650953,False,none,0.10048687846842398,0.0,0,0,False,0.5482764939522271,0.0
20,10000,10500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0032756406157267784,False,none,0.1300247485780476,0.0,0,0,False,0.5482764939522271,0.0
21,10500,11000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0027469373049746615,False,none,0.09519627434944919,0.0,0,0,False,0.5482764939522271,0.0
22,11000,11500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003448298844811737,False,none,0.09276498776254757,0.0,0,0,False,0.5482764939522271,0.0
23,11500,12000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.004215208345853737,False,none,0.10140247875053547,0.0,0,0,False,0.5482764939522271,0.0
24,12000,12500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.007902900841757883,False,none,0.1131977106165747,0.0,0,0,False,0.5482764939522271,0.0
25,12500,13000,500,0.0,0.998998998998999,0.16649983316649983,0.998,,0.4994994994994995,,,0.998,,0.998998998998999,0.0,,1.0,0.002,0.005049534542106036,False,none,0.09313402366330432,0.0,0,0,False,0.5482764939522271,0.0
26,13000,13500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0032044208168129206,False,none,0.09489590678094145,0.0,0,0,False,0.5482764939522271,0.0
27,13500,14000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.004482086933200759,False,none,0.09108064408431502,0.0,0,0,False,0.5482764939522271,0.0
28,14000,14500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0030189161190137424,False,none,0.09981752477612689,0.0,0,0,False,0.5482764939522271,0.0
29,14500,15000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.006383835905204666,False,none,0.088066494000134,0.0,0,0,False,0.5482764939522271,0.0
30,15000,15500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002249080741317133,False,none,0.10737216674031556,0.0,0,0,False,0.5482764939522271,0.0
31,15500,16000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0023725059686305894,False,none,0.10528186505955786,0.0,0,0,False,0.5482764939522271,0.0
32,16000,16500,500,0.0,0.6503923019985196,0.5419935849987664,0.7646048109965636,0.6875539489751975,0.5419935849987664,,,0.978,,0.6503923019985196,0.0,,1.0,0.022,0.0072985279425589935,False,none,0.39607245733677593,0.0,0,0,False,0.5482764939522271,0.0
33,16500,17000,500,0.0,0.5567693744164331,0.5567693744164331,0.582936507936508,0.7767154758731434,0.5567693744164331,,,0.97,,0.5567693744164331,0.0,,1.0,0.03,0.019613859928769052,False,none,0.06975681055495234,0.0,0,0,False,0.5482764939522271,0.0
34,17000,17500,500,0.0,0.4612810420542053,0.4612810420542053,0.6053963746916767,0.6823235334132338,0.4612810420542053,,,0.936,,0.4612810420542053,0.0,,1.0,0.064,0.02363897056922211,False,none,0.067075883467774,0.0,0,0,False,0.5482764939522271,0.0
35,17500,18000,500,0.0,0.42496392496392493,0.42496392496392493,0.5449404761904763,0.7238708379430269,0.42496392496392493,,,0.946,,0.42496392496392493,0.0,,1.0,0.054,0.023666218872774546,False,none,0.0590960217912049,0.0,0,0,False,0.5482764939522271,0.0
36,18000,18500,500,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4989969909729188,0.25,,,0.996,,0.3333333333333333,0.0,,1.0,0.004,0.004066108452005859,False,none,0.102595143112005,0.0,0,0,False,0.5482764939522271,0.0
37,18500,19000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0024643078359131154,False,none,0.10259688232813413,0.0,0,0,False,0.5482764939522271,0.0
38,19000,19500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003280301609916547,False,none,0.09904392201280847,0.0,0,0,False,0.5482764939522271,0.0
39,19500,20000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0024229705003238067,False,none,0.10192608138207677,0.0,0,0,False,0.5482764939522271,0.0
40,20000,20500,500,0.0,0.5794505494505494,0.4828754578754579,0.65,0.7117499903842027,0.4828754578754579,,,0.974,,0.5794505494505494,0.0,,1.0,0.026,0.004821079467387267,False,none,0.06836716006131252,0.0,0,0,False,0.5482764939522271,0.0
41,20500,21000,500,0.0,0.6374327122153209,0.5311939268461008,0.7055555555555555,0.7436008195776592,0.5311939268461008,,,0.97,,0.6374327122153209,0.0,,1.0,0.03,0.02075291782449534,False,none,0.07536829361099066,0.0,0,0,False,0.5482764939522271,0.0
42,21000,21500,500,0.0,0.5925925925925926,0.5925925925925926,0.7332251082251083,0.7823175400104306,0.5925925925925926,,,0.974,,0.5925925925925926,0.0,,1.0,0.026,0.014354200114820678,False,none,0.06282108309717255,0.0,0,0,False,0.5482764939522271,0.0
43,21500,22000,500,0.0,0.533657092678448,0.533657092678448,0.5673092077347396,0.7131267738976156,0.533657092678448,,,0.966,,0.533657092678448,0.0,,1.0,0.034,0.009077763189814144,False,none,0.07391637540877798,0.0,0,0,False,0.5482764939522271,0.0
44,22000,22500,500,0.0,0.5326315789473683,0.443859649122807,0.45897435897435895,0.7105405925534244,0.443859649122807,,,0.964,,0.5326315789473683,0.0,,1.0,0.036,0.02298268707499135,False,none,0.08164026799137389,0.0,0,0,False,0.5482764939522271,0.0
45,22500,23000,500,0.0,0.5344249952945604,0.4453541627454671,0.5383710407239819,0.6778793716024986,0.4453541627454671,,,0.954,,0.5344249952945604,0.0,,1.0,0.046,0.020278939896622137,False,none,0.06407395129298755,0.0,0,0,False,0.5482764939522271,0.0
46,23000,23500,500,0.0,0.6888227513227513,0.6888227513227513,0.808150183150183,0.7829399734763852,0.6888227513227513,,,0.978,,0.6888227513227513,0.0,,1.0,0.022,0.01306106859927471,False,none,0.06809657563253578,0.0,0,0,False,0.5482764939522271,0.0
47,23500,24000,500,0.0,0.44392037595025885,0.44392037595025885,0.49520961283210724,0.7007602594393401,0.44392037595025885,,,0.942,,0.44392037595025885,0.0,,1.0,0.058,0.019978577911557376,False,none,0.06885939417596157,0.0,0,0,False,0.5482764939522271,0.0
48,24000,24500,500,0.0,0.5711150272816807,0.4759291894014006,0.6362759590162747,0.5988695982165982,0.4759291894014006,,,0.902,,0.5711150272816807,0.0,,1.0,0.098,0.04495207395780642,False,none,0.11528314260396288,0.0,0,0,False,0.5482764939522271,0.0
49,24500,25000,500,0.0,0.6126738117298409,0.6126738117298409,0.7915834490810933,0.613425682677783,0.6126738117298409,,,0.864,,0.6126738117298409,0.0,,1.0,0.136,0.08895513573946999,False,none,0.15364223095970284,0.0,0,0,False,0.5482764939522271,0.0
50,25000,25500,500,0.0,0.670043184294313,0.670043184294313,0.7071807889822596,0.6844416374113074,0.670043184294313,,,0.92,,0.670043184294313,0.0,,1.0,0.08,0.03901008540357817,False,none,0.08944137354115814,0.0,0,0,False,0.5482764939522271,0.0
51,25500,26000,500,0.0,0.46509766808927827,0.46509766808927827,0.5122584541062802,0.680632092857553,0.46509766808927827,,,0.922,,0.46509766808927827,0.0,,1.0,0.078,0.03954958920439411,False,none,0.07750776629298642,0.0,0,0,False,0.5482764939522271,0.0
52,26000,26500,500,0.0,0.6387492664430298,0.6387492664430298,0.7076528936285035,0.7639060149778668,0.6387492664430298,,,0.952,,0.6387492664430298,0.0,,1.0,0.048,0.02340478169097629,False,none,0.052110717817952706,0.0,0,0,False,0.5482764939522271,0.0
