evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.88666221331552,0.44333110665776,0.7964,,0.29555407110517334,,,0.7964,,,,,0.88666221331552,0.88666221331552,0.0616,,0.9384,0.15132139812446718,0.5032907107176285
1,5000,10000,5000,1,0,0,0,False,Benign,0.8699288055147474,0.4349644027573737,0.7698,,0.2899762685049158,,,0.7698,,,,,0.8699288055147474,0.8699288055147474,0.111,,0.889,0.1340832395950506,0.4901216186665993
2,10000,15000,5000,1,0,0,0,False,Benign,0.8796773470759579,0.43983867353797895,0.7852,,0.29322578235865265,,,0.7852,,,,,0.8796773470759579,0.8796773470759579,0.112,,0.888,0.11576576576576576,0.48523460637161314
3,15000,20000,5000,1,0,0,0,False,Benign,0.8720956462891947,0.43604782314459734,0.7732,,0.2906985487630649,,,0.7732,,,,,0.8720956462891947,0.8720956462891947,0.0938,,0.9062,0.14676671816376075,0.47031191806998457
4,20000,25000,5000,1,1,0,2084,True,Benign|DoS,0.843316144387148,0.421658072193574,0.7290809327846365,,0.36817104921980726,0.26847065094339617,0.09215470802429643,0.7290809327846365,0.6626679462571977,0.6434740882917467,0.019193857965451054,0.3373320537428023,0.7529920453221728,0.7363420984396145,0.024691358024691357,0.980806142034549,0.9776,0.2907119476268412,0.2874072213891406
5,25000,30000,5000,1,1,0,2483,True,Benign|DoS,0.8623728813559322,0.4311864406779661,0.7580452920143027,,0.4467004259628846,0.3533649389153051,0.10800275404734713,0.7580452920143027,1.0,0.9532823197744664,0.04671768022553363,0.0,0.9311864406779661,0.8934008519257692,0.02264600715137068,0.9532823197744664,0.9654,0.11435674331883157,0.4150268437949941
6,30000,35000,5000,1,1,0,2571,True,Benign|DoS,0.8316498316498316,0.4158249158249158,0.7118155619596542,,0.4401590383883807,0.349527531719045,0.06339513197764789,0.7118155619596542,1.0,0.9642162582652665,0.035783741734733567,0.0,0.9158249158249159,0.8803180767767614,0.02387813915191437,0.9642162582652665,0.97,0.13237113402061856,0.3964808055750173
7,35000,40000,5000,1,1,0,3182,True,Benign|DoS,0.843879173290938,0.421939586645469,0.72992299229923,,0.450008644937651,0.4600160139338071,0.07922278714357922,0.72992299229923,1.0,0.9629164047768699,0.03708359522313011,0.0,0.9219395866454689,0.900017289875302,0.030253025302530254,0.9629164047768699,0.9654,0.09032525378081624,0.4129809813275662
8,40000,45000,5000,1,1,0,2458,True,Benign|DoS,0.8497737556561086,0.4248868778280543,0.7387883556254917,,0.41367841281019396,0.39058122780536153,0.1836873639215932,0.7387883556254917,0.886899918633035,0.8291293734743694,0.05777054515866558,0.11310008136696502,0.8683368371445718,0.8273568256203879,0.022423288749016522,0.9422294548413345,0.9602,0.18433659654238702,0.3832642009901344
9,45000,50000,5000,1,1,0,1414,True,Benign|DoS,0.8313508228776275,0.41567541143881376,0.711377579475739,,0.36376449834355334,0.2595641769074526,0.2921857041094118,0.711377579475739,0.7595473833097596,0.693069306930693,0.06647807637906648,0.24045261669024046,0.7954491030936935,0.7275289966871067,0.023982152816508645,0.9335219236209336,0.964,0.2674273858921162,0.36007006702214184
