evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.7931450639633116,0.1982862659908279,0.6572,,0.15862901279266234,,,0.6572,,,,,0.7931450639633116,0.7931450639633116,0.0704,,0.9296,0.2930292598967298,0.36680833870541063
1,5000,10000,5000,1,0,0,0,False,Benign,0.8225597550924291,0.20563993877310727,0.6986,,0.1645119510184858,,,0.6986,,,,,0.8225597550924291,0.8225597550924291,0.0704,,0.9296,0.24849397590361447,0.4043648540957732
2,10000,15000,5000,1,0,0,0,False,Benign,0.8178271663317177,0.20445679158292943,0.6918,,0.16356543326634354,,,0.6918,,,,,0.8178271663317177,0.8178271663317177,0.0554,,0.9446,0.2676265085750582,0.39425696262393695
3,15000,20000,5000,1,0,0,0,False,Benign,0.6823033337725656,0.1705758334431414,0.5178,,0.13646066675451313,,,0.5178,,,,,0.6823033337725656,0.6823033337725656,0.0506,,0.9494,0.4546029070992206,0.2531177402831675
4,20000,25000,5000,1,1,0,10,True,Benign|Web Attacks,0.692519323987947,0.17312983099698676,0.5296593186372746,,0.11537454164484023,0.04774818964878201,0.6738076152304608,0.5296593186372746,0.5,0.0,0.5,0.5,0.5962596619939735,0.3461236249345207,0.07314629258517034,0.5,0.926,0.4291576673866091,0.25553897694719585
5,25000,30000,5000,1,1,0,2,True,Benign|Web Attacks,0.7814214311837133,0.19535535779592833,0.6412565026010404,,0.13023690519728556,0.08,0.9953981592637055,0.6412565026010404,1.0,0.0,1.0,0.0,0.8907107155918567,0.39071071559185666,0.07242897158863545,0.0,0.9272,0.3086712683347714,0.35665896588435375
6,30000,35000,5000,1,1,0,3,True,Benign|Web Attacks,0.7523096129837703,0.18807740324594258,0.6029617770662398,,0.1253692839013024,0.027132182725766417,0.9089453672203321,0.6029617770662398,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.7094881398252184,0.37610785170390715,0.04142485491294777,0.3333333333333333,0.9582,0.37111250260905865,0.3032930581703887
7,35000,40000,5000,1,1,0,5,True,Benign|Web Attacks,0.7568442010950722,0.18921105027376806,0.6088088088088088,,0.1261093140913992,0.0492268643237208,0.8648248248248249,0.6088088088088088,0.4,0.0,0.4,0.6,0.5784221005475361,0.3783279422741976,0.04464464464464465,0.6,0.955,0.3631413612565445,0.3134543041781728
8,40000,45000,5000,1,1,0,3,True,Benign|Web Attacks,0.7413098236775819,0.18532745591939548,0.588953372023214,,0.12353607857952399,0.04098747097580236,0.8817290374224535,0.588953372023214,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.7039882451721242,0.370608235738572,0.0678407044226536,0.3333333333333333,0.9318,0.3683193818415969,0.31884915913073975
9,45000,50000,5000,1,1,0,7,True,Benign|Web Attacks,0.687606781443028,0.171901695360757,0.5239335069096736,,0.11457101563526474,0.11429878814285689,0.8039827186632715,0.5239335069096736,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.6295176764357997,0.34371304690579424,0.06208692169036651,0.42857142857142855,0.9372,0.44174135723431496,0.27419131759655263
10,50000,55000,5000,1,1,0,8,True,Benign|Web Attacks,0.6657757583856742,0.16644393959641854,0.4989983974358974,,0.11093297706524159,0.007579408064352731,0.37056790865384615,0.4989983974358974,0.25,0.0,0.25,0.75,0.4578878791928371,0.3327989311957248,0.07171474358974358,0.75,0.928,0.46314655172413793,0.2598969346006438
11,55000,60000,5000,1,1,0,3,True,Benign|Web Attacks,0.6270092045610661,0.15675230114026653,0.4566740044026416,,0.10450153409351103,0.06778711484593838,0.9935961576946168,0.4566740044026416,1.0,0.0,1.0,0.0,0.813504602280533,0.31350460228053306,0.053231939163498096,0.0,0.9462,0.5176495455506236,0.19271633976315972
12,60000,65000,5000,1,1,0,2,True,Benign|Web Attacks,0.6208609271523179,0.15521523178807947,0.45018007202881155,,0.10347682119205298,0.08,0.9953981592637056,0.45018007202881155,1.0,0.0,1.0,0.0,0.810430463576159,0.31043046357615894,0.06502601040416167,0.0,0.9346,0.5185105927669591,0.21685344625137135
13,65000,70000,5000,1,1,0,5,True,Benign|Web Attacks,0.7823013164310093,0.19557532910775233,0.6424424424424424,,0.1303517751238931,0.07624966770251812,0.8900900900900901,0.6424424424424424,0.6,0.0,0.6,0.4,0.6911506582155047,0.39105532537167925,0.052652652652652655,0.4,0.9468,0.3221377270806929,0.35661248496696923
14,70000,75000,5000,1,1,0,4,True,Benign|Web Attacks,0.6095185082104091,0.15237962705260227,0.43835068054443554,,0.10158641803506818,0.04036827874251691,0.5243694955964773,0.43835068054443554,0.5,0.0,0.5,0.5,0.5547592541052045,0.30475925410520455,0.06244995996797438,0.5,0.9372,0.5326504481434059,0.21565461111556836
15,75000,80000,5000,1,1,0,7,True,Benign|Web Attacks,0.6275426058273776,0.1568856514568444,0.45724013619066695,,0.10457606156383126,0.06085442541244102,0.5406712254298875,0.45724013619066695,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.5280570171994031,0.31372818469149377,0.07410374524334068,0.5714285714285714,0.9254,0.5065917441106549,0.22226129275412093
16,80000,85000,5000,1,1,0,4,True,Benign|Web Attacks,0.6719829877724615,0.16799574694311536,0.5060048038430744,,0.11198228128460687,0.06747180894775884,0.7768714971977582,0.5060048038430744,0.5,0.0,0.5,0.5,0.5859914938862307,0.3359468438538206,0.051240992794235385,0.5,0.9484,0.46689160691691267,0.25828308425895097
17,85000,90000,5000,1,1,0,12,True,Benign|Web Attacks,0.6373446250512225,0.15933615626280562,0.4677225340817963,,0.10616609783845278,0.050714914023586403,0.7319566960705692,0.4677225340817963,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.48533897919227786,0.31849829351535835,0.05633520449077787,0.6666666666666666,0.943,0.5051961823966066,0.2240202374530072
18,90000,95000,5000,1,1,0,4,True,Benign|Web Attacks,0.6897456071334906,0.17243640178337266,0.5264211369095276,,0.1149425287356322,0.125617552827411,0.6657826261008807,0.5264211369095276,0.5,0.0,0.5,0.5,0.5948728035667453,0.3448275862068966,0.04383506805444355,0.5,0.9558,0.4496756643649299,0.25999698619438
19,95000,100000,5000,1,1,0,3,True,Benign|Web Attacks,0.673480222989116,0.168370055747279,0.5077046227736642,,0.11224670383151934,0.24166666666666667,0.9985991594956976,0.5077046227736642,1.0,0.0,1.0,0.0,0.8367401114945581,0.336740111494558,0.06343806283770262,0.0,0.936,0.4579059829059829,0.24180195108833358
20,100000,105000,5000,1,1,0,5,True,Benign|Web Attacks,0.6660435305114167,0.16651088262785418,0.4992992992992993,,0.11099243435692034,0.1349205666571436,0.6157757757757758,0.4992992992992993,0.6,0.0,0.6,0.4,0.6330217652557084,0.332977303070761,0.06166166166166166,0.4,0.9378,0.46811686926850077,0.24334507128781366
21,105000,110000,5000,1,1,0,7,True,Benign|Web Attacks,0.6777012711864406,0.16942531779661016,0.5125175245343481,,0.11292030712205454,0.20916049712641283,0.594432205087122,0.5125175245343481,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.624564921307506,0.33876092136616365,0.0628880432605648,0.42857142857142855,0.9364,0.453438701409654,0.24975217217362938
22,110000,115000,5000,1,1,0,7,True,Benign|Web Attacks,0.7578056972260231,0.18945142430650577,0.6100540757059884,,0.12625383403796733,0.07263255856388685,0.7462733541243455,0.6100540757059884,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.5931885628987258,0.378761502113902,0.0464650510715001,0.5714285714285714,0.953,0.3607555089192025,0.33036563395377
23,115000,120000,5000,1,1,0,1,True,Benign|Web Attacks,0.8510687198345208,0.2127671799586302,0.740748149629926,,0.141828488260753,0.00020563438206868187,0.02740548109621921,0.740748149629926,0.0,0.0,0.0,1.0,0.4255343599172604,0.425485464782259,0.022204440888177635,1.0,0.9778,0.2425853957864594,0.4384438306995376
