window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
113,56500,57000,500,0.0,0.3721850079744817,0.31015417331206807,0.3912037037037037,0.6098556407270913,0.31015417331206807,,,0.918,,0.3721850079744817,0.0,,1.0,0.082,0.029936570405905596,False,none,0.059053358656632915,0.0,0,0,False,0.5482764939522271,0.0
114,57000,57500,500,0.0,0.45873015873015865,0.45873015873015865,0.6388888888888888,0.71088647677019,0.45873015873015865,,,0.974,,0.45873015873015865,0.0,,1.0,0.026,0.01319551483698713,False,none,0.08996180817342937,0.0,0,0,False,0.5482764939522271,0.0
115,57500,58000,500,0.0,0.5555555555555555,0.46296296296296285,0.6115384615384615,0.7107212377117548,0.46296296296296285,,,0.974,,0.5555555555555555,0.0,,1.0,0.026,0.012980770512801996,False,none,0.12400544908385096,0.0,0,0,False,0.5482764939522271,0.0
116,58000,58500,500,0.0,0.6720987654320988,0.3360493827160494,0.7246376811594203,0.696309249871202,0.3360493827160494,,,0.962,,0.6720987654320988,0.0,,1.0,0.038,0.01093528169270824,False,none,0.06684623889087078,0.0,0,0,False,0.5482764939522271,0.0
117,58500,59000,500,0.0,0.5158101702219349,0.5158101702219349,0.5625,0.7528920465430459,0.5158101702219349,,,0.964,,0.5158101702219349,0.0,,1.0,0.036,0.01027194049305986,False,none,0.07180595171204987,0.0,0,0,False,0.5482764939522271,0.0
118,59000,59500,500,0.0,0.6792687266963795,0.4528458177975863,0.6568720755016257,0.6629802078773628,0.4528458177975863,,,0.956,,0.6792687266963795,0.0,,1.0,0.044,0.016952977336694354,False,none,0.07381828924346912,0.0,0,0,False,0.5482764939522271,0.0
119,59500,60000,500,0.0,0.6224338624338625,0.5186948853615521,0.6509803921568628,0.7993304798299319,0.5186948853615521,,,0.982,,0.6224338624338625,0.0,,1.0,0.018,0.010502708020123524,False,none,0.10150883662395299,0.0,0,0,False,0.5482764939522271,0.0
120,60000,60500,500,0.0,0.5343434343434343,0.5343434343434343,0.5787878787878787,0.7253182005224261,0.5343434343434343,,,0.968,,0.5343434343434343,0.0,,1.0,0.032,0.008703680651858052,False,none,0.11553287584900557,0.0,0,0,False,0.5482764939522271,0.0
121,60500,61000,500,0.0,0.4169545249350741,0.4169545249350741,0.4622275872275872,0.5966519464051085,0.4169545249350741,,,0.89,,0.4169545249350741,0.0,,1.0,0.11,0.033254279813610975,False,none,0.12245056638266283,0.0,0,0,False,0.5482764939522271,0.0
122,61000,61500,500,0.0,0.5770435171551274,0.5770435171551274,0.6958282543144928,0.6753878540007785,0.5770435171551274,,,0.898,,0.5770435171551274,0.0,,1.0,0.102,0.05502843126512971,False,none,0.11901419303281098,0.0,0,0,False,0.5482764939522271,0.0
123,61500,62000,500,0.0,0.530316742081448,0.530316742081448,0.6094586894586894,0.6766720534582197,0.530316742081448,,,0.928,,0.530316742081448,0.0,,1.0,0.072,0.028195368077333437,False,none,0.06408366980396668,0.0,0,0,False,0.5482764939522271,0.0
124,62000,62500,500,0.0,0.42842025516999005,0.42842025516999005,0.610233918128655,0.6045493457973546,0.42842025516999005,,,0.926,,0.42842025516999005,0.0,,1.0,0.074,0.03217783317622446,False,none,0.040534145042640794,0.0,0,0,False,0.5482764939522271,0.0
125,62500,63000,500,0.0,0.5611994251535269,0.5611994251535269,0.6546782136186109,0.6916187203167118,0.5611994251535269,,,0.936,,0.5611994251535269,0.0,,1.0,0.064,0.026431188444227646,False,none,0.06783470128339192,0.0,0,0,False,0.5482764939522271,0.0
126,63000,63500,500,0.0,0.6347337604749236,0.5289448003957696,0.7015576223500528,0.6999976373062533,0.5289448003957696,,,0.93,,0.6347337604749236,0.0,,1.0,0.07,0.038801189297479055,False,none,0.07019366434673795,0.0,0,0,False,0.5482764939522271,0.0
127,63500,64000,500,0.0,0.5789317546621502,0.4824431288851252,0.6992002833616044,0.5891095951830375,0.5789317546621502,,,0.872,,0.5789317546621502,0.0,,1.0,0.128,0.09228712501213433,False,none,0.09231781540381015,0.0,0,0,False,0.5482764939522271,0.0
128,64000,64500,500,0.0,0.6652381651201357,0.6652381651201357,0.760737241916634,0.7149071545398721,0.6652381651201357,,,0.934,,0.6652381651201357,0.0,,1.0,0.066,0.044507583898052976,False,none,0.06656628302779778,0.0,0,0,False,0.5482764939522271,0.0
129,64500,65000,500,0.0,0.4909078096647464,0.4909078096647464,0.6624651223152294,0.589947099618672,0.4909078096647464,,,0.916,,0.4909078096647464,0.0,,1.0,0.084,0.05217942986039058,False,none,0.0999114229771057,0.0,0,0,False,0.5482764939522271,0.0
130,65000,65500,500,0.0,0.6898182528825484,0.5748485440687904,0.7883870967741935,0.6385445744910752,0.5748485440687904,,,0.928,,0.6898182528825484,0.0,,1.0,0.072,0.04157411973688849,False,none,0.07704255995436367,0.0,0,0,False,0.5482764939522271,0.0
131,65500,66000,500,0.0,0.5805431244124343,0.5805431244124343,0.6699385394070861,0.7120288441442063,0.5805431244124343,,,0.948,,0.5805431244124343,0.0,,1.0,0.052,0.017211702246849064,False,none,0.05941873778980803,0.0,0,0,False,0.5482764939522271,0.0
132,66000,66500,500,0.0,0.564195988076177,0.564195988076177,0.5990066296439794,0.7796285255184207,0.564195988076177,,,0.952,,0.564195988076177,0.0,,1.0,0.048,0.030504140995058385,False,none,0.054271939769540395,0.0,0,0,False,0.5482764939522271,0.0
133,66500,67000,500,0.0,0.49489778061976325,0.49489778061976325,0.5338938162108894,0.6730745892366281,0.49489778061976325,,,0.936,,0.49489778061976325,0.0,,1.0,0.064,0.019323120501023746,False,none,0.04512461811686845,0.0,0,0,False,0.5482764939522271,0.0
134,67000,67500,500,0.0,0.5855823503345505,0.48798529194545875,0.6659444444444444,0.6413439160962436,0.48798529194545875,,,0.924,,0.5855823503345505,0.0,,1.0,0.076,0.025313426182841176,False,none,0.07834829492161233,0.0,0,0,False,0.5482764939522271,0.0
