seed,condition,method,selection_strategy,update_rule,budget,labels_queried,selected_MAD_multiplier,drift_trigger_windows,trigger_delay_windows,query_selection_sha256,summary_path,global_known_macro_f1,global_novel_auprc,global_novel_exact_recall,global_novel_rejection_rate,global_novel_harmful_acceptance_rate,global_acquisition_macro_f1,evaluation_mean_acquisition_macro_f1,primary_normalized_recovery_area,safety_normalized_recovery_area,mean_source_forgetting,recovery_time_evaluation_blocks,static_selected_MAD_multiplier,static_summary_path,static_global_known_macro_f1,static_global_novel_auprc,static_global_novel_exact_recall,static_global_novel_rejection_rate,static_global_novel_harmful_acceptance_rate,static_global_acquisition_macro_f1,static_evaluation_mean_acquisition_macro_f1,static_primary_normalized_recovery_area,static_safety_normalized_recovery_area,static_mean_source_forgetting,static_recovery_time_evaluation_blocks,delta_global_novel_exact_recall_vs_static,delta_global_acquisition_macro_f1_vs_static,delta_primary_normalized_recovery_area_vs_static,delta_mean_source_forgetting_vs_static
23,ud_naive_B050,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,3.0,[41],1,31f920b8988f9e46f0156624511843cb0e186a78f3a8608d6d6c871a37d350a8,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s023_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed23\summary.json,0.8314915230969867,0.1548716453650248,0.016155946601941747,0.028746966019417477,0.9550970873786407,0.39053935910127413,0.5829247776908403,0.38222035270616234,0.5086606804692549,0.017149911622304444,,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s023__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed23\summary.json,0.8729356252106505,0.16329765608299773,0.0,0.03853155339805825,0.9614684466019418,0.3999250002757343,0.6075400442024411,0.398644087571,0.535510462328069,0.0,,0.016155946601941747,-0.009385641174460169,-0.01642373486483767,0.017149911622304444
23,ud_anchored_B050,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,3.0,[41],1,31f920b8988f9e46f0156624511843cb0e186a78f3a8608d6d6c871a37d350a8,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s023_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed23\summary.json,0.829812096557499,0.15614054082789894,0.01630764563106796,0.028746966019417477,0.9549453883495146,0.39146205669767686,0.5835699939769899,0.3853363726685195,0.5074282094690319,0.0196738749584499,,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s023__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed23\summary.json,0.8729356252106505,0.16329765608299773,0.0,0.03853155339805825,0.9614684466019418,0.3999250002757343,0.6075400442024411,0.398644087571,0.535510462328069,0.0,,0.01630764563106796,-0.008462943578057436,-0.013307714902480505,0.0196738749584499
23,random_naive_B200,cse_dos_random_naive_replay_B200,random_nested,naive_replay,200,200,3.0,[41],1,0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s023_RN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B200__seed23\summary.json,0.8212975143668213,0.13866832707385396,0.8433328276699029,0.037545509708737865,0.11912166262135922,0.7815255359461638,0.7927456768050627,0.8725031990380385,0.9036207087387508,0.019536665545779427,1.0,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s023__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed23\summary.json,0.8729356252106505,0.16329765608299773,0.0,0.03853155339805825,0.9614684466019418,0.3999250002757343,0.6075400442024411,0.398644087571,0.535510462328069,0.0,,0.8433328276699029,0.3816005356704295,0.4738591114670385,0.019536665545779427
23,random_anchored_B200,cse_dos_random_source_anchored_B200,random_nested,source_anchored,200,200,3.0,[41],1,0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s023_RA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B200__seed23\summary.json,0.8199977315404101,0.13870040574428621,0.8433328276699029,0.037469660194174755,0.11919751213592233,0.7805601729678759,0.7917156199318512,0.8718337987027859,0.902988346986778,0.019899777945637204,1.0,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s023__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed23\summary.json,0.8729356252106505,0.16329765608299773,0.0,0.03853155339805825,0.9614684466019418,0.3999250002757343,0.6075400442024411,0.398644087571,0.535510462328069,0.0,,0.8433328276699029,0.38063517269214164,0.4731897111317859,0.019899777945637204
23,ud_naive_B200,cse_dos_ud_naive_replay_B200,uncertainty_diversity,naive_replay,200,200,3.0,[41],1,b56cb50323b63c0e56e29633ee251d972f5f6b6b51398841150190f165c0c730,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s023_UN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B200__seed23\summary.json,0.8213197713940431,0.13860108796309273,0.83203125,0.037545509708737865,0.13042324029126215,0.779243527893736,0.7917231866500876,0.8721644738686912,0.9036250204126731,0.0176990705553123,1.0,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s023__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed23\summary.json,0.8729356252106505,0.16329765608299773,0.0,0.03853155339805825,0.9614684466019418,0.3999250002757343,0.6075400442024411,0.398644087571,0.535510462328069,0.0,,0.83203125,0.37931852761800167,0.4735203862976912,0.0176990705553123
23,ud_anchored_B200,cse_dos_ud_source_anchored_B200,uncertainty_diversity,source_anchored,200,200,3.0,[41],1,b56cb50323b63c0e56e29633ee251d972f5f6b6b51398841150190f165c0c730,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s023_UA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B200__seed23\summary.json,0.8204214040502661,0.13865827116190688,0.83203125,0.037545509708737865,0.13042324029126215,0.7784760246468947,0.7910314320282672,0.8715456772742,0.9031843328722129,0.020423833226794346,1.0,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s023__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed23\summary.json,0.8729356252106505,0.16329765608299773,0.0,0.03853155339805825,0.9614684466019418,0.3999250002757343,0.6075400442024411,0.398644087571,0.535510462328069,0.0,,0.83203125,0.3785510243711604,0.47290158970319995,0.020423833226794346
37,random_naive_B050,cse_dos_random_naive_replay_B050,random_nested,naive_replay,50,50,3.0,[41],1,fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s037_RN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B050__seed37\summary.json,0.8289632487665168,0.1396327154941124,0.8429535800970874,0.03739381067961165,0.11965260922330097,0.7864988822737013,0.798680559052936,0.8725445645213049,0.9030184867858703,0.01708776211012832,1.0,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s037__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed37\summary.json,0.8790681248166837,0.16436984346524453,0.0,0.03830400485436893,0.9616959951456311,0.40336960761155577,0.6124136625812548,0.4005123057380933,0.5357386604489986,0.0,,0.8429535800970874,0.3831292746621456,0.4720322587832116,0.01708776211012832
37,random_anchored_B050,cse_dos_random_source_anchored_B050,random_nested,source_anchored,50,50,3.0,[41],1,fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s037_RA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B050__seed37\summary.json,0.8285969861694076,0.13964687057606073,0.8429535800970874,0.03739381067961165,0.11965260922330097,0.786226332125229,0.7983807212693715,0.8723406279360432,0.9029080769730381,0.018189817157580404,1.0,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s037__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed37\summary.json,0.8790681248166837,0.16436984346524453,0.0,0.03830400485436893,0.9616959951456311,0.40336960761155577,0.6124136625812548,0.4005123057380933,0.5357386604489986,0.0,,0.8429535800970874,0.3828567245136732,0.47182832219794985,0.018189817157580404
37,ud_naive_B050,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,3.0,[41],1,144a3aa0a56d18b870fa1a2bd17fe6c5459f359f76f9db2562365f36576961f7,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s037_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed37\summary.json,0.8382261706826811,0.15725493904440654,0.014259708737864078,0.028822815533980584,0.9569174757281553,0.39392228274616403,0.5885313139601712,0.3847952789398743,0.5083038066741019,0.02055558155721543,,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s037__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed37\summary.json,0.8790681248166837,0.16436984346524453,0.0,0.03830400485436893,0.9616959951456311,0.40336960761155577,0.6124136625812548,0.4005123057380933,0.5357386604489986,0.0,,0.014259708737864078,-0.009447324865391737,-0.015717026798219014,0.02055558155721543
37,ud_anchored_B050,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,3.0,[41],1,144a3aa0a56d18b870fa1a2bd17fe6c5459f359f76f9db2562365f36576961f7,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s037_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed37\summary.json,0.8382982419136714,0.15708071356612674,0.014259708737864078,0.028822815533980584,0.9569174757281553,0.3940519873100978,0.5887475821264959,0.38530583376522837,0.5084513139859429,0.019911452505710234,,3.0,C:\Users\ASUS\raids-nids\results\runs\R18_CSE_DoS_guard_seed_robustness_s037__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_prototype_static_open_guard_safe__seed37\summary.json,0.8790681248166837,0.16436984346524453,0.0,0.03830400485436893,0.9616959951456311,0.40336960761155577,0.6124136625812548,0.4005123057380933,0.5357386604489986,0.0,,0.014259708737864078,-0.009317620301457996,-0.015206471972864954,0.019911452505710234
