condition,condition_code,seed,method,selection_strategy,update_rule,budget,labels_queried,queried_label_totals,query_hash,selected_mad_multiplier,global_known_macro_f1,global_novel_auprc,global_novel_auroc,global_novel_exact_recall,global_novel_rejection_rate,global_novel_harmful_acceptance_rate,global_acquisition_macro_f1,evaluation_mean_acquisition_macro_f1,primary_normalized_recovery_area,safety_normalized_recovery_area,recovery_time_evaluation_blocks,mean_source_forgetting,fit_seconds,prediction_seconds,update_seconds,summary_path
random_anchored_B050,RA50,83,cse_dos_random_source_anchored_B050,random_nested,source_anchored,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8324968671483881,0.14048685348072726,0.1299289996795708,0.8415124393203883,0.038910800970873786,0.11957675970873786,0.7886150096838933,0.8012632812837136,0.8710435108460319,0.9019195113098868,1.0,0.01834394093407338,2.0851004000287503,0.9764495998970233,0.005023000005166978,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_RA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B050__seed83\summary.json
ud_naive_B050,UN50,83,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,"{'Benign': 27, 'DoS': 23}",76111baef56c3e371b7d6e609727de33c8c3d0f50bab78eaaab07c16301e6f16,3.0,0.8485344122584255,0.15165839047451785,0.26660751902640745,0.013425364077669902,0.02988470873786408,0.956689927184466,0.3935358070165587,0.5904570085333863,0.37614041296761314,0.5126677986242417,,0.013972833350758341,2.015694000001531,0.9823172997566871,0.003514799987897277,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed83\summary.json
ud_anchored_B050,UA50,83,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,"{'Benign': 27, 'DoS': 23}",76111baef56c3e371b7d6e609727de33c8c3d0f50bab78eaaab07c16301e6f16,3.0,0.8477905073649754,0.15208778643960946,0.26925934951549635,0.013425364077669902,0.02988470873786408,0.956689927184466,0.39336148094921214,0.5901538368652414,0.37599475329043974,0.5119018488432481,,0.016783927720973427,2.066523600020446,1.0214684008969925,0.003393599996343255,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed83\summary.json
random_naive_B200,RN200,83,cse_dos_random_naive_replay_B200,random_nested,naive_replay,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8320599736804356,0.1403593060984774,0.1353245870420359,0.8411331917475728,0.038455703883495146,0.12041110436893204,0.7876064708681512,0.8008412468981124,0.8704079970240916,0.9016727496684976,1.0,0.021047046778130334,2.0405350000364706,0.9960500002489425,0.0036261999630369246,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_RN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B200__seed83\summary.json
random_anchored_B200,RA200,83,cse_dos_random_source_anchored_B200,random_nested,source_anchored,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8315133968127192,0.14040488973596912,0.13570651719844973,0.8411331917475728,0.038455703883495146,0.12041110436893204,0.7873151443098529,0.8004445985652678,0.8701183191653956,0.9014166937137348,1.0,0.02077041573224585,2.096537299978081,0.98158229974797,0.003395599953364581,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_RA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B200__seed83\summary.json
ud_naive_B200,UN200,83,cse_dos_ud_naive_replay_B200,uncertainty_diversity,naive_replay,200,200,"{'DoS': 172, 'Benign': 28}",a6438e28178f37e4b2b7c38ec0052a03efd850ee03e616c6a8bd84daf4cd1160,3.0,0.8313529705441838,0.14030085760408947,0.13444038756004192,0.8245979975728155,0.03853155339805825,0.1368704490291262,0.7827573976351466,0.7986840285208738,0.8690036001809839,0.9012585096883243,1.0,0.023561326786969074,2.0874962999951094,1.3571806001709774,0.004853099992033094,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_UN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B200__seed83\summary.json
ud_anchored_B200,UA200,83,cse_dos_ud_source_anchored_B200,uncertainty_diversity,source_anchored,200,200,"{'DoS': 172, 'Benign': 28}",a6438e28178f37e4b2b7c38ec0052a03efd850ee03e616c6a8bd84daf4cd1160,3.0,0.8315206878693148,0.14034349606037802,0.13464284100604143,0.8245979975728155,0.03853155339805825,0.1368704490291262,0.7828858315336918,0.7988029760198452,0.8690058815557696,0.9012569101016901,1.0,0.020286491275443647,2.1085552999866195,0.9990766005357727,0.0036130999797023833,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s083_UA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B200__seed83\summary.json
random_naive_B050,RN50,97,cse_dos_random_naive_replay_B050,random_nested,naive_replay,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8417113556376142,0.1419035216365891,0.1312301912486147,0.8418158373786407,0.039290048543689324,0.11889411407766991,0.7957813593082235,0.8083323306991256,0.8708143365684191,0.9019566814009109,1.0,0.019237099023055548,2.1362615000107326,0.9383132995571941,0.0032392999855801463,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_RN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B050__seed97\summary.json
random_anchored_B050,RA50,97,cse_dos_random_source_anchored_B050,random_nested,source_anchored,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8417113556376142,0.1419038421974159,0.13123622594784934,0.8418158373786407,0.039290048543689324,0.11889411407766991,0.7957747812304274,0.8083317925417787,0.8708265009096577,0.9019690817752558,1.0,0.019419300314161208,2.0899413999868557,0.9857935001491569,0.003346199984662235,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_RA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B050__seed97\summary.json
ud_naive_B050,UN50,97,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,"{'Benign': 27, 'DoS': 23}",438071817e15a9d6887bba0d97c40eb1d58dd0bdda7317791ca1dcf837849829,3.0,0.8676470588235294,0.15130646539332399,0.2575773435795589,0.011225728155339806,0.03170509708737864,0.9570691747572816,0.3935418175963095,0.5953125633373803,0.365034127832713,0.5221346213815292,,0.00867962566437603,2.1287562000215985,1.0019743994926102,0.003384099982213229,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed97\summary.json
ud_anchored_B050,UA50,97,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,"{'Benign': 27, 'DoS': 23}",438071817e15a9d6887bba0d97c40eb1d58dd0bdda7317791ca1dcf837849829,3.0,0.8653692348707012,0.15248139781037967,0.2647472009688622,0.011225728155339806,0.03170509708737864,0.9570691747572816,0.393081126449152,0.594353666147601,0.36523993758354445,0.5206450024108814,,0.013250610852225602,1.9936845999909565,0.9951230997685343,0.004453899979125708,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed97\summary.json
random_naive_B200,RN200,97,cse_dos_random_naive_replay_B200,random_nested,naive_replay,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8382550002481512,0.14166573709337066,0.13619113809695071,0.8421192354368932,0.038910800970873786,0.11896996359223301,0.7915657362094786,0.8052336005769556,0.8685341784366933,0.9006529017798416,1.0,0.02299453192994374,2.001129599986598,0.9871790002216585,0.0038032999727874994,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_RN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B200__seed97\summary.json
random_anchored_B200,RA200,97,cse_dos_random_source_anchored_B200,random_nested,source_anchored,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8387808885995102,0.1416967016926396,0.13615983777795243,0.8421192354368932,0.038910800970873786,0.11896996359223301,0.7920481662797683,0.8056854871592609,0.8688747328175458,0.9008740989798182,1.0,0.021432458625943333,2.228216200019233,1.0986146002542228,0.0034042999614030123,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_RA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B200__seed97\summary.json
ud_naive_B200,UN200,97,cse_dos_ud_naive_replay_B200,uncertainty_diversity,naive_replay,200,200,"{'DoS': 172, 'Benign': 28}",9cf38e7dc3397a6ca20569d2676ebf4595647c669fbb20c51a1a1261c84e8a0c,3.0,0.8379522184300341,0.1416237621881959,0.13481757347643059,0.83203125,0.03898665048543689,0.1289820995145631,0.7880481836955617,0.8037215541169354,0.8672645801424338,0.9006100285503393,1.0,0.023447498626299225,1.99588489998132,0.9332603008951992,0.005054399953223765,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_UN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B200__seed97\summary.json
ud_anchored_B200,UA200,97,cse_dos_ud_source_anchored_B200,uncertainty_diversity,source_anchored,200,200,"{'DoS': 172, 'Benign': 28}",9cf38e7dc3397a6ca20569d2676ebf4595647c669fbb20c51a1a1261c84e8a0c,3.0,0.8386872720958499,0.14168151139918012,0.13482004422381838,0.8315003033980582,0.03898665048543689,0.12951304611650485,0.7885670394980864,0.8041576167068275,0.8677390211191912,0.9008867413989562,1.0,0.021676318185971547,2.338591300009284,1.0926623005070724,0.005408099968917668,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s097_UA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B200__seed97\summary.json
random_naive_B050,RN50,109,cse_dos_random_naive_replay_B050,random_nested,naive_replay,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8285237061550299,0.13676754366058197,0.13395449523923758,0.8448498179611651,0.03610436893203883,0.11904581310679611,0.7853212128809093,0.7983876634062815,0.8733310057444497,0.9039117315979697,1.0,0.016497362280397485,2.2502442999975756,1.055436100519728,0.0037072999984957278,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_RN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B050__seed109\summary.json
random_anchored_B050,RA50,109,cse_dos_random_source_anchored_B050,random_nested,source_anchored,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8281718344232033,0.136773340883319,0.1340564844510828,0.8448498179611651,0.03610436893203883,0.11904581310679611,0.7849668534443459,0.7980814242367128,0.8731407999329788,0.9038157846942875,1.0,0.01669395456952366,2.179717499995604,1.1291275997064076,0.012076799990609288,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_RA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B050__seed109\summary.json
ud_naive_B050,UN50,109,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,"{'Benign': 27, 'DoS': 23}",a2768f7d68c86343b8e9c73b6a21e6b421b13b42750438329f4784e7dacb0a16,3.0,0.8300898998544359,0.1556967099104904,0.3024330183461467,0.027912621359223302,0.0245752427184466,0.9475121359223301,0.3951442564669746,0.5832407303546012,0.3824043721159021,0.5089583185911665,,0.022895361082885934,2.2143234999966808,1.0437421993119642,0.004662399995140731,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed109\summary.json
ud_anchored_B050,UA50,109,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,"{'Benign': 27, 'DoS': 23}",a2768f7d68c86343b8e9c73b6a21e6b421b13b42750438329f4784e7dacb0a16,3.0,0.8317393772653827,0.15549799748916704,0.30131558193090363,0.028519417475728157,0.0245752427184466,0.9469053398058253,0.39572617338020905,0.584033701822018,0.3825751686275516,0.5105274895554114,,0.020628993444060828,2.069170899980236,1.0295834999997169,0.003438300045672804,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed109\summary.json
random_naive_B200,RN200,109,cse_dos_random_naive_replay_B200,random_nested,naive_replay,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8270341371750705,0.1368112831898364,0.13963064204319928,0.8450773665048543,0.035876820388349516,0.11904581310679611,0.7839974451207756,0.7970611618894284,0.872301088158864,0.9033359444375716,1.0,0.017538568563613875,2.0377775999950245,0.9572852998971939,0.005620900017675012,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_RN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B200__seed109\summary.json
random_anchored_B200,RA200,109,cse_dos_random_source_anchored_B200,random_nested,source_anchored,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8268577800608924,0.13682032851188503,0.13979425372009985,0.8450773665048543,0.035876820388349516,0.11904581310679611,0.7837182566191302,0.7968843198871328,0.8721565819795267,0.9032588439687119,1.0,0.017427280766239072,2.1089620999991894,0.9986041995580308,0.003493500000331551,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_RA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B200__seed109\summary.json
ud_naive_B200,UN200,109,cse_dos_ud_naive_replay_B200,uncertainty_diversity,naive_replay,200,200,"{'DoS': 172, 'Benign': 28}",5707c7fea17e243012b1c641a07b24adefc66eac89419b02210bd9beef0e90a3,3.0,0.8276803265347006,0.1366845083217177,0.13777991251072158,0.8438637742718447,0.035876820388349516,0.12025940533980582,0.7854358368279901,0.7977245822314561,0.8727795759001299,0.9034985478858503,1.0,0.018516951906056994,2.0332531000021845,1.0729264992987737,0.004750599968247116,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_UN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B200__seed109\summary.json
ud_anchored_B200,UA200,109,cse_dos_ud_source_anchored_B200,uncertainty_diversity,source_anchored,200,200,"{'DoS': 172, 'Benign': 28}",5707c7fea17e243012b1c641a07b24adefc66eac89419b02210bd9beef0e90a3,3.0,0.8274674564363937,0.1367480430202735,0.13834639656091147,0.8438637742718447,0.035876820388349516,0.12025940533980582,0.7853299294497316,0.7975898164848602,0.8727407594249447,0.9034167504356159,1.0,0.019028657507552234,2.19669289997546,1.0701048000482842,0.005451600009109825,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s109_UA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B200__seed109\summary.json
random_naive_B050,RN50,127,cse_dos_random_naive_replay_B050,random_nested,naive_replay,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8317758175398321,0.13633374207456775,0.13034302241430923,0.8446981189320388,0.03610436893203883,0.11919751213592233,0.7880887065839633,0.800910983031009,0.8729051651960034,0.9035322708669541,1.0,0.01750885190146676,2.117586400010623,1.010936999868136,0.00457809999352321,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_RN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B050__seed127\summary.json
random_anchored_B050,RA50,127,cse_dos_random_source_anchored_B050,random_nested,source_anchored,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8313967275314205,0.13634185503922164,0.13044350852065345,0.8446981189320388,0.03595266990291262,0.11934921116504854,0.7877546557007509,0.8005849715895135,0.8726722637829951,0.903295666774934,1.0,0.017966929819742048,2.1171762000303715,0.9986829003901221,0.0033285999670624733,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_RA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B050__seed127\summary.json
ud_naive_B050,UN50,127,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,"{'Benign': 27, 'DoS': 23}",dbb035c56060cd55bb9f6dce086ee1c5f9c472190a5fe822a6211df1334e2d83,3.0,0.835154855283865,0.1520364698027642,0.28195327758687805,0.025637135922330096,0.0245752427184466,0.9497876213592233,0.39150431432115,0.5815564502168722,0.3717708756002999,0.5094916844756211,,0.01966542076736557,2.106875299999956,0.9717496992670931,0.0049242000095546246,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed127\summary.json
ud_anchored_B050,UA50,127,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,"{'Benign': 27, 'DoS': 23}",dbb035c56060cd55bb9f6dce086ee1c5f9c472190a5fe822a6211df1334e2d83,3.0,0.8344878665098244,0.15308252487266924,0.2878932094827758,0.02624393203883495,0.0245752427184466,0.9491808252427184,0.39194693044196605,0.5816354708172641,0.37259899029248705,0.5092856663988953,,0.021449376130941295,2.0613846000051126,1.0088954006205313,0.0032538999803364277,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed127\summary.json
random_naive_B200,RN200,127,cse_dos_random_naive_replay_B200,random_nested,naive_replay,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.829592684954281,0.13625087374601202,0.1346013328549664,0.8450015169902912,0.03564927184466019,0.11934921116504854,0.7858682078334732,0.7989816390893564,0.8715402151136757,0.902602651669764,1.0,0.019006205913716986,1.9968622000305913,0.9806096999091096,0.003355499997269362,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_RN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B200__seed127\summary.json
random_anchored_B200,RA200,127,cse_dos_random_source_anchored_B200,random_nested,source_anchored,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8297316551887912,0.13626374937105049,0.13464198272510458,0.8450015169902912,0.03564927184466019,0.11934921116504854,0.7859437561953619,0.7990861241758407,0.8715847949562319,0.902647631979974,1.0,0.01898219542325631,2.072588999988511,1.0121285002096556,0.003755599958822131,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_RA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B200__seed127\summary.json
ud_naive_B200,UN200,127,cse_dos_ud_naive_replay_B200,uncertainty_diversity,naive_replay,200,200,"{'DoS': 172, 'Benign': 28}",34b20c502197540421badfb494809f0c029a1e599a56ddd25887e90b8a732714,3.0,0.8316446219116546,0.13614393177620557,0.1326438795915916,0.8446981189320388,0.035876820388349516,0.11942506067961164,0.7887731049246969,0.8009210153789444,0.8728683584111617,0.903387956153983,1.0,0.017848072178937847,2.09319929999765,1.006938999693375,0.003941800037864596,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_UN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B200__seed127\summary.json
ud_anchored_B200,UA200,127,cse_dos_ud_source_anchored_B200,uncertainty_diversity,source_anchored,200,200,"{'DoS': 172, 'Benign': 28}",34b20c502197540421badfb494809f0c029a1e599a56ddd25887e90b8a732714,3.0,0.8299510146955913,0.13620031979928632,0.1335027680892797,0.8446981189320388,0.035876820388349516,0.11942506067961164,0.7872582299515254,0.7994987802933853,0.8720516326418744,0.9028485313173996,1.0,0.01999730626110745,2.0713430999894626,1.0336551005020738,0.003993899968918413,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s127_UA200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B200__seed127\summary.json
random_naive_B050,RN50,149,cse_dos_random_naive_replay_B050,random_nested,naive_replay,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.8549065649153703,0.1451672133883432,0.13035300058839108,0.8409814927184466,0.04095873786407767,0.11805976941747573,0.8160627208413747,0.8210887472429081,0.8791922558863908,0.9062173207976513,1.0,0.013274235240104676,2.425135599973146,1.172392200329341,0.004306500020902604,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s149_RN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B050__seed149\summary.json
random_anchored_B050,RA50,149,cse_dos_random_source_anchored_B050,random_nested,source_anchored,50,50,"{'DoS': 49, 'Benign': 1}",fe930d3703039853db50269fbcef425d4131520eec7ebf6365294cbed00f034f,3.0,0.854556353449225,0.14516564055597966,0.1303827119332906,0.8409814927184466,0.04095873786407767,0.11805976941747573,0.8157753923280947,0.8208112161731531,0.8790600902330116,0.9061341281437226,1.0,0.014293127637132853,2.074114000017289,1.5126935000298545,0.004766699974425137,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s149_RA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_source_anchored_B050__seed149\summary.json
ud_naive_B050,UN50,149,cse_dos_ud_naive_replay_B050,uncertainty_diversity,naive_replay,50,50,"{'Benign': 27, 'DoS': 23}",570acfded5c6ba688ba7221536b6f2eb517ce9f40f531b510fb392ba5291a80b,3.0,0.8730577119817055,0.15083390345443598,0.24362040873245144,0.008646844660194174,0.03511832524271845,0.9562348300970874,0.39330032103650714,0.5972746525953008,0.36295009255964433,0.5315053352311568,,0.01003693205533771,2.044778000039514,1.0972010997356847,0.00375289999647066,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s149_UN50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_naive_replay_B050__seed149\summary.json
ud_anchored_B050,UA50,149,cse_dos_ud_source_anchored_B050,uncertainty_diversity,source_anchored,50,50,"{'Benign': 27, 'DoS': 23}",570acfded5c6ba688ba7221536b6f2eb517ce9f40f531b510fb392ba5291a80b,3.0,0.8723994869725964,0.15095318717571976,0.24381900254699873,0.008646844660194174,0.034966626213592235,0.9563865291262136,0.39315819276138464,0.5969769862535891,0.36293012167192823,0.524215835050763,,0.01124926741039847,2.065173799986951,0.9978459998965263,0.003395100007764995,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s149_UA50__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_ud_source_anchored_B050__seed149\summary.json
random_naive_B200,RN200,149,cse_dos_random_naive_replay_B200,random_nested,naive_replay,200,200,"{'DoS': 188, 'Benign': 12}",0085c5acf825a08bf3f952713087b9de27db7afa2c727b3a9ce395077178ae24,3.0,0.8454248950324613,0.14491210967072893,0.1359700264577675,0.8410573422330098,0.04080703883495146,0.11813561893203883,0.8018043788106797,0.811920928662596,0.8720487764521846,0.902342766676547,1.0,0.018652972586131102,2.020237700024154,0.9806626000790857,0.00373070000205189,C:\Users\ASUS\raids-nids\results\runs\R19_DoS_s149_RN200__NF-CICIDS2018-v3-DoS-Historical-Pilot-to-NF-CICIDS2018-v3-DoS-Emergence-Pilot__dos_goldeneye_first_family_emergence__cse_dos_random_naive_replay_B200__seed149\summary.json
