evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
0,0,5000,5000,1,0,0,0,False,Benign,0.9873417721518988,0.16455696202531647,0.975,,0.32911392405063294,,,0.975,,0.9873417721518988,0.0,,1.0,0.025,0.6249663108295588
1,5000,10000,5000,1,0,0,0,False,Benign,0.98989898989899,0.16498316498316498,0.98,,0.32996632996632996,,,0.98,,0.98989898989899,0.0,,1.0,0.02,0.6311958830559301
2,10000,15000,5000,1,0,0,0,False,Benign,0.9920370930349763,0.1653395155058294,0.9842,,0.3306790310116588,,,0.9842,,0.9920370930349763,0.0,,1.0,0.0158,0.61804674539405
3,15000,20000,5000,1,0,0,0,False,Benign,0.9832231825114387,0.1638705304185731,0.967,,0.3277410608371462,,,0.967,,0.9832231825114387,0.0,,1.0,0.033,0.6026840152185691
4,20000,25000,5000,6,0,8,204,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3222124946500946,0.3222124946500946,0.38643079253769325,0.4439318774640493,0.3222124946500946,,,0.941,,0.3222124946500946,0.0,,1.0,0.059,0.5809029696919367
5,25000,30000,5000,6,0,12,437,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29133563124579387,0.29133563124579387,0.3375435852093677,0.44856562156344937,0.29133563124579387,,,0.8864,,0.29133563124579387,0.0,,1.0,0.1136,0.5427471836121978
6,30000,35000,5000,6,0,20,528,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3111477688120436,0.3111477688120436,0.3767938720229842,0.45660553902334167,0.3111477688120436,,,0.866,,0.3111477688120436,0.0,,1.0,0.134,0.5186957297668785
7,35000,40000,5000,6,0,18,458,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3403819299711823,0.3403819299711823,0.3789957166106819,0.5119067666536194,0.3403819299711823,,,0.9068,,0.3403819299711823,0.0,,1.0,0.0932,0.553716865549894
8,40000,45000,5000,6,0,12,337,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33746899150754306,0.33746899150754306,0.3873667534697975,0.4742559340292392,0.33746899150754306,,,0.9214,,0.33746899150754306,0.0,,1.0,0.0786,0.5640498935122346
9,45000,50000,5000,6,0,26,468,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3069832567930486,0.3069832567930486,0.3971718854713777,0.4454506609234052,0.3069832567930486,,,0.8674,,0.3069832567930486,0.0,,1.0,0.1326,0.5225979829932416
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27743270487378446,0.27743270487378446,0.31598415082620973,0.44395136528232393,0.27743270487378446,,,0.8896,,0.27743270487378446,0.0,,1.0,0.1104,0.5383465839115292
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3286611715688795,0.3286611715688795,0.3838068117343388,0.5105406983834028,0.3286611715688795,,,0.9178,,0.3286611715688795,0.0,,1.0,0.0822,0.5666737592063267
